"name","firstReleaseDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl"
"Brave and Glory","1719633600000","false","1","4.99","4","0","0","Hobbyist","RCGstudio","RCGstudio","3049850","https://store.steampowered.com/app/3049850"
"Prison Puzzle","1719547200000","false","1","4.99","4","0","0","Hobbyist","Zombie Developer","Zombie Developer","3029190","https://store.steampowered.com/app/3029190"
"Robot Battle","1719720000000","false","1","4.99","4","0","0","Hobbyist","JingCai","Jingcai","2808220","https://store.steampowered.com/app/2808220"
"Combat Evolved 2D","1719878400000","false","1","4.99","4","0","0","Hobbyist","Rated.Dev","Rated.Dev","3007630","https://store.steampowered.com/app/3007630"
"Laserstorm","1720137600000","true","1","4.99","4","0.39216666666666694","100","Hobbyist","Buncha Fools","Buncha Fools","2860400","https://store.steampowered.com/app/2860400"
"Best Mayor","1720483200000","false","1","4.99","4","0.8040988932322041","100","Hobbyist","Silent Seal","Silent Seal","3048790","https://store.steampowered.com/app/3048790"
"College Gay Sex - Episode 5","1720915200000","false","1","4.99","4","0","0","Indie","EroticGamesClub","EroticGamesClub","3053860","https://store.steampowered.com/app/3053860"
"Imitation","1723680000000","false","1","4.99","4","0","0","Hobbyist","Finished Games, LLC","Finished Games, LLC","3054760","https://store.steampowered.com/app/3054760"
"Mech Survivor Elite","1722470400000","true","1","4.99","4","0","0","Hobbyist","Viktor Borg Grelsson","Viktor Borg Grelsson","3054480","https://store.steampowered.com/app/3054480"
"NEXUS PROTOCOL","1720224000000","true","1","4.99","4","0","0","Hobbyist","Velocity Visions","Velocity Visions","3061540","https://store.steampowered.com/app/3061540"
"OCON","1720224000000","false","1","4.99","4","1.045231228588197","50","Hobbyist","DoubleWood","DoubleWood","3025610","https://store.steampowered.com/app/3025610"
"TimeFixers","1726358400000","true","1","4.99","4","0","0","Hobbyist","Strider Interactive","Strider Interactive","3059790","https://store.steampowered.com/app/3059790"
"传始至终 Transmission from start to end","1720310400000","false","1","4.99","4","0","0","Hobbyist","XIAOWUWEI","XIAOWUWEI","2998480","https://store.steampowered.com/app/2998480"
"迪菲大陸戰記 III","1720742400000","false","1","4.99","4","0","0","Hobbyist","MD5 multimedia design","Enjoy","3056220","https://store.steampowered.com/app/3056220"
"Civil Warfare","1720224000000","false","1","4.99","4","0","0","Hobbyist","Damian Tregubenko","Damian Tregubenko","2974250","https://store.steampowered.com/app/2974250"
"Young Detectives: Farm","1721952000000","false","1","4.99","4","0","0","Hobbyist","4Kids","4Kids","3051610","https://store.steampowered.com/app/3051610"
