"name","firstReleaseDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl","earlyAccessExitDate"
"One More Night","1479445200000","true","877","4.99","4175","3.285739943609306","79","Hobbyist","Big Red Planet","Big Red Planet","535630","https://store.steampowered.com/app/535630",""
"GESTALT: The Fifth Day","1712289600000","false","849","5.99","4175","1.5112652307702474","90","Indie","072 Project","KINJAKO","2616720","https://store.steampowered.com/app/2616720",""
"Aoihana","1649131200000","false","232","19.99","4173","4.515019427641603","77","Indie","Blessing Company","Blessing Company","1919910","https://store.steampowered.com/app/1919910",""
"Android Hunter A","1606366800000","false","232","9.99","4173","2.291893757083876","52","Hobbyist","DigiPlox","DigiPlox","1108800","https://store.steampowered.com/app/1108800",""
"Boxing Apocalypse","1519862400000","false","232","19.99","4173","4.494041859871245","80","Hobbyist","Gotham City Films, LLC","Gotham City Films, LLC","792720","https://store.steampowered.com/app/792720","1524196800000"
"Oik Memory 2","1527739200000","false","8208","0.99","4172","0.9497604278668909","90","Indie","Crew Lab","Crew Lab","781820","https://store.steampowered.com/app/781820",""
"Cat Slide Tiles","1622952000000","false","3683","1.99","4171","1.8426566086642764","99","Indie","Minicactus Games","Minicactus Games","1646030","https://store.steampowered.com/app/1646030",""
"How does it work!?","1614834000000","false","464","9.99","4171","0.7577267713201691","54","Indie","Piece Of Voxel","Piece Of Voxel","1553690","https://store.steampowered.com/app/1553690",""
"The Chess Variants Club","1608008400000","false","1520","4.99","4170","5.461792163092802","84","Indie","Minimol Games","Minimol Games","1292240","https://store.steampowered.com/app/1292240",""
"Auto Kitchen","1591934400000","false","560","9.99","4170","3.7026902271824924","65","Hobbyist","Architect Studios","Architect Studios","1315650","https://store.steampowered.com/app/1315650",""
"BORIS the Mutant Bear with a Gun","1532491200000","false","2332","2.99","4170","1.1493728722769012","75","Indie","Ducat","Ducat,Zimogor","879060","https://store.steampowered.com/app/879060",""
