"name","firstReleaseDate","earlyAccessExitDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl"
"ArtPuzzle VR","1633132800000","1625803200000","false","15","9.99","134","0.9309487286506999","100","Hobbyist","ART2.team","ART2.team","1596810","https://store.steampowered.com/app/1596810"
"CYBERUSH","1625630400000","","true","15","9.99","134","0","0","Hobbyist","leaves_reality","leaves_reality","1670860","https://store.steampowered.com/app/1670860"
"Manual Intervention VR","1625457600000","","false","50","2.99","134","0","67","Hobbyist","Spannerworx","Spannerworx","1648080","https://store.steampowered.com/app/1648080"
"Chuhou Joutai 2: Paraided!","1625112000000","","false","30","4.99","134","1.4400644169732066","100","Hobbyist","Drillimation Systems","Drillimation Systems","1634290","https://store.steampowered.com/app/1634290"
"Super TECHPACK","1644019200000","1625112000000","false","30","4.99","134","0.3575000000000002","100","Hobbyist","Techpack","Techpack","1586540","https://store.steampowered.com/app/1586540"
"DaCapo Delivers","1625112000000","","false","30","4.99","134","1.1309698935179198","100","Indie","Game Psych LLC","Teleport Games Bt","1537930","https://store.steampowered.com/app/1537930"
"Star Pixie","1624939200000","","false","15","9.99","134","0","0","Hobbyist","Endless Games","HEG Games","1640780","https://store.steampowered.com/app/1640780"
"Ghost of the Seas","1624420800000","","true","30","4.99","134","0","0","Hobbyist","Akselerasi Games Indonesia","Akselerasi Games Indonesia","1600030","https://store.steampowered.com/app/1600030"
"Dungeonite","1623988800000","","false","15","9.99","134","0","100","Hobbyist","Pants Robot LLC","Pants Robot LLC","1609860","https://store.steampowered.com/app/1609860"
"FyreXR Festival","1623902400000","","false","15","9.99","134","0.9025718042792833","0","Hobbyist","The I love Company","VRROOM","1377800","https://store.steampowered.com/app/1377800"
"MARK-I: Mission Pilot","1623470400000","","false","75","1.99","134","0.34978790183358016","100","Hobbyist","Denis Kazantsev","Denis Kazantsev","1506020","https://store.steampowered.com/app/1506020"
"Beat Boy","1623211200000","","false","30","4.99","134","1.842366951844761","100","Hobbyist","Star Dweller Studios","Star Dweller Studios","1608940","https://store.steampowered.com/app/1608940"
"Solar Scion","1623038400000","","true","15","9.99","134","0.7467332114848974","100","Hobbyist","Platinum Thunder Studios","Platinum Thunder Studios","1395510","https://store.steampowered.com/app/1395510"
"Tet VR","1539144000000","1622606400000","false","30","4.99","134","0","0","Hobbyist","In Your Head Games LLC","In Your Head Games LLC","858560","https://store.steampowered.com/app/858560"
"The Great Pickle Adventure","1622433600000","","true","15","9.99","134","0.6129091370004929","100","Hobbyist","techkitchensink","techkitchensink","1599110","https://store.steampowered.com/app/1599110"
"Ichth.ys","1621915200000","","false","15","9.99","134","2.0415011425254437","100","Hobbyist","Steganographia Games","Steganographia Games","1630640","https://store.steampowered.com/app/1630640"
"ANIME MATCH","1621915200000","","false","75","1.99","134","0.6545677305690619","100","Hobbyist","Miss Pasture","Miss Pasture","1625710","https://store.steampowered.com/app/1625710"
"Florida Man: Hurricane Hijinks","1604552400000","1621656000000","false","15","10.99","134","0","0","Hobbyist","Tag 44/24","Tag 44/24","1398400","https://store.steampowered.com/app/1398400"
"Infinity Square","1621310400000","","false","30","4.99","134","24.16722407874646","100","Hobbyist","XYZStudio","XYZStudio","1559270","https://store.steampowered.com/app/1559270"
"Fail to Win","1621396800000","","false","30","4.99","134","1.1261174037969712","100","Hobbyist","Ty Kennington","Ty Kennington","1147460","https://store.steampowered.com/app/1147460"
"Once Upon a Sea","1654992000000","1620792000000","false","15","9.99","134","0","0","Hobbyist","Blimey Ltd.","Blimey Ltd.","1575480","https://store.steampowered.com/app/1575480"
"Solitaire Victorian Picnic 2","1634169600000","1620532800000","false","30","4.99","134","3.2657112637894192","100","Indie","8floor","Somer Games","1600190","https://store.steampowered.com/app/1600190"
"Woebegone Woods","1620360000000","","false","30","4.99","134","0.4479224240776142","100","Hobbyist","Woebegone Interactive LLC","Woebegone Interactive LLC","1590970","https://store.steampowered.com/app/1590970"
"Liberation Mutagenix","1620273600000","","false","30","4.99","134","2.146402299028824","100","Hobbyist","McCollum Games","McCollum Games","1572970","https://store.steampowered.com/app/1572970"
