"name","firstReleaseDate","earlyAccessExitDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl"
"TRYON","1509494400000","1505361600000","false","75","3.99","48","0.983294731197173","70","Indie","AVE Team","AVE Team","704700","https://store.steampowered.com/app/704700"
"Run Jump Die Repeat","1497499200000","","false","54","0.99","48","13.379879837525547","50","Hobbyist","LongArm Interactive","LongArm Interactive","650990","https://store.steampowered.com/app/650990"
"Sketch! Run!","1490932800000","","true","30","1.99","48","0.9449892164307462","100","Hobbyist","VI Games LLC","VI Games LLC","602920","https://store.steampowered.com/app/602920"
"The Duduk Master","1674795600000","","false","15","2.99","48","0","0","Hobbyist","StudiosWeiss","StudiosWeiss","2279270","https://store.steampowered.com/app/2279270"
"シンセティック・デイズ","1675573200000","","false","60","1.99","48","0.7996408742954993","100","Hobbyist","Astro Shaft","Astro Shaft","2240600","https://store.steampowered.com/app/2240600"
"Magic and Legend - Time Knights","1676610000000","","false","30","2.99","48","0.35208333333333325","100","Hobbyist","Legendary Monkey Magic,The Retro Room Games,Itch.io","Giles Hamson","2301590","https://store.steampowered.com/app/2301590"
"Fiery Rivaz","1676782800000","","false","30","2.99","48","0.629549446616102","100","Hobbyist","Tim Nicolai","Tim Nicolai","2284590","https://store.steampowered.com/app/2284590"
"The Faceless","1676869200000","","false","80","0.99","48","1.2084857172402539","88","Hobbyist","STuNT","STuNT","2309460","https://store.steampowered.com/app/2309460"
"Roadkill Raceway","1676869200000","","false","105","0.99","48","0.24142857142857138","86","Hobbyist","Tom's Feral Cat Games","Tom's Feral Cat Games","2148390","https://store.steampowered.com/app/2148390"
"World Of Mana","1678165200000","","false","15","4.99","48","0","100","Hobbyist","World Of Mana","SANGWOO LEE","1285410","https://store.steampowered.com/app/1285410"
"Dirty Vampires - An RPG Tower Defence Adventure","1679630400000","","false","18","2.99","48","0.7807368721818897","50","Hobbyist","Fiery Phoenix Indie Gaming","Raithen","2329600","https://store.steampowered.com/app/2329600"
"Deltatile","1680235200000","","false","15","3.99","48","4.602012156797853","100","Hobbyist","Rare Toad Studio","Rare Toad Studio","2114920","https://store.steampowered.com/app/2114920"
"Day of the dead","1680494400000","","true","18","2.99","48","1.4942787510157","50","Hobbyist","LingoGamesProductions","LingoGamesProduction","2153550","https://store.steampowered.com/app/2153550"
"Rise of the High Elf King: A LEGACY OF BLOOD","1680926400000","","false","18","2.99","48","0.46041666666666675","50","Hobbyist","Self published","Jake Welch Games","2359460","https://store.steampowered.com/app/2359460"
"The Test: Secrets of the Soul 2","1681099200000","","false","11914","0","48","0.38465956278534646","98","Indie","Randumb Studios","Randumb Studios","2349550","https://store.steampowered.com/app/2349550"
"Jump, Dodge, Die, Repeat","1682568000000","","false","27","3.99","48","2.1237458009192567","100","Hobbyist","BigBun","BigBun","2389940","https://store.steampowered.com/app/2389940"
"Ninja Golf 2","1682827200000","","false","30","2.99","48","0","0","Hobbyist","R.Christian","R.Christian","2361940","https://store.steampowered.com/app/2361940"
"无目的地 aimless","1684382400000","","false","15","3.99","48","0","0","Hobbyist","张宇芳","张宇芳","2407630","https://store.steampowered.com/app/2407630"
"Epic Pandemonium","1687492800000","","false","15","5.99","48","0.6597419242227545","0","Hobbyist","Solid Ediciones","Animas Games","2460010","https://store.steampowered.com/app/2460010"
"CyberBrick","1688184000000","","false","15","7.99","48","2.719291141101102","100","Hobbyist","ZaxtorGameS","ZaxtorGameS","2205800","https://store.steampowered.com/app/2205800"
"Dunia: The North Wood","1688702400000","","true","28","2.99","48","1.6300188692079263","100","Hobbyist","Team Wood Block","Team Wood Block","2381800","https://store.steampowered.com/app/2381800"
"Civic Story","1690516800000","","false","6","14.99","48","6.679953129228083","93","Hobbyist","Shining Spark Entertainment Ltd","Shining Spark Entertainment Ltd","1880370","https://store.steampowered.com/app/1880370"
"A Scoundrel in the Underlair","1691035200000","","true","15","3.99","48","0","100","Hobbyist","Insidious Arts","Insidious Arts","2519550","https://store.steampowered.com/app/2519550"
"Sex Story - Ruby and Hunter - Episode 3","1687838400000","","false","36","1.99","48","0","50","Indie","EroticGamesClub","EroticGamesClub","2481870","https://store.steampowered.com/app/2481870"
"The Last Days of Sodom","1640667600000","","false","30","1.99","48","0.8431277980791473","100","Hobbyist","Pagan Fire Muzick","Abomination Games,Tony McKormack","1851970","https://store.steampowered.com/app/1851970"
"NightClub 69: Bunny Girls","1639544400000","","false","30","1.99","48","0.4333333333333332","0","Hobbyist","Enjoy the Pleasure","Enjoy the Pleasure","1492130","https://store.steampowered.com/app/1492130"
"Hot Swap","1621137600000","","false","36","1.99","48","0.5475939493428178","40","Hobbyist","Sinnera","Lieon Games","1622720","https://store.steampowered.com/app/1622720"
"SexyHub ❤️","1586059200000","","false","54","0.99","48","0.12322916666666661","38","Hobbyist","EroticDream Games","EroticDream Games","1063800","https://store.steampowered.com/app/1063800"
"Hentai Cute","1565841600000","","false","54","0.99","48","0.13902777777777775","33","Hobbyist","Demin Games","Demin Games","1131470","https://store.steampowered.com/app/1131470"
"The Void","1692936000000","","false","30","1.99","48","0","100","Hobbyist","Captionshiner","Captionshiner","2471290","https://store.steampowered.com/app/2471290"
"Danger in Body","1693593118000","","false","30","1.99","48","0.3477488667824162","33","Hobbyist","MushRoom Angels games","Luiz Felipe Da Silva Marian","2344410","https://store.steampowered.com/app/2344410"
"Get Out Joey!","1704776400000","","false","6","3.99","48","0.530289457963467","100","Hobbyist","BloodyHand","BloodyHand","2384890","https://store.steampowered.com/app/2384890"
"Doggo Ninjas","1694491200000","","false","15","3.99","48","1.1399175805997046","100","Hobbyist","Andreas Metz","Andreas Metz","2265950","https://store.steampowered.com/app/2265950"
"Shadows of Revenge","1700456400000","","true","62","0.99","48","0.3687509443888696","50","Hobbyist","Bedrock Fungi Games","Bedrock Fungi Games","2479070","https://store.steampowered.com/app/2479070"
"AntiGOLFity","1702098000000","","false","30","1.99","48","0.9442016925935823","100","Hobbyist","Tyrant Games","Tyrant,LukeMans,GuyKayJay","2524180","https://store.steampowered.com/app/2524180"
"Is It Wrong To Try To Rescue Monster Girls From The Inquisition?","1713672000000","","false","27","1.99","48","1.5206109592857153","90","Hobbyist","waifubox","waifubox","1460070","https://store.steampowered.com/app/1460070"
"Possibly Endless Golf","1693886400000","","false","15","3.99","48","0","100","Hobbyist","Anefiox","Anefiox","2541820","https://store.steampowered.com/app/2541820"
"Hunteroids","1693972800000","","false","15","5.99","48","2.0157257374766466","100","Hobbyist","zoitrix","zoitrix","1972300","https://store.steampowered.com/app/1972300"
