"name","firstReleaseDate","earlyAccessExitDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl"
"Littlewood","1560744000000","1596513600000","false","203812","14.99","2221962","14.811830676756072","94","Indie","SmashGames","Sean Young","894940","https://store.steampowered.com/app/894940"
"TROUBLESHOOTER: Abandoned Children","1512086400000","1587614400000","false","180154","24.99","2219449","33.8348917897383","94","Indie","Dandylion","Dandylion","470310","https://store.steampowered.com/app/470310"
"Silent Hill Homecoming","1225947600000","","false","138935","39.99","2219027","3.7426030209707255","49","AA","KONAMI","Double Helix Games","19000","https://store.steampowered.com/app/19000"
"Carto","1603771200000","","false","214057","19.99","2215995","11.06715015088373","97","AA","Humble Games,XD","Sunhead Games","1172450","https://store.steampowered.com/app/1172450"
"The Legend of Heroes: Trails of Cold Steel IV","1617940800000","","false","59954","59.99","2215216","71.88431586337958","93","Indie","NIS America, Inc.","Nihon Falcom,Engine Software BV,PH3 GmbH","1198090","https://store.steampowered.com/app/1198090"
"Raging Loop","1503460800000","","false","132508","29.99","2213552","29.517818348922845","97","Indie","KEMCO","KEMCO","648100","https://store.steampowered.com/app/648100"
"Depersonalization","1671426000000","1723075200000","false","167768","19.99","2211299","8.78684651542336","94","AA","Gamera Games","MeowNature","1477070","https://store.steampowered.com/app/1477070"
"Black Book","1628568000000","","false","171869","24.99","2210169","10.149573184182518","93","Indie","HypeTrain Digital","Morteshka","1138660","https://store.steampowered.com/app/1138660"
"FINAL FANTASY VIII - REMASTERED","1567483200000","","false","184046","19.99","2210027","17.877210889836483","71","AA","Square Enix","Square Enix","1026680","https://store.steampowered.com/app/1026680"
"The Life and Suffering of Sir Brante","1614834000000","","false","201920","19.99","2206962","9.125761739759799","92","Indie","101XP","Sever","1272160","https://store.steampowered.com/app/1272160"
"Terminator: Dark Fate - Defiance","1708491600000","","false","63214","39.99","2204891","25.439554861343428","80","AA","Slitherine Ltd.","Slitherine Ltd.","1839950","https://store.steampowered.com/app/1839950"
"Dragon Cliff","1514764800000","1526011200000","false","545088","9.99","2202495","63.62970117201071","90","Indie","Meta Interaction","Meta Interaction","758190","https://store.steampowered.com/app/758190"
"The Legend of Heroes: Trails of Cold Steel II","1518584400000","","false","82026","39.99","2201112","61.95529570675534","94","AA","XSEED Games,Marvelous USA, Inc.","Nihon Falcom","748490","https://store.steampowered.com/app/748490"
"Chronicon","1435708800000","1597982400000","false","260619","13.99","2200261","26.240812721652826","95","Indie","Subworld","Subworld","375480","https://store.steampowered.com/app/375480"
"STEINS;GATE 0","1525752000000","","false","139128","34.99","2197136","34.23880590688735","96","AA","Spike Chunsoft Co., Ltd.","MAGES. Inc.","825630","https://store.steampowered.com/app/825630"
