"name","firstReleaseDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl","earlyAccessExitDate"
"Tails of Iron","1631851200000","false","343908","24.99","3277341","7.28449024354536","89","Indie","United Label,CI Games","Odd Bug Studio","1283410","https://store.steampowered.com/app/1283410",""
"LEGO® City Undercover","1491278400000","false","320972","19.99","3276134","14.920278714540888","90","Indie","TT Games","Traveller's Tales","578330","https://store.steampowered.com/app/578330",""
"RollerCoaster Tycoon® 3: Complete Edition","1600920000000","false","283051","19.99","3272826","8.36805766288447","86","Indie","Atari,Aspyr (Mac)","Frontier Developments,Aspyr (Mac)","1368820","https://store.steampowered.com/app/1368820",""
"Need for Speed™ Hot Pursuit Remastered","1604638800000","false","399523","29.99","3269182","20.96219416906858","81","AAA","Electronic Arts","Stellar Entertainment Limited","1328660","https://store.steampowered.com/app/1328660",""
"Minecraft Legends","1681790400000","false","105559","39.99","3267683","5.99895560843585","59","AAA","Xbox Game Studios","Mojang Studios,Blackbird Interactive","1928870","https://store.steampowered.com/app/1928870",""
"Midnight Ghost Hunt","1648699200000","false","372330","19.99","3267080","11.708398683030778","77","AA","Coffee Stain Publishing","Vaulted Sky Games","915810","https://store.steampowered.com/app/915810","1710993600000"
"Satellite Reign","1417392000000","false","310417","29.99","3263721","6.4140928600298555","71","Indie","5 Lives Studios","5 Lives Studios","268870","https://store.steampowered.com/app/268870","1440648000000"
"Fate/EXTELLA LINK","1552968000000","false","126352","49.99","3263344","17.273478890146386","93","AA","XSEED Games,Marvelous USA, Inc.,Marvelous","Marvelous Inc.","622220","https://store.steampowered.com/app/622220",""
"Keplerth","1522540800000","false","281019","14.99","3254743","16.733459343280867","85","AA","Gamera Games","TARO","747200","https://store.steampowered.com/app/747200","1653278400000"
"Crown Trick","1602820800000","false","220682","19.99","3252379","11.328657775740794","86","AA","Team17,NEXT Studios","NEXT Studios","1000010","https://store.steampowered.com/app/1000010",""
"Sherlock Holmes: Crimes and Punishments","1411963200000","false","365803","29.99","3247929","9.132480362436926","90","Indie","Frogwares","Frogwares","241260","https://store.steampowered.com/app/241260",""
"Monster Prom","1524801600000","false","559552","11.99","3243565","6.76306706659164","93","Indie","Xelu,Those Awesome Guys","Beautiful Glitch","743450","https://store.steampowered.com/app/743450",""
"Democracy 4","1601956800000","false","206370","26.99","3233303","12.448279637835197","84","Indie","Positech Games","Positech Games","1410710","https://store.steampowered.com/app/1410710","1642050000000"
"NEKOPARA Vol. 2","1455858000000","false","633738","9.99","3230330","22.057359026639666","97","Indie","Sekai Project","NEKO WORKs","420110","https://store.steampowered.com/app/420110",""
"Astral Ascent","1649736000000","false","176712","24.99","3228656","12.009264413336997","94","Indie","Hibernian Workshop,MP2 Games,Maple Whispering Limited","Hibernian Workshop","1280930","https://store.steampowered.com/app/1280930","1699938000000"
"Farmer's Dynasty","1512086400000","false","179312","29.99","3227975","22.746238859228903","75","Indie","Toplitz Productions","UMEO Studios","678900","https://store.steampowered.com/app/678900","1574312400000"
"Mafia","1030507200000","false","341560","14.99","3224716","7.123872015824876","87","AAA","2K","Illusion Softworks","40990","https://store.steampowered.com/app/40990",""
"CarX Street","1724889600000","false","179228","19.99","3224490","13.028423693704848","66","Indie","CarX Technologies, LLC","CarX Technologies, LLC","1114150","https://store.steampowered.com/app/1114150",""
"Jalopy","1459468800000","false","444392","14.99","3222892","7.331130857930707","77","Indie","Excalibur Games","Minskworks","446020","https://store.steampowered.com/app/446020","1522209600000"
"The Beast Inside","1571284800000","false","540635","24.99","3222265","7.166853075210984","83","Indie","Illusion Ray","Illusion Ray","792300","https://store.steampowered.com/app/792300",""
"The Past Within","1667361600000","false","929057","5.99","3221352","2.4772894897136926","95","Indie","Rusty Lake","Rusty Lake","1515210","https://store.steampowered.com/app/1515210",""
"Gorogoa","1513227600000","false","503416","14.99","3220663","2.598181393345506","98","AA","Annapurna Interactive","Buried Signal","557600","https://store.steampowered.com/app/557600",""
"Iratus: Lord of the Dead","1563940800000","false","324141","29.99","3219140","14.15976735189786","86","AA","Daedalic Entertainment","Unfrozen","807120","https://store.steampowered.com/app/807120","1587614400000"
"The Messenger","1535601600000","false","338036","19.99","3218217","9.126600161549254","94","AA","Devolver Digital","Sabotage","764790","https://store.steampowered.com/app/764790",""
"Tooth and Tail","1505188800000","false","284437","19.99","3214844","3.6796236259087696","80","Indie","Pocketwatch Games","Pocketwatch Games","286000","https://store.steampowered.com/app/286000",""
"JR EAST Train Simulator","1663560000000","false","122551","29.99","3207246","31.818788856073695","68","Indie","East Japan Railway Company","ONGAKUKAN Co.,Ltd.","2111630","https://store.steampowered.com/app/2111630","1668402000000"
"Hellpoint","1596081600000","false","123311","34.99","3201924","9.325194220632206","74","AA","tinyBuild","Cradle Games","628670","https://store.steampowered.com/app/628670",""
