"name","firstReleaseDate","earlyAccessExitDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl"
"Fill and Cross World Contest","1615939200000","1600401600000","false","180","4.99","352","5.266426298344908","30","Indie","8floor","Creobit","1398600","https://store.steampowered.com/app/1398600"
"Derpy pirates!","1573534800000","","false","44","4.99","352","3.963039504023448","38","Hobbyist","Jippo Media","Jippo Media","783850","https://store.steampowered.com/app/783850"
"Color Path","1526011200000","","false","544","1.99","352","1.176023891878964","82","Hobbyist","Breading Games","Breading Games","845350","https://store.steampowered.com/app/845350"
"Death Rings of Jupiter","1512104400000","","false","171","4.99","352","2.671191321482184","89","Hobbyist","Albatross Wirehead","Albatross Wirehead","691620","https://store.steampowered.com/app/691620"
"Drift Experience Japan: Supporter Edition","1678078800000","","false","577","0.99","352","0.6618877362033346","54","Hobbyist","Game Development Alexander Lamers","Game Development Alexander Lamers","2322410","https://store.steampowered.com/app/2322410"
"Project Dark","1680753600000","","false","50","9.99","352","2.6227978506751386","100","Indie","Red Meat Games","Red Meat Games","2323280","https://store.steampowered.com/app/2323280"
"White Blade","1686628800000","","false","91","4.99","352","1.4428897692559437","86","Hobbyist","RE Atelier","RE Atelier","2453530","https://store.steampowered.com/app/2453530"
"Kanojo x Switch","1577595600000","","false","396","0.99","352","1.1970766538018884","73","Hobbyist","Rectangular Circle","Rectangular Circle","1208850","https://store.steampowered.com/app/1208850"
"Dead Alone","1708059600000","","false","45","4.99","352","1.851264078395969","90","Hobbyist","Nerwy","Nerwy","2541400","https://store.steampowered.com/app/2541400"
"Pixel of Memory","1698033600000","","false","178","2.99","352","2.2220381781641194","93","Hobbyist","Hiker Games","Hiker Games","2586500","https://store.steampowered.com/app/2586500"
"Deer God","1704603600000","","true","84","4.99","352","1.9371197229016268","82","Hobbyist","Magnifica","Magnifica","2698350","https://store.steampowered.com/app/2698350"
"Phantom Girls: Ghostbuster","1703134800000","","false","92","2.99","352","0.6912091850935393","55","Hobbyist","Adult4Fun","Adult4Fun","2695160","https://store.steampowered.com/app/2695160"
"That Castle","1656561600000","1671598800000","false","72","2.99","351","0.7939082350546469","71","Hobbyist","Jota14K","Jota14K","1851240","https://store.steampowered.com/app/1851240"
"The Awakening Program","1670907600000","","true","115","9.95","351","1.5541678733464976","100","Hobbyist","Serio Studio","Serio Studio","2222710","https://store.steampowered.com/app/2222710"
"because King of Beasts.","1633665600000","","false","108","4.99","351","3.38478168676928","50","Hobbyist","IKA Games","IKA Games","1764740","https://store.steampowered.com/app/1764740"
"Mystery Solitaire. Dreamcatcher","1617163200000","","false","147","4.99","351","5.89307674011099","86","Indie","8floor","Somer Games","1263540","https://store.steampowered.com/app/1263540"
"Wall Street Bets","1614574800000","","false","171","2.99","351","6.318225800615288","89","Hobbyist","Carbon Fiber Games LLC","Carbon Fiber Games LLC","1545970","https://store.steampowered.com/app/1545970"
"Freelance Trucker: Insurance Fraud Edition","1605762000000","","false","45","3.99","351","1.3494880540328593","100","Hobbyist","Blue Banana Publishing","Blue Banana Lab","1306240","https://store.steampowered.com/app/1306240"
"Escape the Lab","1576126800000","1604725200000","false","92","4.99","351","0.4162229764727844","80","Hobbyist","Moonleaf studio","Moonleaf studio","1141840","https://store.steampowered.com/app/1141840"
"Traumatic Syndrome - Investigative Horror Visual Novel","1588305600000","","false","46","6.66","351","1.1471165819779514","80","Hobbyist","Aien Studio","Aien Studio","1289610","https://store.steampowered.com/app/1289610"
"Chief's Quest","1542258000000","1582261200000","false","84","9.99","351","1.8829506253798298","60","Hobbyist","Great Chief Studio","Great Chief Studio","957390","https://store.steampowered.com/app/957390"
"Nauseous Pines","1573189200000","","false","96","4.99","351","0.9544052755285131","71","Indie","KPL","Rail Slave Games,Jenny(18/f)","1126860","https://store.steampowered.com/app/1126860"
"LIZ: Before the Plague","1572494400000","","true","45","8.99","351","8.43697802551163","100","Hobbyist","Twin Wolves Studio","Twin Wolves Studio","628940","https://store.steampowered.com/app/628940"
"Root Beer On Tap","1572321600000","","true","45","5.99","351","1.173326814752848","100","Hobbyist","Hypernoodle Games","Hypernoodle Games","955550","https://store.steampowered.com/app/955550"
"Dimensum - Bizzarre Huntseeker","1565236800000","","true","46","9.99","351","1.1732493104139672","83","Hobbyist","Bastdre Studio","Bastdre Studio","968480","https://store.steampowered.com/app/968480"
"The Elementalist","1558929600000","","false","105","4.99","351","6.325057023191123","100","Hobbyist","Zack Radick","Zack Radick","973410","https://store.steampowered.com/app/973410"
"InkSplosion","1543622400000","1525838400000","false","578","4.99","351","0.913762258631001","65","Indie","Ratalaika Games S.L.","Petite Games","827450","https://store.steampowered.com/app/827450"
"oldTail","1525320000000","","false","46","3.99","351","2.0140058267330625","80","Hobbyist","BK dddDang","BK dddDang","813920","https://store.steampowered.com/app/813920"
"Theorem","1524542400000","","false","513","0.99","351","3.5234664878298543","93","Hobbyist","Geckoo1337","Geckoo1337","838490","https://store.steampowered.com/app/838490"
"Robots Attack On Vapeland","1527811200000","1522814400000","false","319","2.99","351","0.49970933258882827","27","Indie","Ghost_RUS Games","Nikita ""Ghost_RUS""","829750","https://store.steampowered.com/app/829750"
"Number 217721","1681531200000","","false","295","0.99","351","1.612262144643376","43","Indie","My Way Games","Qu!ckSave","2156960","https://store.steampowered.com/app/2156960"
"Too Many Sheep","1690257600000","","true","218","1.99","351","0.40892842706930405","93","Hobbyist","David Lewis","David Lewis","2410820","https://store.steampowered.com/app/2410820"
