"name","firstReleaseDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl"
"The Viewer's Game","1725580800000","false","71","0","0","0.2164087301587302","100","Hobbyist","Virtual Bob","Virtual Bob","3159050","https://store.steampowered.com/app/3159050"
"Words Guesser","1725321600000","false","93","0","0","1.5659481378309992","80","Hobbyist","LixDSL","LixDSL","3141210","https://store.steampowered.com/app/3141210"
"Gekko Episode of Yurihime","1725494400000","false","68","0","0","1.4403447498734714","100","Hobbyist","あいあんそぉど","あいあんそぉど","3175700","https://store.steampowered.com/app/3175700"
"穿越奇迹","1725321600000","false","1","0.99","0","0","100","Hobbyist","奇迹创意室","奇迹创意室","3127880","https://store.steampowered.com/app/3127880"
"Bureau of Contacts: Mansion","1725494400000","false","1931","0","0","2.1289031263213745","98","Indie","MIROWIN","MIROWIN","3164900","https://store.steampowered.com/app/3164900"
"Coming From Above!","1725580800000","false","68","0","0","0.43875","100","Hobbyist","KakeiA","KakeiA","3148670","https://store.steampowered.com/app/3148670"
"ENDME","1725408000000","false","1","0.99","0","0","0","Hobbyist","MADAM FRAMUS","MADAM FRAMUS","3132950","https://store.steampowered.com/app/3132950"
"SquareLean","1725840000000","false","1","0.99","0","0","0","Hobbyist","Younis","Younis","3166140","https://store.steampowered.com/app/3166140"
"THE KEY RIDDLE","1725408000000","false","1","0.99","0","0","0","Hobbyist","Ainigma_00","Ainigma_00","3143780","https://store.steampowered.com/app/3143780"
"Unfinished 2","1725408000000","false","98","0","0","0.19964285714285712","86","Hobbyist","Andrew Studio 2.0","Andrew Studio 2.0","3143840","https://store.steampowered.com/app/3143840"
"三国.群将传","1725408000000","false","462","0","0","17.686137059647393","90","Hobbyist","幻擎工作室","幻擎工作室","3153610","https://store.steampowered.com/app/3153610"
"保护海岛","1725840000000","false","34","0","0","0","100","Hobbyist","香港美心","香港美心","3116310","https://store.steampowered.com/app/3116310"
"Coreless: Prologue","1726358400000","false","568","0","0","0.6643755190873687","88","Hobbyist","Contextual Turtle","Contextual Turtle","3168820","https://store.steampowered.com/app/3168820"
"Dark Moon Deities","1725580800000","false","276","0","0","1.2122378327353078","73","Hobbyist","djinnteki labs","djinnteki labs","2568960","https://store.steampowered.com/app/2568960"
"Emerald Geography","1726012800000","false","1","0.99","0","0","100","Hobbyist","Taurna","Taurna","3171440","https://store.steampowered.com/app/3171440"
"Rush Heroes","1726790400000","false","269","0","0","1.4134417945831208","88","Hobbyist","Key Studio","Key Studio","2813330","https://store.steampowered.com/app/2813330"
"NecroCatic Clicker","1727049600000","false","192","0","0","3.470171057430052","91","Hobbyist","NecroCatic Games","Finn Pickart,NecroCatic Games","3157070","https://store.steampowered.com/app/3157070"
