"name","firstReleaseDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl","earlyAccessExitDate"
"Actua Ice Hockey 2","1669784400000","false","168","7.99","779","0.7074232126545538","71","Indie","Pixel Games UK","Gremlin Interactive","2152720","https://store.steampowered.com/app/2152720",""
"If Fusion Were That Easy","1667188800000","false","90","14.99","779","5.016967831992112","100","Hobbyist","Golden Coin Games","Golden Coin Games","1439310","https://store.steampowered.com/app/1439310",""
"FoxVoltex","1596081600000","false","100","9.99","779","1.4358543396855494","70","Indie","AnelaGamesStudio","AECRNIA","1367130","https://store.steampowered.com/app/1367130",""
"Grand Academy II: Attack of the Sequel","1573102800000","false","260","5.99","779","9.287253281163228","64","Indie","Choice of Games","Choice of Games","1166800","https://store.steampowered.com/app/1166800",""
"The young mathematician: Easy difficulty","1537416000000","false","1480","1.99","779","0.4515114792339785","81","Indie","Laush Studio","Laush Dmitriy Sergeevich","935860","https://store.steampowered.com/app/935860",""
"Little Garden","1678424400000","true","227","4.99","779","1.1875704734599215","65","Hobbyist","Redruby Studio","Redruby Studio","2292030","https://store.steampowered.com/app/2292030",""
"Groob","1684296000000","false","516","1.99","779","1.249078936530418","36","Hobbyist","KameGames","KameGames","2416920","https://store.steampowered.com/app/2416920",""
"Glory to Ukraine!","1705554000000","false","1053","1.99","779","0.8288581684677007","85","Hobbyist","Slavic Balls","Slavic Balls","2757520","https://store.steampowered.com/app/2757520",""
"You Can Pet The Dog VR","1598587200000","false","200","4.99","778","1.0962535207605362","82","Hobbyist","Raconteur Games,3D Media","Raconteur Games,Red Iron Labs","1394140","https://store.steampowered.com/app/1394140",""
"Draw It! 2","1535688000000","false","1023","1.99","778","1.3964709835418023","89","Hobbyist","Antizero company","Antizero company","876890","https://store.steampowered.com/app/876890",""
"American University Life ~Welcome Week!~","1533096000000","false","248","4.99","778","1.8861871639707404","71","Hobbyist","Jammin' Rabbit","Jammin' Rabbit","904050","https://store.steampowered.com/app/904050",""
"Neon Sun","1518584400000","false","1518","4.99","778","1.502131798978612","47","Indie","W.T.B.","CSM","797090","https://store.steampowered.com/app/797090",""
"Paradox Wrench","1516078800000","false","1066","0.99","778","0.7592533916183783","80","Hobbyist","David Mulder","David Mulder","779250","https://store.steampowered.com/app/779250",""
"Quantized","1513832400000","false","72","12.99","778","11.425613784053288","50","Hobbyist","Abstractron","Chris Mahoney,Kenny Bier","465010","https://store.steampowered.com/app/465010",""
"Blind Witch -Peek Window-","1502164800000","false","400","4.99","778","1.0768877389886715","82","Hobbyist","つじは(tsujihaneta)","つじは(tsujihaneta)","674450","https://store.steampowered.com/app/674450",""
"Street Champ VR","1481173200000","false","897","0.99","778","1.4794768016627067","100","Hobbyist","Zynk Software Srl","Zynk Software Srl","550160","https://store.steampowered.com/app/550160",""
"Oberty","1707195600000","false","378","2.99","778","3.9247089985309405","96","Hobbyist","Dmytro Denys","Dmytro Denys","2469570","https://store.steampowered.com/app/2469570",""
"Fairy Treasure","1707282000000","false","141","9.99","778","1.88120496389662","100","Hobbyist","GameOn","GameOn","2601000","https://store.steampowered.com/app/2601000",""
"Mimi the Cat - Mimi's Scratcher","1671166800000","false","648","1.99","777","1.5015651033871604","93","Hobbyist","Wise Box Studios","Wise Box Studios","2222770","https://store.steampowered.com/app/2222770",""
"Golfing in Aether","1663905600000","false","242","9.99","777","1.8596212419114597","93","Hobbyist","Vetron","Vetron","1914980","https://store.steampowered.com/app/1914980",""
"Beraltors","1557892800000","false","115","4.99","777","3.9511124767506858","83","Hobbyist","Phair Games,Greystone Games","Phair Games","662550","https://store.steampowered.com/app/662550",""
"Vagrant Fury","1537761600000","false","115","0.99","777","1.284665006261145","80","Hobbyist","VectorGoat Games","VectorGoat Games","881260","https://store.steampowered.com/app/881260",""
"The Chronicles of Noah's Ark","1531972800000","false","493","1.99","777","6.754589730875406","77","Hobbyist","e-FunSoft Games","e-FunSoft Games","894730","https://store.steampowered.com/app/894730",""
"X-Town 3D game","1523764800000","false","216","4.88","777","0.5964429053275099","24","Hobbyist","WWW.ROSSPROGRAMMPRODUCT.COM","Alek1277","828160","https://store.steampowered.com/app/828160",""
"Flatshot","1513918800000","false","609","1.99","777","0.749043803250233","67","Hobbyist","Rosalila","Turupawn,Ceteco,bobbyliciou5,morghan831,immac","517510","https://store.steampowered.com/app/517510",""
"The Breeding: The Fog","1512104400000","false","278","2.99","777","0.5994900582275182","22","Hobbyist","GBROSSOFT","GBROSSOFT","744440","https://store.steampowered.com/app/744440",""
"Undead Blackout: Reanimated Edition","1486098000000","false","108","7.99","777","0.5894813779872574","20","Hobbyist","4MB Interactive Ltd","4MB Interactive Ltd","402910","https://store.steampowered.com/app/402910",""
"Santa's Special Delivery","1481432400000","false","330","2.99","777","1.6719689069910983","73","Hobbyist","Cerulean Games","Drunk Robot Games,Effinvance","564420","https://store.steampowered.com/app/564420",""
"Star Fight","1478840400000","false","1650","4.99","777","5.555371128856104","55","Indie","Volens Nolens Games","Volens Nolens Games","551500","https://store.steampowered.com/app/551500",""
"Stone Guardian","1698206400000","false","92","12.99","777","1.0387418075987054","73","Hobbyist","Kristapsmadeapp","Kristapsmadeapp","1676770","https://store.steampowered.com/app/1676770",""
"Mobocratic Union","1716523200000","true","54","15.99","777","4.434632775031536","100","Hobbyist","Proqet Studios","Proqet Studios","2603680","https://store.steampowered.com/app/2603680",""
"_message:","1698984000000","false","953","0.99","777","0.6069421361374261","87","Indie","PsychoFlux Entertainment","TEAM 217","2659150","https://store.steampowered.com/app/2659150",""
"CoinBlock Clicker","1716436800000","false","235","3.99","777","41.4905349199125","63","Hobbyist","FMGames","FMGames","2101730","https://store.steampowered.com/app/2101730",""
"AMAERO : Gentle Guidance For A Virgin Boy","1707454800000","false","17","59.99","777","0.9284191100091361","50","Indie","ARTLINK","INTERHEART glossy","2694510","https://store.steampowered.com/app/2694510",""
"PACIFICATION LIGHT","1718856000000","false","48","29.99","777","1.2403781372832416","100","Hobbyist","FadyGames","FadyGames","3025820","https://store.steampowered.com/app/3025820",""
"Dead for Dread","1719547200000","false","48","29.99","777","2.412323398339061","100","Indie","Nikita Morti","Nikita Morti","3025730","https://store.steampowered.com/app/3025730",""
"Halcyon","1670475600000","false","341","2.99","776","0.8357927882524013","71","Hobbyist","Real Action Labs","Ral,Keirdan Jenson","2188380","https://store.steampowered.com/app/2188380",""
"Starlight: Defence Command","1615780800000","false","144","5.99","776","5.731338232687615","78","Hobbyist","Nanite Games","Nanite Games","1528470","https://store.steampowered.com/app/1528470","1669266000000"
"Justice Chronicles","1638421200000","false","75","14.99","776","11.01208339423398","67","Indie","KEMCO","Hit-Point Co.,Ltd.","1711530","https://store.steampowered.com/app/1711530",""
"KOSHMAR","1632110400000","false","144","5.99","776","0.90482185558522","38","Hobbyist","SharkGames","SharkGames","1743350","https://store.steampowered.com/app/1743350",""
"Glorious Tournius","1625356800000","false","72","11.99","776","0.9664584367288322","75","Hobbyist","Brewichor Games","Brewichor Games","1401890","https://store.steampowered.com/app/1401890","1619755200000"
"Playground VR","1614315600000","true","138","9.99","776","0.40281332011464044","50","Hobbyist","Source Byte Sp. z o.o.","Source Byte Sp. z o.o.,ROOM505,Blacer Studio","1504100","https://store.steampowered.com/app/1504100",""
"Specimen 13","1595908800000","false","112","8.99","776","0.8426318616240966","100","Indie","Spire Interactive","Spire Interactive","1351350","https://store.steampowered.com/app/1351350",""
"Adventure Farm VR","1593576000000","false","108","7.99","776","0.26361111111111113","33","Hobbyist","AdventureFarmVR","AdventureFarmVR","1345770","https://store.steampowered.com/app/1345770",""
"There is a Thief in my House VR","1572580800000","false","126","11.99","776","1.7424640344860745","50","Indie","Kucki","Kucki","1160050","https://store.steampowered.com/app/1160050",""
"Afterlife","1566360000000","false","144","5.99","776","0.5677153070726824","50","Hobbyist","Signal Space Lab","Signal Space Lab","1012370","https://store.steampowered.com/app/1012370",""
"The Black Widow","1564545600000","false","144","5.99","776","1.4061163445005296","75","Hobbyist","Flux","Flux","984930","https://store.steampowered.com/app/984930",""
"Hit&Run VR baseball","1554350400000","false","144","5.99","776","0.45298495570814495","25","Hobbyist","Twohands Creative","Twohands Creative","1045740","https://store.steampowered.com/app/1045740",""
"RIFF VR for Arcades","1541653200000","false","72","8.99","776","0.6549440500562309","50","Hobbyist","Imex Media Inc","Imex Media Inc","932920","https://store.steampowered.com/app/932920",""
"Dynamite Bunny: Catch The Carrot","1524801600000","false","184","5.99","776","0.47671375591380843","83","Hobbyist","Majao Games","Majao Games","836280","https://store.steampowered.com/app/836280",""
