"name","firstReleaseDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl"
"Zero's Fantastic Anecdote","1707541200000","false","251","0","0","2.2664138088670103","93","Hobbyist","泠漪","泠漪","2797120","https://store.steampowered.com/app/2797120"
"Anamnesia - part 1: am i my body?","1708491600000","false","1875","0","0","3.1071052056055204","94","Hobbyist","Simon Herbig","Simon Herbig","2799320","https://store.steampowered.com/app/2799320"
"Conor Origins - T Trilogy","1707454800000","false","115","0","0","3.2160935275974336","90","Hobbyist","Conor Hehr","Conor Hehr","2748450","https://store.steampowered.com/app/2748450"
"Erentis, l'académie de magie","1708923600000","false","63","0","0","1.587620065855438","100","Hobbyist","L'Ile du Coeur","L'Ile du Coeur","2779900","https://store.steampowered.com/app/2779900"
"EX-XDRiVER","1713758400000","true","4458","0","0","5.1335023141515","71","Hobbyist","Team XDRV","Team XDRV","2636020","https://store.steampowered.com/app/2636020"
"Guano","1709269200000","false","2268","0","0","1.5544503829907192","84","Hobbyist","UQAT - Création et nouveaux médias","Video Games by Food Inc.","2779220","https://store.steampowered.com/app/2779220"
"Icy Incline","1708664400000","false","169","0","0","1.4760653375190056","70","Hobbyist","AJ","AJ","2797900","https://store.steampowered.com/app/2797900"
"Keep It Steady!","1707454800000","false","209","0","0","1.4009191251012516","91","Hobbyist","StevenKollarSoftware","Steven Kollar","2799640","https://store.steampowered.com/app/2799640"
"Little Horrors!","1712116800000","false","1","0.99","0","0","0","Hobbyist","Genesyn","Genesyn","2788450","https://store.steampowered.com/app/2788450"
"Mr. Photographer","1707454800000","false","295","0","0","2.0799165479773833","88","Hobbyist","Art+Ist Digital","Koray Birand","1856660","https://store.steampowered.com/app/1856660"
"Oil Sheik","1708059600000","true","199","0","0","2.844674134471573","92","Hobbyist","Reliq","Reliq","2746610","https://store.steampowered.com/app/2746610"
"TSEROF","1707541200000","false","241","0","0","0.977013354595301","82","Hobbyist","Eojin's Children","Eojin KIM,Jaehun Jung,Hyeongjung KIM,Jiwon Park,Hongjun Lee","2743860","https://store.steampowered.com/app/2743860"
"几何力场","1707454800000","false","1","0.99","0","0","0","Hobbyist","XUXINGTANG","XUXINGTANG","2746170","https://store.steampowered.com/app/2746170"
"GeoSlider","1708491600000","false","1","0.99","0","4.49990906369818","0","Hobbyist","shrubec","shrubec","2742640","https://store.steampowered.com/app/2742640"
"KICK ME!","1707886800000","false","859","0","0","2.013460849604778","70","Hobbyist","SHIBO GAMES","SHIBO GAMES","2801010","https://store.steampowered.com/app/2801010"
"Ranocta","1707541200000","false","807","0","0","1.270584790691021","90","Hobbyist","joversound","joversound","2791380","https://store.steampowered.com/app/2791380"
"Spark & Kling","1707714000000","false","13388","0","0","0.5387301150532696","62","Hobbyist","Cozy Labs","Cozy Labs","2712910","https://store.steampowered.com/app/2712910"
"256vs256","1707627600000","false","244","0","0","7.159951251012331","86","Hobbyist","Tetrahedron Studio","Tetrahedron Studio","2704120","https://store.steampowered.com/app/2704120"
"Hoversteppers: Zone 1","1708664400000","false","10639","0","0","0.7594624894609917","86","Indie","TheGamesFortress","EM Games","2777190","https://store.steampowered.com/app/2777190"
"Mythic Trials","1725494400000","false","364","0","0","11.137393823349425","90","Hobbyist","Hypno Games","Hypno Games","2566140","https://store.steampowered.com/app/2566140"
"STEAMRUSH","1708059600000","false","9625","0","0","1.0068289502202898","69","Hobbyist","AIV - Accademia Italiana Videogiochi","Team Sleeping Giant","2647100","https://store.steampowered.com/app/2647100"
"Welcome to Ukraine","1708578000000","false","456","0","0","3.6297643987674797","100","Hobbyist","Graphium Studio","Graphium Studio","2806830","https://store.steampowered.com/app/2806830"
"悟道（体验版）","1707627600000","false","173","0","0","17.14976914031835","92","Hobbyist","亿万行星","亿万行星","2770470","https://store.steampowered.com/app/2770470"
