"name","firstReleaseDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl"
"Pogo Rogue","1713931200000","true","5870","0","0","3.006784781669669","95","Hobbyist","Bounce Back Games","Bounce Back Games","2870280","https://store.steampowered.com/app/2870280"
"Crimson Hell","1714795200000","false","848","0","0","1.4856068387175085","72","Hobbyist","The Vanished Moths","The Vanished Moths","2880180","https://store.steampowered.com/app/2880180"
"Giresun","1713067200000","false","98","0","0","1.9776500506639316","71","Hobbyist","Hakan ALTINOK","Hakan ALTINOK","2894790","https://store.steampowered.com/app/2894790"
"Impact Trial: First Encounter - Prologue","1714449600000","false","209","0","0","1.2474862474717452","100","Hobbyist","Manuel Bacallado","Manuel Bacallado","2882800","https://store.steampowered.com/app/2882800"
"Joe 'n Jo","1713499200000","false","83216","0","0","1.3968668336275096","57","Hobbyist","Vultive Entertainment","Ethan Robichaux,Dean Goodson,Ryan Powers","2823860","https://store.steampowered.com/app/2823860"
"Sea Rover","1713153600000","false","1","0.99","0","0","0","Hobbyist","wang huimin","wang huimin","2905600","https://store.steampowered.com/app/2905600"
"SYNC","1714708800000","false","158","0","0","1.0701614406688273","100","Hobbyist","Sam, Sam, and Friends Studios","Sam, Sam, and Friends Studios","2820790","https://store.steampowered.com/app/2820790"
"Ur","1712548800000","false","270","0","0","1.423242517633009","100","Hobbyist","Emory Center for Digital Scholarship at Emory University","Games By Kylie","2504630","https://store.steampowered.com/app/2504630"
"VGA Planets Nu","1712894400000","false","1303","0","0","9.803263464381025","81","Hobbyist","Planets Nu","Planets Nu","2828890","https://store.steampowered.com/app/2828890"
"YOUR EARTH","1716264000000","false","378","0","0","1.5491640607761992","58","Hobbyist","HIHAHEHO Studio","HIHAHEHO Studio","2829270","https://store.steampowered.com/app/2829270"
"Barnacles Beers and Brawls","1713931200000","false","123","0","0","2.3475837987467254","90","Hobbyist","University of Utah","Infamous Grog","2878180","https://store.steampowered.com/app/2878180"
"BouncyBirdy","1722988800000","false","85","0","0","0.1760416666666667","75","Hobbyist","Saga Ahola","Walter Ahola,Saga Ahola","2748070","https://store.steampowered.com/app/2748070"
"CASE: Online","1712635200000","false","81763","0","0","1.522684549641161","65","Hobbyist","Yae Schlommo,E11NTC","Yae Schlommo,E11NTC","2836280","https://store.steampowered.com/app/2836280"
"Conflux: Prologue","1716177600000","false","634","0","0","1.117174514258598","91","Hobbyist","BERRY games","BERRY games","2849430","https://store.steampowered.com/app/2849430"
"Fruitio","1712635200000","false","1","0.99","0","0.9362578882724125","100","Hobbyist","Golocobiz Limited","https://www.superstargames.co.uk","2878120","https://store.steampowered.com/app/2878120"
"G9:League of Aces","1724112000000","true","328","0","0","16.77030710629059","64","Hobbyist","InterServ International","天火數位股份有限公司","2247200","https://store.steampowered.com/app/2247200"
"Hive Dive","1719288000000","false","162","0","0","1.5266283574401978","75","Hobbyist","Breda University of Applied Sciences","PewPew Studio","2707380","https://store.steampowered.com/app/2707380"
"Life is Feudal: MMO","1515733200000","true","579798","0","0","110.84118399959866","42","Hobbyist","LTG","LTG","700030","https://store.steampowered.com/app/700030"
"Mr.Chip","1713067200000","false","1","0.99","0","0","0","Hobbyist","HMM","HMM","2660120","https://store.steampowered.com/app/2660120"
"NOOO! MY BODY!","1715140800000","false","104","0","0","1.5664558315300827","89","Hobbyist","Henry Teusch","Bastian Teusch","2846680","https://store.steampowered.com/app/2846680"
"OG Memory: Synthwave Monsters","1712894400000","false","1","0.99","0","0","0","Hobbyist","OG Games","Schwan OG","2884260","https://store.steampowered.com/app/2884260"
"OG Puzzlers: Synthwave Cats","1712635200000","false","1","0.99","0","0","0","Hobbyist","OG Games","Schwan OG","2884280","https://store.steampowered.com/app/2884280"
"OG Puzzlers: Synthwave Dragons","1713153600000","false","1","0.99","0","0","0","Hobbyist","OG Games","Schwan OG","2884270","https://store.steampowered.com/app/2884270"
