"name","firstReleaseDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl","earlyAccessExitDate"
"Warhammer 40,000: Chaos Gate - Daemonhunters","1651723200000","false","358479","44.99","8690715","22.48545706495827","78","Indie","Frontier Foundry","Complex Games","1611910","https://store.steampowered.com/app/1611910",""
"Microsoft Flight Simulator X: Steam Edition","1418878800000","false","1000223","24.99","8690395","76.49165405868956","86","AAA","Xbox Game Studios","Microsoft Game Studios","314160","https://store.steampowered.com/app/314160",""
"VA-11 Hall-A: Cyberpunk Bartender Action","1466481600000","false","946233","14.99","8687940","10.40535403536993","98","Indie","Ysbryd Games,PLAYISM","Sukeban Games","447530","https://store.steampowered.com/app/447530",""
"GUNDAM BREAKER 4","1724803200000","false","160580","59.99","8669874","21.299535234659235","80","AA","Bandai Namco Entertainment Inc.","CRAFTS ＆ MEISTER Co., Ltd","1672500","https://store.steampowered.com/app/1672500",""
"Bellwright","1713844800000","true","324623","29.99","8652456","34.09636026434918","78","Indie","Donkey Crew,Snail Games USA","Donkey Crew","1812450","https://store.steampowered.com/app/1812450",""
"Hyper Light Drifter","1459396800000","false","738095","19.99","8649426","7.961789196962323","94","Indie","Heart Machine","Heart Machine","257850","https://store.steampowered.com/app/257850",""
"Songs of Conquest","1652155200000","false","500758","34.99","8648795","12.114290404549267","88","AA","Coffee Stain Publishing","Lavapotion","867210","https://store.steampowered.com/app/867210","1716177600000"
"Assassin’s Creed® Rogue","1425873600000","false","918904","19.99","8630294","24.40202522907314","85","AAA","Ubisoft","Ubisoft Sofia,Ubisoft Kiev","311560","https://store.steampowered.com/app/311560",""
"Like a Dragon Gaiden: The Man Who Erased His Name","1699419600000","false","220304","49.99","8626329","14.496692774699213","97","AA","SEGA","Ryu Ga Gotoku Studio","2375550","https://store.steampowered.com/app/2375550",""
"Granado Espada","1508040000000","false","280783","0","8608735.102453355","67.77499590836271","62","Indie","IMCGAMES Co.,Ltd.","IMCGAMES Co.,Ltd.","663090","https://store.steampowered.com/app/663090",""
"Ultimate Admiral: Dreadnoughts","1639112400000","false","304536","34.99","8603412","46.390697484994824","70","Indie","Game-Labs","Game-Labs","1069660","https://store.steampowered.com/app/1069660","1674622800000"
"Danganronpa 2: Goodbye Despair","1460952000000","false","853518","19.99","8564204","29.129624708192623","96","AA","Spike Chunsoft Co., Ltd.","Spike Chunsoft Co., Ltd.,Abstraction Games","413420","https://store.steampowered.com/app/413420",""
"Alice: Madness Returns","1308283200000","false","1027106","9.99","8550519","9.190444941212444","90","AAA","Electronic Arts","Spicy Horse Games","19680","https://store.steampowered.com/app/19680",""
"WILD HEARTS™","1676523600000","false","155898","69.99","8534822","37.02555912593601","47","AAA","Electronic Arts","KOEI TECMO GAMES CO., LTD.","1938010","https://store.steampowered.com/app/1938010",""
