"name","firstReleaseDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl","earlyAccessExitDate"
"Valley of Kings","1706850000000","false","44","10.99","348","2.2719746736651465","75","Hobbyist","Poema Games","Poema Games","2624560","https://store.steampowered.com/app/2624560",""
"NO TOMORROW","1709182800000","false","208","1.99","348","0.8895337600748967","92","Hobbyist","Abra","Abra","2837310","https://store.steampowered.com/app/2837310",""
"Solitar: Retro Picks","1720742400000","false","57","7.99","348","9.943062014432495","100","Hobbyist","DarkCove Games","DarkCove Games","2974650","https://store.steampowered.com/app/2974650",""
"Sweet Neighbor BB","1719633600000","false","214","1.99","348","0.6994324870008732","80","Hobbyist","King Kong Gaming","King Kong","3050690","https://store.steampowered.com/app/3050690",""
"On the Keyboard","1726099200000","false","97","4.99","348","3.7660946320655304","77","Hobbyist","SBO Games","SBO Games","3057470","https://store.steampowered.com/app/3057470",""
"Todd's Adventures in Slime World (Lynx/Mega Drive)","1669420800000","false","120","5.99","347","0.4828996438024482","100","Indie","Pixel Games UK","Epyx, Inc.","2130980","https://store.steampowered.com/app/2130980","1665115200000"
"25°N 71°W","1652068800000","false","45","9.99","347","0","0","Hobbyist","SE {} KS","SE {} KS","1837140","https://store.steampowered.com/app/1837140","1655697600000"
"Masterchef Chinese Food Edition","1648785600000","false","390","0.99","347","3.9457066304039685","33","Indie","Conglomerate 5","Conglomerate 5","1938460","https://store.steampowered.com/app/1938460",""
"Hamster Blitz!","1645851600000","true","105","3.99","347","1.1398329499214035","100","Hobbyist","Mellow Armadillo","Mellow Armadillo","1787190","https://store.steampowered.com/app/1787190",""
"Fill and Cross Trick or Treat","1644451200000","false","162","4.99","347","2.097482875547472","22","Indie","8floor","Creobit","1665020","https://store.steampowered.com/app/1665020","1626408000000"
"CosPuzzle","1551934800000","false","468","3.99","347","0.7007909309111249","67","Hobbyist","AnimeBomb","AnimeBomb","1022280","https://store.steampowered.com/app/1022280",""
"Skater Cally","1537848000000","false","217","6.99","347","1.7658037467705567","71","Indie","VDO Games","VDO Games","920820","https://store.steampowered.com/app/920820",""
"Manor of the Damned!","1479877200000","false","108","3.99","347","0.9081799464809994","25","Indie","The Hideout","The Hideout","532670","https://store.steampowered.com/app/532670",""
