"name","firstReleaseDate","earlyAccessExitDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl"
"Harvest Days: My Dream Farm","1652328000000","1721865600000","false","3495","14.99","30776","17.989580867182898","72","Indie","Family Devs,Toplitz Productions","Family Devs","1515320","https://store.steampowered.com/app/1515320"
"Mobiles Tycoon","1721001600000","","false","6145","5.99","30776","6.336435640019149","85","Indie","Insignis Games","Insignis Games","3022320","https://store.steampowered.com/app/3022320"
"C14 Dating","1461297600000","","false","2547","19.99","30772","10.330621483289267","92","Indie","Winter Wolves","Winter Wolves","451640","https://store.steampowered.com/app/451640"
"Serment - Contract with a Devil","1548997200000","","false","3388","14.99","30766","7.979789320768461","79","Indie","Sekai Project","Nkt Studio","632900","https://store.steampowered.com/app/632900"
"Huusuienbu - Chapter spring and Summer","1501545600000","1559016000000","false","3303","6.99","30763","2.632152233061632","75","Indie","REAL co.Ltd","REAL co.Ltd","622670","https://store.steampowered.com/app/622670"
"Guild Wars® Trilogy","1240372800000","","false","1347","29.99","30760","39.955728837916304","92","Indie","NCSOFT","ArenaNet®","29570","https://store.steampowered.com/app/29570"
"Stripped of Title: Backlash — Episode 1","1690430400000","","false","2644","12.99","30747","3.4420565064385698","63","Indie","Krem Deluge Games","Krem Deluge Games","1892910","https://store.steampowered.com/app/1892910"
"Tardy","1520485200000","","false","7711","6.99","30739","2.282830225230121","91","Indie","Drageus Games S.A.","One Wing Cicada","815000","https://store.steampowered.com/app/815000"
"Acretia - Guardians of Lian","1665633600000","","true","3116","19.99","30718","8.503041894164056","68","Indie","Ozaak, inc.","Ozaak, inc.","2164200","https://store.steampowered.com/app/2164200"
"Tumbleweed Express","1464667200000","","false","7914","3.99","30705","5.06964995404659","89","Indie","The Dirigiballers, LLC","The Dirigiballers, LLC","372350","https://store.steampowered.com/app/372350"
"7 Sexy Sins","1556251200000","","false","18486","1.99","30700","2.2093237621920427","88","Indie","Zai Studio","Zai Studio","1023740","https://store.steampowered.com/app/1023740"
"Lamp Chronicle","1611118800000","","true","2898","14.99","30693","3.793713470211296","68","Indie","Pixellica Corp.","Pixellica Corp.","871210","https://store.steampowered.com/app/871210"
"Woven","1573794000000","","false","2376","19.99","30693","4.812475734029695","81","Indie","StickyLock Studios","Alterego Games","504690","https://store.steampowered.com/app/504690"
"The Beast Within: A Gabriel Knight® Mystery","1472443200000","","false","7956","5.99","30693","11.56012747840014","90","AAA","Activision","Sierra On-Line","496760","https://store.steampowered.com/app/496760"
"The Utility Room","1675659600000","","false","2962","12.99","30688","1.1523510320872286","84","Indie","Lionel Marsden","Lionel Marsden","2091960","https://store.steampowered.com/app/2091960"
"Lex Mortis","1423458000000","","false","5565","4.99","30687","3.439381253647613","46","Indie","Denis Esie","Denis Esie","348450","https://store.steampowered.com/app/348450"
"Cat on a Diet","1456722000000","","false","47890","4.99","30642","4.279627125174772","82","Indie","Forever Entertainment S. A.","Nawia Games","447890","https://store.steampowered.com/app/447890"
"Pixel Survivors : Roguelike","1656561600000","1677214800000","false","12103","3.99","30638","17.15562884853318","82","Indie","Amrita","Amrita","1995870","https://store.steampowered.com/app/1995870"
"Intelligent Design: An Evolutionary Sandbox","1494561600000","","false","5705","6.99","30635","2.5651254252672406","46","Indie","Pill Bug Interactive","Pill Bug Interactive","627620","https://store.steampowered.com/app/627620"
"Agent Intercept","1623816000000","","false","2829","19.99","30622","3.9971650455198855","85","Indie","PikPok","PikPok","1502710","https://store.steampowered.com/app/1502710"
"クラブ・スーサイド","1685937600000","","false","2942","11.99","30622","13.72921726742903","98","Indie","Celtia","MORPATH","2179520","https://store.steampowered.com/app/2179520"
"AudioBeats","1483592400000","","false","3705","9.99","30621","0.9464371020794201","81","Indie","Famiku","Famiku","570860","https://store.steampowered.com/app/570860"
"HYPERVIOLENT","1680753600000","","true","2590","14.99","30618","1.5268079032251454","60","Indie","Fulqrum Publishing","Terminist Arcade","1409200","https://store.steampowered.com/app/1409200"
"Disdoored","1527739200000","","true","1980","19.99","30616","7.8642119627454825","59","Indie","Bitbox Ltd.","Anton Riot and Co","845630","https://store.steampowered.com/app/845630"
"Molten Armor","1508472000000","","false","4171","9.99","30610","1.8389691504094767","63","Indie","Brutal Muse","Brutal Muse","693670","https://store.steampowered.com/app/693670"
"Schlag den Star - Das 3. Spiel","1695873600000","","false","1134","29.99","30607","1.7442592196766888","8","Indie","bitComposer Interactive GmbH","Twigames Inc.","2399540","https://store.steampowered.com/app/2399540"
"H-SNIPER: Middle East","1574226000000","1579150800000","false","39120","0.99","30601","7.094417924082233","88","Indie","Konnichiwa Games","Konnichiwa Games","1190110","https://store.steampowered.com/app/1190110"
"Morphies Law: Remorphed","1564459200000","","false","2436","9.99","30590","4.455393952756306","84","Indie","Cosmoscope GmbH","Cosmoscope GmbH","948960","https://store.steampowered.com/app/948960"
"Platypus","1408075200000","","false","18093","4.99","30583","3.889091476478589","90","Indie","Claymatic Games","Anthony Flack","307340","https://store.steampowered.com/app/307340"
"Legends of Amberland II: The Song of Trees","1701752400000","","false","1979","19.99","30574","11.637212280962292","97","Indie","Silver Lemur Games","Silver Lemur Games","2110840","https://store.steampowered.com/app/2110840"
"Re:Turn - One Way Trip","1602648000000","","false","4544","11.99","30572","3.669913911906571","80","Indie","Green Man Gaming Publishing","Red Ego Games","1195360","https://store.steampowered.com/app/1195360"
"Loopstructor","1722988800000","","false","7428","4.99","30555","6.827989375969517","88","Indie","Pone Games","Pone Games","2726870","https://store.steampowered.com/app/2726870"
"12 Labours of Hercules IV: Mother Nature (Platinum Edition)","1451019600000","","false","39677","2.99","30550","9.307797647719173","89","Indie","Jetdogs Studios","Jetdogs Studios,Zoom Out Games","396800","https://store.steampowered.com/app/396800"
"Forbidden Ingress","1587614400000","","false","9221","4.99","30545","2.6731540052907303","72","Indie","Strange_Indie_Team","Strange_Indie_Team","1175200","https://store.steampowered.com/app/1175200"
"Undaunted Normandy","1690516800000","","true","2242","15.99","30538","7.685698033698755","80","Indie","Bookmark Games","Bookmark Games","1853630","https://store.steampowered.com/app/1853630"
"Farming Life","1634529600000","","false","9877","9.99","30529","5.3058696641192675","67","Indie","Gaming Factory,Ultimate Games S.A.","▲ Pyramid Games","1031270","https://store.steampowered.com/app/1031270"
"Tavernier","1472097600000","","false","19353","2.99","30526","2.6281606824611385","77","Indie","From The Bard","From The Bard","517370","https://store.steampowered.com/app/517370"
"The Good Life","1416546000000","","false","9427","9.99","30514","9.622481341295451","52","Indie","Iceberg Interactive","immersionFX","293340","https://store.steampowered.com/app/293340"
"Achievement Idler: Black","1523592000000","","false","34751","0.99","30510","5.5304937297176435","82","Indie","IHM Studio","IHM Studio","684050","https://store.steampowered.com/app/684050"
"Mouthwashing","1727308800000","","false","2900","12.99","30510","0","98","Indie","CRITICAL REFLEX","Wrong Organ","2475490","https://store.steampowered.com/app/2475490"
"西游-琉璃盏","1720656000000","","false","2472","14.99","30505","9.155894683452054","84","Indie","Dark Dimension","Dark Dimension","1309510","https://store.steampowered.com/app/1309510"
"My Sunny Resort","1525320000000","","false","22258","0","30499.07130652897","25.346746875119248","53","Indie","upjers","upjers","821610","https://store.steampowered.com/app/821610"
"BeachHead","1608008400000","1705899600000","false","3520","14.99","30498","18.18218946950222","63","Indie","Digital Fusion Inc.","Digital Fusion Inc.","1288790","https://store.steampowered.com/app/1288790"
"PAC-MAN Mega Tunnel Battle: Chomp Champs","1715140800000","","false","1778","19.99","30498","3.094124814282233","65","Indie","Bandai Namco Entertainment America Inc.","Amber Studio","2095950","https://store.steampowered.com/app/2095950"
"World of Rune","1693281600000","","false","2255","0","30495","17.37703927718686","35","Indie","Game Hollywood Games","F5 Games","2530680","https://store.steampowered.com/app/2530680"
"Elf Manor","1576731600000","","true","2672","14.99","30491","9.265989436732303","61","Indie","GY Games","巫师工作室","1119970","https://store.steampowered.com/app/1119970"
"Wraith: The Oblivion - Afterlife","1621915200000","","false","3182","19.99","30484","2.475656276808233","62","Indie","Fast Travel Games","Fast Travel Games","1386870","https://store.steampowered.com/app/1386870"
"Book of Korvald","1718510400000","","false","1560","24.99","30472","8.144215768097693","97","Indie","Shady Corner Games","Punching Donut","2132380","https://store.steampowered.com/app/2132380"
"Headshot VR","1541566800000","1594526400000","false","3680","29.99","30463","2.064723319863299","69","Indie","VR Studio","VR Studio","903710","https://store.steampowered.com/app/903710"
"Escape from Fortress Lugohm","1565841600000","","false","5180","9.99","30461","4.028471517303325","75","Indie","Kagura Games","baron sengia","1015750","https://store.steampowered.com/app/1015750"
