"name","firstReleaseDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl"
"Mercenary Tactics","1716091200000","false","1","1.99","1","0","0","Hobbyist","Team Hobby","Team Hobby","2960030","https://store.steampowered.com/app/2960030"
"Merge","1722470400000","false","1","1.99","1","0","0","Hobbyist","Rome Renner","Rome Renner","2952200","https://store.steampowered.com/app/2952200"
"morning ","1718596800000","false","1","1.99","1","0","0","Hobbyist","老王夜谭","WANG ZI WEN","2891090","https://store.steampowered.com/app/2891090"
"致过去破损的时光","1716350400000","false","1","1.99","1","0","0","Hobbyist","yezipoier","yezipoier","2966370","https://store.steampowered.com/app/2966370"
"Hexxaris","1716782400000","false","1","1.99","1","0.9549624078842022","100","Hobbyist","RealMono Inc.","Dano Sato","2495080","https://store.steampowered.com/app/2495080"
"Pintaris","1719115200000","true","1","1.99","1","0","0","Hobbyist","Quanyocto","Quanyocto","2977350","https://store.steampowered.com/app/2977350"
"#!/bin/bash","1716782400000","false","1","1.99","1","0.2997525596224981","0","Hobbyist","High on Caffeine","High on Caffeine","2983840","https://store.steampowered.com/app/2983840"
"Candy Renovation","1716782400000","false","1","1.99","1","0.3948803466975982","45","Hobbyist","Candy games studios","Candy games studios","2985190","https://store.steampowered.com/app/2985190"
"Maze TD Battleground","1717041600000","false","1","1.99","1","0","0","Hobbyist","Finchleg-Industries","Finchleg-Industries","2873270","https://store.steampowered.com/app/2873270"
"Twizzle Puzzle: Dinosaurs","1716955200000","false","1","1.99","1","0","0","Hobbyist","Cute Hannah's Games","Cute Hannah's Games","2989680","https://store.steampowered.com/app/2989680"
"Victorious","1717473600000","false","1","1.99","1","0","0","Hobbyist","Nadanyi Arts LTD.","Andrew Nadanyi","2957590","https://store.steampowered.com/app/2957590"
"Color Splash: Fairies","1716955200000","false","1","1.99","1","0.5464050356644493","100","Hobbyist","Quantum Quiver Games","Quantum Quiver Games","2990570","https://store.steampowered.com/app/2990570"
"Runner","1717387200000","false","1","1.99","1","0","0","Hobbyist","Reval Heavy Industries","Reval Heavy Industries","2927900","https://store.steampowered.com/app/2927900"
"Tetram","1717473600000","false","1","1.99","1","0","0","Hobbyist","TooIzzi Games","TooIzzi Games","2984890","https://store.steampowered.com/app/2984890"
"HD","1718337600000","false","1","1.99","1","0","0","Hobbyist","蔡嘉伟","蔡嘉伟","2935860","https://store.steampowered.com/app/2935860"
"Controlled Death","1718769600000","true","1","1.99","1","1.5878943814261228","100","Hobbyist","UNB","UNB Studios","2669830","https://store.steampowered.com/app/2669830"
"Flying Frogs","1717819200000","false","1","1.99","1","0","0","Hobbyist","Flying Frogs Publisher","david_messner2001,doddyfloorlamp,Wahoza,Svaiiiin","2998670","https://store.steampowered.com/app/2998670"
"Dish Up Fruit","1717646400000","false","1","2","1","0","0","Hobbyist","Katarienumono, Inc.","Katarienumono, Inc.","2908290","https://store.steampowered.com/app/2908290"
"Little JttW: The Birth","1717646400000","false","1","1.99","1","0","0","Hobbyist","T·HELL","T·HELL","926330","https://store.steampowered.com/app/926330"
"Master Level Maker","1717732800000","false","1","1.99","1","1.7710151921232824","100","Hobbyist","Lidashu Game","Lidashu Game","2991320","https://store.steampowered.com/app/2991320"
"Limelight","1718424000000","false","1","1.99","1","0.46276524707251193","67","Hobbyist","LGV","LGV","3013910","https://store.steampowered.com/app/3013910"
"Elf Defense","1718510400000","false","1","1.99","1","0","0","Hobbyist","HUQI,HUQI","HUQI,HUQI","2969350","https://store.steampowered.com/app/2969350"
"First Law","1718251200000","false","1","1.99","1","0.8987229610480627","100","Hobbyist","WesWare Games","WesWare Games","2888660","https://store.steampowered.com/app/2888660"
"Cursedville","1718596800000","false","1","1.99","1","0","0","Hobbyist","Arda Aslan","Arda Aslan","2895490","https://store.steampowered.com/app/2895490"
"Delta Strike","1718942400000","false","1","1.99","1","0","0","Hobbyist","Gamesoft Studios","Gamesoft Studios","3004230","https://store.steampowered.com/app/3004230"
"Guns and Bots","1718683200000","false","1","1.99","1","2.170037385705028","100","Hobbyist","Cat Roll Games","Cat Roll Games","3018600","https://store.steampowered.com/app/3018600"
