"name","firstReleaseDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl"
"JACKPOT 3","1695268800000","true","1","3.99","3","0.8136148823639217","0","Hobbyist","gtgame","gtgame","2588800","https://store.steampowered.com/app/2588800"
"Xpressorcist","1725494400000","false","1","3.99","3","0","0","Hobbyist","Nick Pettigrew","Nick Pettigrew","1906600","https://store.steampowered.com/app/1906600"
"だっかん！モンスターの島","1708750800000","false","1","3.99","3","0","0","Hobbyist","たすくたすてす","たすくたすてす","2147230","https://store.steampowered.com/app/2147230"
"Alien","1695268800000","false","1","3.99","3","0.9362578882724125","0","Hobbyist","wxm","wxm","2588740","https://store.steampowered.com/app/2588740"
"Beach Cafe III: The Escape Room","1695873600000","false","1","3.99","3","0","0","Hobbyist","Cooking and Publishing","Killbug Studio","2550980","https://store.steampowered.com/app/2550980"
"JIMMY'S AGONY","1708318800000","false","1","3.99","3","0","0","Hobbyist","made_in_wisedev","made_in_wisedev","2591130","https://store.steampowered.com/app/2591130"
"Mandela Syndrome","1721865600000","false","1","3.99","3","30.11414356137318","100","Hobbyist","TezalCo Studios LLC","TezalCo Studios LLC","2474550","https://store.steampowered.com/app/2474550"
"Subenishiki","1697169600000","false","1","3.99","3","0","0","Hobbyist","Sirokuma Soft","Sirokuma Soft","2588480","https://store.steampowered.com/app/2588480"
"SpaceRace","1696305600000","false","1","3.99","3","0","100","Hobbyist","Megastructure Games","Megastructure Games","2599680","https://store.steampowered.com/app/2599680"
"Square Edges","1709701200000","false","1","3.99","3","0","0","Hobbyist","Soomka Games","Soomka Games","2599050","https://store.steampowered.com/app/2599050"
"Fruit Conflict","1696996800000","false","1","3.99","3","1.9980242708712788","81","Hobbyist","Bugarin-Horváth Boldizsár","Bugarin-Horváth Boldizsár","2530890","https://store.steampowered.com/app/2530890"
"Velocity Ventures","1701234000000","false","1","3.99","3","0.6491376240879744","100","Hobbyist","Codac Games","Codac Games","2607950","https://store.steampowered.com/app/2607950"
"Growers","1697169600000","false","1","3.99","3","0","0","Hobbyist","O Pão Game Studio","O Pão Game Studio","2613940","https://store.steampowered.com/app/2613940"
"Primit Shooter 2","1697688000000","false","1","3.99","3","0","0","Hobbyist","Tampopo Games","Tampopo Games","2624720","https://store.steampowered.com/app/2624720"
"Super Mega Awesome Typing","1697601600000","false","1","3.99","3","0","0","Hobbyist","NS Game Studio","NS Game Studio","2568690","https://store.steampowered.com/app/2568690"
"I commissioned some cats 10","1705035600000","false","1","3.99","3","0","0","Indie","I commissioned some series","Follow the fun","2635740","https://store.steampowered.com/app/2635740"
"Rescue Cable","1698465600000","false","1","3.99","3","0","0","Hobbyist","JChip Games","JChip Game","2551730","https://store.steampowered.com/app/2551730"
"LABWATCH","1698552000000","false","1","3.99","3","0","0","Hobbyist","Pinholic Games","Pinholic Games","2640760","https://store.steampowered.com/app/2640760"
"An Update is Pending","1697428800000","false","1","3.99","3","0","100","Hobbyist","Juicy Pulp Games","Juicy Pulp Games","1073450","https://store.steampowered.com/app/1073450"
"BrickBounce","1698897600000","true","1","3.99","3","0","0","Hobbyist","GeneFree","GeneFree","2601610","https://store.steampowered.com/app/2601610"
"Legacy: Witch Island 4","1698897600000","false","1","3.99","3","0","0","Hobbyist","IteraLabs","IteraLabs","2642780","https://store.steampowered.com/app/2642780"
"Suero Zeus","1699156800000","false","1","3.99","3","0","0","Hobbyist","Homeworks Studios","Homeworks Studios","2597040","https://store.steampowered.com/app/2597040"
"Bargain ssp Wargame","1699246800000","false","1","3.99","3","0","0","Hobbyist","(Mark Ainsworth)","Mark Ainsworth","2652570","https://store.steampowered.com/app/2652570"
"Mint Christmas","1702184400000","false","1","3.99","3","0","0","Hobbyist","Chris Murray","Chris Murray,Teddy Murray","2509650","https://store.steampowered.com/app/2509650"
"Neon Fantasy: Monkeys","1699506000000","false","7","1.99","3","5.083443303927293","100","Hobbyist","Quantum Quiver Games","Quantum Quiver Games","2668020","https://store.steampowered.com/app/2668020"
"The Grand Adventures of Leo","1699678800000","false","1","3.99","3","0","0","Hobbyist","Ori 3D (Pty) Ltd","Ori 3D (Pty) Ltd","2633100","https://store.steampowered.com/app/2633100"
"House with Puzzles","1699938000000","false","1","3.99","3","1.1399175805997046","100","Hobbyist","ByteTeam","ByteTeam","1428080","https://store.steampowered.com/app/1428080"
"Abandoned Cabins in the Woods","1700110800000","false","8","3.99","3","0.5432437517627828","75","Hobbyist","Anamik Majumdar","Anamik Majumdar","2678950","https://store.steampowered.com/app/2678950"
"High Noom VR","1521518400000","false","1","3.99","3","0","0","Hobbyist","HONEYDEW VR","HONEYDEW VR","817970","https://store.steampowered.com/app/817970"
"Infinity Sky","1701925200000","false","1","3.99","3","0.7467332114848974","100","Hobbyist","3DI LLC","3DI LLC","2671790","https://store.steampowered.com/app/2671790"
"CyberRush","1724803200000","false","1","3.99","3","0.9362578882724126","100","Hobbyist","Dream Engine","Dream Engine","2338940","https://store.steampowered.com/app/2338940"
"MagicArchitect_IntoDisaster","1707368400000","false","1","3.99","3","0","0","Hobbyist","Sisin Games","Sisin Games","2678660","https://store.steampowered.com/app/2678660"
"Neon Fuga","1708664400000","false","1","3.99","3","0","0","Hobbyist","Abyss in Stars","Abyss in Stars","2668070","https://store.steampowered.com/app/2668070"
"Diamond Dash: Plaid Peril","1701925200000","false","1","3.99","3","0.7945703744411292","100","Hobbyist","3DI LLC","3DI LLC","2671780","https://store.steampowered.com/app/2671780"
"Adhd Arena","1701234000000","false","1","3.99","3","0","0","Hobbyist","Flaming Tongue","Flaming Tongue","2623080","https://store.steampowered.com/app/2623080"
"Desolate Realms","1704517200000","true","1","3.99","3","2.627769876751636","100","Hobbyist","Ego","Ego","2674990","https://store.steampowered.com/app/2674990"
"Cat Palette: Merging Colorful Kittens","1704862800000","false","1","3.99","3","0.6581887790065802","60","Hobbyist","Cozy corner","Cozy corner","2578280","https://store.steampowered.com/app/2578280"
"Your Shots Count","1708578000000","false","1","3.99","3","0","100","Hobbyist","cip","cip","2678880","https://store.steampowered.com/app/2678880"
"Stealth Blade","1702962000000","false","1","3.99","3","1.3940927040251252","80","Hobbyist","66games","lc85","2538160","https://store.steampowered.com/app/2538160"
"Bondman Of Traps","1704949200000","false","1","3.99","3","0.6166055352358621","100","Hobbyist","Yasin KÜÇÜK","Yasin KÜÇÜK,Vahit Can YUMLU","2703290","https://store.steampowered.com/app/2703290"
"Cave Runner","1702530000000","false","1","3.99","3","0","0","Hobbyist","Pixel Wave","Pixel Wave","2616490","https://store.steampowered.com/app/2616490"
"Exiled Survivors","1708405200000","false","1","3.99","3","1.7621922180701104","86","Hobbyist","Montpellier Games","Montpellier Games","2694210","https://store.steampowered.com/app/2694210"
"Z speed Arcade","1719288000000","false","1","3.99","3","0","0","Hobbyist","T&T game","T&T game","2725170","https://store.steampowered.com/app/2725170"
"Crazy Monster","1705986000000","false","1","3.99","3","1.580230790634734","100","Hobbyist","Pengsheng","Pengsheng","2723170","https://store.steampowered.com/app/2723170"
"The Da Vinci Cryptex 3","1703653200000","false","1","3.99","3","0","0","Hobbyist","XSGames","XSGames","2729220","https://store.steampowered.com/app/2729220"
"MONSTER GRINDER ULTRA","1703739600000","false","1","3.99","3","0","0","Hobbyist","i wish lol","kartyd","2731610","https://store.steampowered.com/app/2731610"
