"name","firstReleaseDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl","earlyAccessExitDate"
"Insomnia: Theater in the Head","1671080400000","false","27243","2.49","44326","1.4986172888733122","98","Indie","Perfect Day Studio","Perfect Day Studio","2085360","https://store.steampowered.com/app/2085360",""
"Strange Night","1469505600000","false","16412","4.99","44321","8.723247401845885","61","Indie","SA Industry","Labory","496640","https://store.steampowered.com/app/496640",""
"Tilesweeper","1534996800000","false","13544","7.5","44319","16.285130732676457","86","Indie","IEVO","IEVO","867180","https://store.steampowered.com/app/867180",""
"Gun Wings","1449550800000","false","19456","3.99","44318","3.43279306781488","88","Indie","DigitalEZ","Mercury Stone,Angels Blue Digital Entertainment,DigitalEZ","348240","https://store.steampowered.com/app/348240",""
"The Kingdom of the End＆The Witch of the Beginning","1686024000000","false","5255","8.99","44315","1.3899400667185051","67","Indie","Playmeow","c3アート","1988100","https://store.steampowered.com/app/1988100",""
"What Happened","1596081600000","false","2394","24.99","44312","2.72895658518179","61","Indie","KATNAPPE SP. Z O. O.,Sourena Game Studio","What Happened","1296290","https://store.steampowered.com/app/1296290",""
"Just Get Through","1422594000000","false","23851","4.99","44311","3.3975410397642802","86","Indie","Retrific","Retrific","338190","https://store.steampowered.com/app/338190",""
"Chronology","1399867200000","false","24280","4.99","44308","4.759942560118718","88","Indie","Bedtime Digital Games","Bedtime Digital Games","269330","https://store.steampowered.com/app/269330",""
"Old Coin Pusher Friends 3","1721865600000","false","13002","3.99","44282","13.944221727217544","95","Indie","STP WORKS","STP WORKS","3040390","https://store.steampowered.com/app/3040390",""
"Etherborn","1563422400000","false","4320","16.99","44273","2.1384164024017474","73","Indie","Akupara Games","Altered Matter","812160","https://store.steampowered.com/app/812160",""
"Inmates","1507176000000","false","11076","9.99","44268","2.215830336971204","58","Indie","Iceberg Interactive","Davit Andreasyan","634120","https://store.steampowered.com/app/634120",""
"Idle Spiral","1651291200000","false","268897","0","44262.14048940913","60.86160049660299","82","Indie","Idle System, Inc.","Idle System, Inc.,Yayu","1827980","https://store.steampowered.com/app/1827980",""
"Tiny Tanks","1554955200000","true","5388","9.99","44259","2.6702792920330287","66","Indie","LeadFollow Games","LeadFollow Games","836850","https://store.steampowered.com/app/836850",""
"Thousand Threads","1596081600000","false","3655","19.99","44249","3.9377925220450702","81","Indie","Seamount","Seamount","972770","https://store.steampowered.com/app/972770",""
"Primitier","1638421200000","true","3130","19.99","44242","16.2204210896825","96","Indie","Ota Mato","Ota Mato","1745170","https://store.steampowered.com/app/1745170",""
"It Was Raining That Night","1716955200000","true","5028","11.99","44216","1.9884194152788832","76","Indie","Deafperv","VeronicaPerv","2543770","https://store.steampowered.com/app/2543770",""
"AbsentedAge: Squarebound","1603339200000","false","4306","12.99","44212","10.445465097221897","91","Indie","terunon's Lab","terunon's Lab","1387580","https://store.steampowered.com/app/1387580",""
"Staffer Reborn","1714104000000","false","18567","2.99","44207","0.8916316370052869","98","Indie","Team Tetrapod","Team Tetrapod","2658920","https://store.steampowered.com/app/2658920",""
"Stories from the Outbreak","1679889600000","false","3687","19.99","44200","10.93925581638208","87","Indie","Coldwild Games","Coldwild Games","1968630","https://store.steampowered.com/app/1968630","1708405200000"
"Knytt Underground","1382673600000","false","14872","6.99","44198","4.760457301573369","85","Indie","Ripstone","Nifflas' Games","248190","https://store.steampowered.com/app/248190",""
"Office Battle","1449032400000","false","109169","0.99","44193","5.263239121347126","75","Indie","Black Lime Studio","Black Lime Studio","394870","https://store.steampowered.com/app/394870",""
"E-Startup 2 : Business Tycoon","1715659200000","false","4505","12.99","44192","4.315356610643802","78","Indie","Polytale Games","Polytale Games","2547750","https://store.steampowered.com/app/2547750",""
"Dieselpunk Wars","1605762000000","false","4571","14.99","44185","11.254046316607761","63","Indie","Image Power S.A.,PlayWay S.A.,HeartBeat Games","Image Power S.A.,Roasted Games","952240","https://store.steampowered.com/app/952240","1620878400000"
"Touhou SouzinengiV -The Genius of Sappheiros-","1667188800000","false","2137","24.99","44178","51.21558213035824","93","Indie","mebius.","ハチクマソフト","2101110","https://store.steampowered.com/app/2101110",""
"Skate City","1620273600000","false","5199","14.99","44164","7.267893608236298","81","Indie","Snowman","Agens,Room8","1361670","https://store.steampowered.com/app/1361670",""
"M.U.D. TV","1271649600000","false","10955","9.99","44163","5.385245139832994","41","Indie","Kalypso Media Digital","Realmforge Studios","43500","https://store.steampowered.com/app/43500",""
"Three Kingdom: The Journey","1641445200000","false","5566","12.99","44120","8.517168913606943","87","Indie","2P Games,Gamersky Games","Senmu Studio","1314770","https://store.steampowered.com/app/1314770","1681790400000"
"Songs2See","1385442000000","false","4652","14.99","44110","7.396506838139892","49","Indie","Songquito UG","Songquito UG","248270","https://store.steampowered.com/app/248270",""
"Fairy Biography2：Confidante","1669179600000","false","23699","2.99","44104","3.272176312865126","79","Indie","Lovely Games","Lovely Games","2172510","https://store.steampowered.com/app/2172510",""
"Paleon","1619064000000","false","7359","9.99","44104","9.033777228677089","86","Indie","Paleodev","Paleodev","1554220","https://store.steampowered.com/app/1554220","1698379200000"
"WarriOrb","1588046400000","false","4772","12.99","44100","8.556376630725225","80","Indie","Not Yet,Maple Whispering Limited","Not Yet","790360","https://store.steampowered.com/app/790360",""
"Pirates of Black Cove","1312257600000","false","11904","9.99","44089","3.126303431556127","66","Hobbyist","","Nitro Games","49330","https://store.steampowered.com/app/49330",""
"Diesel Guns","1474516800000","true","13626","7.99","44082","3.7876128395497917","70","Indie","LLC Intenzibne","LLC Intenzibne","355400","https://store.steampowered.com/app/355400",""
"Strobophagia | Rave Horror","1603857600000","false","2795","19.99","44076","2.9993387916891376","80","Indie","Green Tile Digital","Green Tile Digital","1266680","https://store.steampowered.com/app/1266680",""
"Sid Meier’s Ace Patrol","1377576000000","false","21210","4.99","44069","4.397103477337273","0","AAA","2K","Firaxis Games","244070","https://store.steampowered.com/app/244070",""
"They Are Coming","1698638400000","true","16785","2.99","44039","5.059976311064228","93","Indie","OnHit Developments","OnHit Developments","2630080","https://store.steampowered.com/app/2630080",""
"FURRY GIRL PUZZLE","1561348800000","false","20332","0.99","44038","2.706027704834095","79","Indie","AFBIK Studio","AFBIK Studio","1101260","https://store.steampowered.com/app/1101260",""
"Riddle of the Sphinx™ The Awakening (Enhanced Edition)","1612155600000","false","3501","19.99","44034","8.690878420084825","86","Indie","Old World Studios™","Old World Studios™","1521870","https://store.steampowered.com/app/1521870",""
"Blast Zone! Tournament","1533081600000","false","3000","9.99","44034","4.315409668425993","58","Indie","Victory Lap Games","Victory Lap Games","649190","https://store.steampowered.com/app/649190","1551330000000"
