"name","firstReleaseDate","earlyAccessExitDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl"
"Ultrawings 2","1649908800000","1666843200000","false","4778","19.99","75310","4.929380925752819","74","Indie","Bit Planet Games, LLC","Bit Planet Games, LLC","1485140","https://store.steampowered.com/app/1485140"
"Eleanor 3","1566792000000","","false","7824","10.99","75293","8.38065804153878","70","Indie","Lesson of Passion","Lesson of Passion","1116340","https://store.steampowered.com/app/1116340"
"Sherlock Holmes: The Silver Earring","1325376000000","1249531200000","false","29175","9.99","75292","5.472689204108035","60","Indie","Frogwares","Frogwares","11150","https://store.steampowered.com/app/11150"
"Abo Khashem","1519275600000","","false","2909","29.99","75276","17.897070304819557","78","Indie","Moving Dimensions","Moving Dimensions","662840","https://store.steampowered.com/app/662840"
"PRINCIPIA: Master of Science","1473393600000","","true","15316","9.99","75265","4.883926525469001","72","AA","PLAYISM","tomeapp","491470","https://store.steampowered.com/app/491470"
"Nelly Cootalot: The Fowl Fleet","1458619200000","","false","7158","19.99","75257","4.23777318397345","95","Indie","Application Systems Heidelberg","Alasdair Beckett-King,Application Systems Heidelberg","317320","https://store.steampowered.com/app/317320"
"Mainlining","1485406800000","","false","18400","12.99","75243","4.68875820363035","79","Indie","Merge Games","Rebelephant","454950","https://store.steampowered.com/app/454950"
"中年失业模拟器When a man lose his job","1609736400000","1620964800000","false","14474","7.99","75236","7.977206605404367","78","Indie","Kwing works","Kwing works","1503850","https://store.steampowered.com/app/1503850"
"The Charming Empire","1492488000000","","false","3804","29.99","75229","6.821173752216436","56","Indie","Dogenzaka Lab","OperaHouse Corporation","505090","https://store.steampowered.com/app/505090"
"The Emerald Maiden: Symphony of Dreams","1455771600000","","false","22277","14.99","75217","3.3871156244800513","85","Indie","Artifex Mundi","Gogii Games","429610","https://store.steampowered.com/app/429610"
"Smash Up","1475280000000","1507780800000","false","11302","6.99","75212","12.504829563922858","61","Indie","Nomad Games","Nomad Games","446540","https://store.steampowered.com/app/446540"
"Tormentor❌Punisher","1496376000000","","false","17534","7.99","75194","3.488306360333093","89","AA","Raw Fury","E-Studio","500670","https://store.steampowered.com/app/500670"
"Perfect Gold - Yuri Visual Novel","1618804800000","","false","14133","7.99","75188","2.494234264835296","98","Indie","Yangyang Mobile","Yangyang Mobile","578540","https://store.steampowered.com/app/578540"
"Training Lucie","1673240400000","","false","8418","9.99","75186","5.351912560953161","92","Indie","SecretGame","SecretGame","1938630","https://store.steampowered.com/app/1938630"
"FILF","1649908800000","","false","4773","19.99","75180","9.159589705867369","89","Indie","ICCreations","ICCreations","1949980","https://store.steampowered.com/app/1949980"
"Second Second","1538352000000","1562817600000","false","5534","15.99","75159","7.877364753255882","72","Indie","Sinkhole Studio","Sinkhole Studio","918430","https://store.steampowered.com/app/918430"
"Tandis","1650513600000","","false","7015","14.99","75150","3.5149838605221935","96","Indie","Mahdi Bahrami","Mahdi Bahrami","1297210","https://store.steampowered.com/app/1297210"
"Shohei's Adult Streaming Channel","1597982400000","","false","6816","12.99","75147","5.017609598881493","66","Indie","Denpasoft","Nurarihyon","1387290","https://store.steampowered.com/app/1387290"
"Kamaeru: A Frog Refuge","1717819200000","","false","4632","19.99","75146","5.122100721570787","88","Indie","Armor Games Studios","Humble Reeds","1978150","https://store.steampowered.com/app/1978150"
"Just Crow Things","1723680000000","","false","4495","19.99","75125","3.3311165194441044","96","Indie","Unbound Creations","Unbound Creations","2537920","https://store.steampowered.com/app/2537920"
"Heroic Armored Company","1597896000000","","true","6015","16.99","75123","5.5629432272379855","58","Indie","Magicvalley Studio（魔法谷工作室）","Magicvalley Studio（魔法谷工作室）","1388370","https://store.steampowered.com/app/1388370"
"Jamestown+","1576126800000","","false","6992","17.99","75102","5.597888419069624","89","Indie","Batterystaple Games","Final Form Games","377950","https://store.steampowered.com/app/377950"
"When The Night Comes","1628481600000","","false","7859","12.99","75096","23.358703837177785","94","Indie","Lunaris Games","Lunaris Games","1400870","https://store.steampowered.com/app/1400870"
"American Conquest","1314417600000","","false","33506","4.99","75087","10.386028237806546","67","Indie","GSC World Publishing","GSC Game World","115210","https://store.steampowered.com/app/115210"
"Three Heroes","1442376000000","","false","127201","3.99","75078","4.236283320074579","69","Indie","Cats Who Play","Cats Who Play","380020","https://store.steampowered.com/app/380020"
"Freedom Force vs. the Third Reich","1243569600000","","false","16770","4.99","75072","4.323044513841319","85","AAA","2K","Irrational Games","8890","https://store.steampowered.com/app/8890"
"Apollo 11 VR HD","1542949200000","","false","12374","9.99","75069","1.4133400609395612","79","Indie","Immersive VR Education Ltd.","Immersive VR Education Ltd.","953840","https://store.steampowered.com/app/953840"
"Oddworld: Abe's Exoddus®","1288569600000","1292821200000","false","69510","2.99","75069","8.004675042803099","95","Indie","Oddworld Inhabitants","Oddworld Inhabitants","15710","https://store.steampowered.com/app/15710"
"Rogue's Tale","1395979200000","","false","21194","6.99","75060","59.7205875555734","73","Indie","Epixx.org","Epixx.org","265990","https://store.steampowered.com/app/265990"
"A guard walks into a tavern","1617768000000","1701320400000","false","16868","7.99","75019","5.651921747947027","88","Indie","SuQing","SuQing","1536470","https://store.steampowered.com/app/1536470"
"Genome Guardian","1715054400000","","false","10208","11.99","75005","15.729708636771404","94","Indie","Alpherior","Alpherior","2891310","https://store.steampowered.com/app/2891310"
"Happy Quest","1604638800000","","false","69991","1.99","75000","1.8949190721887437","84","Indie","HappyGames,MoonSongGames","HappyGames","1418160","https://store.steampowered.com/app/1418160"
"Nympho Trainer VR","1557720000000","","false","5170","14.99","74979","3.0833004124219854","73","Indie","VReleased","VReleased","978720","https://store.steampowered.com/app/978720"
"Husk","1486098000000","","false","9824","19.99","74966","2.9229552556874236","44","Indie","IMGN.PRO","UndeadScout","553960","https://store.steampowered.com/app/553960"
"Swarmlake","1520827200000","","false","122250","2.99","74950","2.856848094388384","95","Indie","Dominique Grieshofer","Dominique Grieshofer","793350","https://store.steampowered.com/app/793350"
"UsoNatsu ~The Summer Romance Bloomed From A Lie~","1698984000000","","false","3903","24.99","74948","15.190577762309522","95","Indie","Sekai Project","LYCORIS","1575980","https://store.steampowered.com/app/1575980"
"AWAY: The Survival Series","1632801600000","","false","8698","19.99","74946","3.549550351406389","56","Indie","Breaking Walls,Game Seer Ventures","Breaking Walls","750200","https://store.steampowered.com/app/750200"
"Dark Echo","1431316800000","","false","62584","2.99","74945","2.3515134805003925","92","Indie","RAC7 Games","RAC7 Games","368650","https://store.steampowered.com/app/368650"
"Echo of the Wilds","1402372800000","","false","15994","6.99","74913","5.870718019454722","77","Indie","caiys","caiys","305780","https://store.steampowered.com/app/305780"
"Vertical Slice: A Game Dev Story","1612933200000","1624507200000","false","10829","9.99","74896","4.238075406393608","69","Indie","2P Games","DarkKnight","1491170","https://store.steampowered.com/app/1491170"
"Dungeon Brewmaster","1527048000000","","true","6873","9.99","74882","2.0607226713454208","62","Indie","Super77","Super77","832720","https://store.steampowered.com/app/832720"
"Go Home Dinosaurs!","1363233600000","","false","25210","9.99","74833","3.647081672316212","88","Indie","Fire Hose Games","Fire Hose Games","216090","https://store.steampowered.com/app/216090"
"Blueberry Garden","1243828800000","","false","19201","4.99","74801","1.7598629048450758","77","Indie","Erik Svedäng AB","Erik Svedäng","29160","https://store.steampowered.com/app/29160"
"Cyberhunt","1493596800000","1470801600000","false","191621","0.99","74797","5.023697811970212","84","Indie","NukGames","NukGames","636150","https://store.steampowered.com/app/636150"
"Escape Goat","1381291200000","","false","44636","4.99","74761","3.7445746032059937","96","Indie","MagicalTimeBean","MagicalTimeBean","251370","https://store.steampowered.com/app/251370"
"Star Story: The Horizon Escape","1491004800000","1504584000000","false","7870","14.99","74719","4.270765592822851","83","Indie","EvilCoGames","EvilCoGames","610310","https://store.steampowered.com/app/610310"
"Cartel Simulator","1704517200000","","true","8642","10.99","74673","6.254789500116987","69","Indie","ITK","ITK","2536490","https://store.steampowered.com/app/2536490"
"Blood price","1597032000000","","false","5922","14.99","74636","8.512596862376071","75","Indie","WASABI entertainment","つきみたけ","1300270","https://store.steampowered.com/app/1300270"
"JOY OF PROGRAMMING - Software Engineering Simulator","1706590800000","","true","5100","17.99","74596","8.451079955158491","87","AA","PlayWay S.A.","Prof. Scherer","2216770","https://store.steampowered.com/app/2216770"
"Avadon 3: The Warborn","1473825600000","","false","5474","19.99","74594","22.628743453101162","91","Indie","Spiderweb Software","Spiderweb Software","460780","https://store.steampowered.com/app/460780"
