"name","firstReleaseDate","earlyAccessExitDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl"
"Skyratz","1612501200000","1672549200000","false","50","0.99","35","3.4422736333588095","67","Hobbyist","Megachomp Interactive","Megachomp Interactive","1504230","https://store.steampowered.com/app/1504230"
"GILLES","1672376400000","","false","1","39.99","35","0","0","Hobbyist","Gilles Villeneuve Pictures","Infiniti Sound Imagery Studios,Cine Game Interactive Systems,Magic World Productions","1552050","https://store.steampowered.com/app/1552050"
"Keeper of the Keys","1666756800000","","false","15","4.99","35","0.23111111111111102","100","Hobbyist","AlekseyN","Aleksey","2181880","https://store.steampowered.com/app/2181880"
"最后四人-The last four","1664942400000","","false","48","0.99","35","0.9150690725799688","75","Hobbyist","白日梦","白日梦","2116840","https://store.steampowered.com/app/2116840"
"Crusade of Deitra","1634529600000","1659758400000","false","20","1.99","35","11.63795929636513","88","Hobbyist","Rpics Studio","Rpics Studio","1767730","https://store.steampowered.com/app/1767730"
"Tiny Robo Puzzles","1655697600000","","false","92","1.99","35","1.799606717556462","83","Hobbyist","Shironobe","Shironobe","2005150","https://store.steampowered.com/app/2005150"
"Solitaire Jack Frost Winter Adventures 3","1667606400000","1649563200000","false","54","4.99","35","5.891422536914601","33","Indie","8floor","Somer Games","1859130","https://store.steampowered.com/app/1859130"
"Tegridy Puzzles","1647316800000","","false","57","0.99","35","0.5036320792770114","57","Hobbyist","Tegridy Made Games","Tegridy Made Games","1909670","https://store.steampowered.com/app/1909670"
"Earth is too small for me","1646370000000","","false","60","0.99","35","0.7557533432262311","100","Hobbyist","NS","Sonic-Alpha","1903310","https://store.steampowered.com/app/1903310"
"Pending...","1641963600000","1686110400000","false","1","39.99","35","0","0","Hobbyist","bettermebook","bettermebook","1691000","https://store.steampowered.com/app/1691000"
"Cute Chess","1640926800000","","false","15","4.99","35","8.80692046019255","0","Hobbyist","RikkiGames Limited","RikkiGames Limited","1787110","https://store.steampowered.com/app/1787110"
"灵异AE","1629259200000","","false","45","0.99","35","0.8402107818850465","100","Hobbyist","BUstation","BUstation","1708290","https://store.steampowered.com/app/1708290"
"Escape to Mars","1628136000000","","false","45","0.99","35","2.7470001959650343","100","Hobbyist","Ancarus","Ancarus","1690390","https://store.steampowered.com/app/1690390"
"Tackle Girl","1627358400000","","false","15","2.99","35","5.763468923263436","100","Hobbyist","Tackle Boy","Tackle Boy","1676440","https://store.steampowered.com/app/1676440"
"Brian the Brain","1622692800000","","false","40","0.99","35","1.1381547876298697","88","Hobbyist","Richard Borges","Richard Borges","1583950","https://store.steampowered.com/app/1583950"
"Immunity Adventures","1620360000000","","false","15","2.99","35","2.981762656544949","100","Hobbyist","Genesis Creation Studios","Genesis Creation Studios","1545690","https://store.steampowered.com/app/1545690"
"Into the Knight","1619755200000","","false","15","2.99","35","0","0","Hobbyist","Bit Gaming Studio","Bit Gaming Studio","1591410","https://store.steampowered.com/app/1591410"
"The Holy Orange","1618718400000","","false","15","2.99","35","0","100","Hobbyist","CGS: Grounded 2.0","CGD: Davis E Don","1544850","https://store.steampowered.com/app/1544850"
"Flixy Cats","1618459200000","","true","15","2.99","35","0.8987229610480627","0","Hobbyist","Flixy Inc","Lethal Art Studio,Rafael Senne,James Grayson","1394040","https://store.steampowered.com/app/1394040"
"Zombie Friday","1617249600000","","false","45","0.99","35","1.0811096025696671","100","Hobbyist","Nocturnis9","Nocturnis9","1561780","https://store.steampowered.com/app/1561780"
"Slidungeon","1613365200000","","false","45","0.99","35","2.1007717675931685","100","Hobbyist","Fortysixth Studio","Fortysixth Studio","1476410","https://store.steampowered.com/app/1476410"
"Taiwan Richman","1635033600000","1605848400000","false","30","2.99","35","0.9756433346368605","100","Hobbyist","IFIDEV","GGOLDBIG","1451980","https://store.steampowered.com/app/1451980"
"Museum Of Extravagance","1602216000000","","false","36","1.99","35","0.25458333333333344","50","Hobbyist","DELAPAIX","DELAPAIX","1399460","https://store.steampowered.com/app/1399460"
"Stars Force","1601352000000","","false","54","0.99","35","0.4918297467179627","33","Indie","Conglomerate 5","Trinity Project","1421630","https://store.steampowered.com/app/1421630"
"The Ball Adventure","1587441600000","","false","30","2.99","35","0.3228333333333333","0","Hobbyist","PG Entertainment","PG Entertainment","1274060","https://store.steampowered.com/app/1274060"
"Breaking Blocks","1585108800000","","false","50","0.99","35","0","67","Hobbyist","Star Studios","Star Studios","1264080","https://store.steampowered.com/app/1264080"
"Simple Fear","1584244800000","","false","36","1.99","35","0.3466666666666667","50","Hobbyist","The Prime Movers","The Prime Movers","1075960","https://store.steampowered.com/app/1075960"
"Dark Zone","1580446800000","","false","54","1.99","35","1.8797255320995956","50","Hobbyist","Astero","Astero","1220910","https://store.steampowered.com/app/1220910"
"Tactics: Age of Affliction","1575262800000","","true","1","39.99","35","10.55493343658128","100","Hobbyist","The World Outside","The World Outside","977780","https://store.steampowered.com/app/977780"
"Voidlifted","1568779200000","1574053200000","false","46","6.99","35","4.656048290619787","83","Hobbyist","Michał Karbowiak","Michał Karbowiak","1134390","https://store.steampowered.com/app/1134390"
"smysl 2 gravity","1566446400000","","false","54","0.99","35","0.5392055798262639","55","Hobbyist","lastgame","lastgame","1072720","https://store.steampowered.com/app/1072720"
"Rusty Runner","1569888000000","1562731200000","false","80","0.99","35","0.1660355922349621","45","Indie","Red twice potato","Red twice potato","891990","https://store.steampowered.com/app/891990"
"CLS: Signal Person","1562558400000","","false","1","39.99","35","0","0","Hobbyist","MindForge","MindForge","1088830","https://store.steampowered.com/app/1088830"
"Dear Ashely","1577404800000","1557201600000","false","15","2.99","35","0.7528738076070897","0","Hobbyist","ColdFear","ColdFear","1068900","https://store.steampowered.com/app/1068900"
"Bullynoid","1552536000000","","false","54","0.99","35","0.6293556079118446","33","Hobbyist","DRAgame","DRAgame","993650","https://store.steampowered.com/app/993650"
"Synthrun","1613347200000","1549515600000","false","72","0.99","35","0.2714892221341541","29","Hobbyist","Playrock Studios","Playrock Studios","893120","https://store.steampowered.com/app/893120"
"Drawz","1547442000000","","false","54","0.99","35","0.4872547987967691","38","Hobbyist","Cheezy Freak","Cheezy Freak","976320","https://store.steampowered.com/app/976320"
"SPACE BLASTER 8 BIT","1535500800000","1526443200000","false","45","0.99","35","0","0","Hobbyist","Dead Crow","Dead Crow","857110","https://store.steampowered.com/app/857110"
"Dashy Square VR","1525132800000","1468468800000","false","54","1.99","35","0.7700269648294062","25","Hobbyist","Kastriot Sulejmani","Kastriot Sulejmani","495540","https://store.steampowered.com/app/495540"
"The Emperor Penguin Keita","1680148800000","","false","51","1.99","35","1.351835594248303","100","Hobbyist","African boy Keita studio","African boy Keita studio","2335580","https://store.steampowered.com/app/2335580"
"ToyBox Puzzle","1683172800000","","false","22","1.99","35","3.173130655670001","100","Hobbyist","JoyRobot","JoyRobot","2274420","https://store.steampowered.com/app/2274420"
"Live Art: Impossible Challenge","1684123200000","","false","15","7.99","35","0.8706974866834545","100","Indie","Mini Fun Games","Mini Fun Games","2108310","https://store.steampowered.com/app/2108310"
"A CRAZY GUY","1685160000000","","false","5","7.99","35","0.4168081849796931","100","Hobbyist","BERSERKSTUDIO,LOPES.BROS","BERSERKSTUDIO,LOPES.BROS","2414240","https://store.steampowered.com/app/2414240"
"Reaper of Immortals","1686801600000","","false","10","3.99","35","1.9915451811165557","89","Hobbyist","Mounaim","Mounaim","1981020","https://store.steampowered.com/app/1981020"
"Hell Of Nightmares: Chapter 1","1687406400000","","false","10","4.99","35","0.9581455788320299","100","Hobbyist","VarStudio","VarStudio","2443640","https://store.steampowered.com/app/2443640"
"Maze Girl","1687492800000","","false","12","4.99","35","0","100","Indie","MCG","MCG","2454230","https://store.steampowered.com/app/2454230"
"Putin Must Die - Defend the White House","1688356800000","","false","41","0.99","35","1.8175261167048822","80","Hobbyist","Studio Hark","Studio Hark","2469880","https://store.steampowered.com/app/2469880"
"Falling Down","1689134400000","","false","15","7.99","35","3.5835597955392284","100","Hobbyist","AbyssalHunter","AbyssalHunter","2473090","https://store.steampowered.com/app/2473090"
