"name","firstReleaseDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl"
"寝取られ妻明日香 ～私、他の男の人でこんなに感じちゃってる……～","1688356800000","false","1","19.99","17","3.4309130308975413","100","Indie","MB Game Studio","アトリエさくら (Atelier Sakura)","2473500","https://store.steampowered.com/app/2473500"
"愛する妻、渚の浮気告白 奥ゆかしい妻のカラダが、あいつの激ピストンでとろけていた真実","1688356800000","false","1","19.99","17","3.2765360058314132","100","Indie","MB Game Studio","アトリエさくら (Atelier Sakura)","2473000","https://store.steampowered.com/app/2473000"
"Summer Puzzles","1686196800000","false","32","0.99","17","0.5053797013640882","25","Hobbyist","Reddiamondgames","Reddiamondgames","2205690","https://store.steampowered.com/app/2205690"
"The One Chapter 2","1682913600000","false","1","19.99","17","0","0","Hobbyist","Coolpeng","Coolpeng","2355530","https://store.steampowered.com/app/2355530"
"愛する妻、美咲の不倫証拠 『旦那とどっちが気持ちいい？』→『貴方の方が…あっ、ダメッ、またイッちゃうッ…！』","1680753600000","false","1","19.99","17","2.124861173931685","100","Indie","MB Game Studio","アトリエさくら (Atelier Sakura)","2285320","https://store.steampowered.com/app/2285320"
"他の男の精液で孕むとき ～襖の向こうで弟に精液を注ぎ込まれている妻～","1680753600000","false","1","19.99","17","1.414630970217031","100","Indie","MB Game Studio","アトリエさくら (Atelier Sakura)","2285350","https://store.steampowered.com/app/2285350"
"天规天条 Rule","1692504000000","true","1","19.99","17","0","0","Hobbyist","虚拟宇宙","虚拟宇宙","2450950","https://store.steampowered.com/app/2450950"
"年上お姉さんを独り占めしたい！ - Possessing My Older Sister -","1692763200000","false","1","19.99","17","0","0","Indie","CyberStep, Inc.","CyberStep, Inc.,Rideon Works Co. Ltd,","2541470","https://store.steampowered.com/app/2541470"
"Freeze Tag Fun Pack #1","1253678400000","false","1","19.99","17","0","0","Hobbyist","Freeze Tag Inc.","Freeze Tag Inc.,Joju Games,Linksolutions Ltd.,Dekovir Entertainment","39391","https://store.steampowered.com/app/39391"
"Wedgie Simulator","1723075200000","false","1","19.99","17","0","100","Hobbyist","Underwear Demesne","Underwear Demesne","1761480","https://store.steampowered.com/app/1761480"
