"name","firstReleaseDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl","earlyAccessExitDate"
"Simmiland","1543554000000","false","219832","4.99","748239","4.089689049983449","88","Indie","Sokpop Collective","Sokpop Collective","932850","https://store.steampowered.com/app/932850",""
"Power & Revolution 2020 Edition","1600315200000","false","21882","49.99","748069","64.51265845509081","63","Indie","Eversim","Eversim","1379930","https://store.steampowered.com/app/1379930",""
"Surviving the Abyss","1673931600000","true","43070","19.99","748020","7.1475317075546485","64","Indie","Paradox Arc","Rocket Flair Studios","1254320","https://store.steampowered.com/app/1254320",""
"Green Hell VR","1654747200000","false","47513","24.99","747994","4.88526364075334","66","Indie","Incuvo","Incuvo","1782330","https://store.steampowered.com/app/1782330",""
"Toy Soldiers: Complete","1393632000000","false","107625","14.99","747808","6.622951367163573","77","Indie","Signal Studios","Signal Studios,Krome Studios","262120","https://store.steampowered.com/app/262120","1455685200000"
"The Hong Kong Massacre","1548046800000","false","87494","19.99","747618","2.5391627657291638","74","Indie","Untold Tales","VRESKI","741510","https://store.steampowered.com/app/741510",""
"EARTH DEFENSE FORCE: WORLD BROTHERS","1622088000000","false","31780","39.99","747509","17.927970526208057","83","Indie","D3PUBLISHER","YUKE'S","1497950","https://store.steampowered.com/app/1497950",""
"Dominions 4: Thrones of Ascension","1386219600000","false","39883","34.99","747500","43.20286102362594","91","Indie","Illwinter Game Design","Illwinter Game Design","259060","https://store.steampowered.com/app/259060",""
"Evil Genius","1245643200000","false","167679","9.99","747272","12.927605876578232","94","AA","Rebellion","Elixir Studios","3720","https://store.steampowered.com/app/3720",""
"Realpolitiks","1487221200000","false","50467","14.99","746156","11.217214330127412","62","Indie","Fulqrum Publishing","Jujubee S.A.","553260","https://store.steampowered.com/app/553260",""
"Emily is Away <3","1618545600000","false","151351","9.99","746093","6.445259520717005","92","Indie","Kyle Seeley","Kyle Seeley","978460","https://store.steampowered.com/app/978460",""
"Superflight","1510117200000","false","551077","2.99","745709","4.264260999418873","96","Indie","GrizzlyGames","GrizzlyGames","732430","https://store.steampowered.com/app/732430",""
"Röki","1595476800000","false","86552","19.99","745573","5.3835004559646","91","Indie","United Label,CI Games","Polygon Treehouse","1067540","https://store.steampowered.com/app/1067540",""
"Galactic Civilizations® II: Ultimate Edition","1322802000000","false","99936","19.99","745318","10.744040635053523","77","Indie","Stardock Entertainment","Stardock Entertainment","202200","https://store.steampowered.com/app/202200",""
"ANVIL","1638334800000","false","40109","24.99","744724","19.6351691687467","62","Indie","ACTION SQUARE","ACTION SQUARE","1487390","https://store.steampowered.com/app/1487390","1690344000000"
"Creaks","1595390400000","false","96555","19.99","744037","5.410119226775445","95","Indie","Amanita Design","Amanita Design","956030","https://store.steampowered.com/app/956030",""
"12 is Better Than 6","1447995600000","false","306378","9.99","743546","4.600766455229461","84","Indie","HypeTrain Digital","Ink Stains Games","410110","https://store.steampowered.com/app/410110",""
"Idol Hands","1648008000000","false","101955","10.99","743251","4.790310289910366","87","Indie","Mango Party,LewdLoco,Mango Party News","樹懶叫工作室,sloth gamer","1745310","https://store.steampowered.com/app/1745310",""
"Randal's Monday","1415768400000","false","123244","19.99","742619","5.684351505698466","77","AA","Daedalic Entertainment","Nexus Game Studios","314810","https://store.steampowered.com/app/314810",""
"Peggle™ Nights","1224043200000","false","296551","4.99","742364","10.088236337687844","97","Indie","PopCap Games, Inc.,Electronic Arts","PopCap Games, Inc.","3540","https://store.steampowered.com/app/3540",""
"Scene Investigators","1698120000000","false","38469","24.99","741814","5.600730724648293","0","Indie","EQ Studios","EQ Studios","1159830","https://store.steampowered.com/app/1159830",""
"fault - milestone one","1401580800000","false","157089","14.99","741622","8.728955672359461","93","Indie","ALICE IN DISSONANCE","ALICE IN DISSONANCE","286260","https://store.steampowered.com/app/286260","1418619600000"
"Cossacks: Back to War","1283400000000","false","318201","4.99","741181","13.30596519900459","89","Indie","GSC World Publishing","GSC Game World","4850","https://store.steampowered.com/app/4850",""
"Two Worlds Epic Edition","1241064000000","false","208944","14.99","740758","11.162971694805478","76","Indie","Topware Interactive","Reality Pump Studios","1930","https://store.steampowered.com/app/1930",""
"Drakensang Online","1664251200000","false","211362","0","740572.1431715267","9.08975091160223","64","Indie","Bigpoint GmbH","Bigpoint GmbH","2067850","https://store.steampowered.com/app/2067850","1684209600000"
"War Mongrels","1634616000000","false","35809","44.99","740272","12.701137312231847","73","Indie","Destructive Creations,DMM Games - Asia","Destructive Creations","1101790","https://store.steampowered.com/app/1101790",""
"LEGO® Batman™ 2: DC Super Heroes","1340337600000","false","113702","19.99","740000","10.611730706592848","94","AA","Warner Bros. Interactive Entertainment","TT Games","213330","https://store.steampowered.com/app/213330",""
"Happy Room","1482123600000","false","277383","4.99","738577","8.405462018689692","90","Indie","Mana Potion Studios","Mana Potion Studios","550010","https://store.steampowered.com/app/550010",""
"Witchy Life Story","1664510400000","false","50308","19.99","738261","3.8628669349122835","80","Indie","Sundew Studios","Sundew Studios","1427340","https://store.steampowered.com/app/1427340",""
