"name","firstReleaseDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl","earlyAccessExitDate"
"Amanda the Adventurer","1682395200000","false","225927","8.99","1849812","4.512543031163945","95","Indie","DreadXP","MANGLEDmaw Games","2166060","https://store.steampowered.com/app/2166060",""
"Perfect Heist 2","1639112400000","false","249712","9.99","1849440","10.019319539161874","94","Indie","yeswecamp","yeswecamp","1521580","https://store.steampowered.com/app/1521580",""
"Grand Ages: Medieval","1443153600000","false","83814","19.99","1849293","13.577375329348854","48","Indie","Kalypso Media Digital","Gaming Minds Studios","310470","https://store.steampowered.com/app/310470",""
"火焰征程","1698206400000","false","22351","0","1848504","143.0428571740653","37","Indie","Starlight Games","Starlight Games","2492430","https://store.steampowered.com/app/2492430",""
"Cat Quest","1502164800000","false","344063","12.99","1847801","7.4669565763950025","95","Indie","Kepler Interactive","The Gentlebros","593280","https://store.steampowered.com/app/593280",""
"Yakuza 5 Remastered","1611810000000","false","230706","19.99","1847684","44.61247679120439","90","AA","SEGA","Ryu Ga Gotoku Studio","1105510","https://store.steampowered.com/app/1105510",""
"Call of War: World War 2","1508558400000","false","419646","0","1846411.0485381675","29.20776285113715","71","Indie","Bytro Labs GmbH","Bytro Labs GmbH","672680","https://store.steampowered.com/app/672680",""
"Hard West","1447822800000","false","304755","19.99","1846137","7.4329131866351865","76","AA","Good Shepherd Entertainment","CreativeForge Games","307670","https://store.steampowered.com/app/307670",""
"Survive the Nights","1513832400000","true","130570","19.99","1845533","12.374764401003022","66","Indie","a2z Interactive","a2z Interactive","541300","https://store.steampowered.com/app/541300",""
"Fights in Tight Spaces","1614142800000","false","107620","24.99","1843854","18.978117089511933","93","Indie","Mode 7","Ground Shatter","1265820","https://store.steampowered.com/app/1265820","1638421200000"
"Ys IX: Monstrum Nox","1625544000000","false","48636","59.99","1842682","37.37757882049413","95","Indie","NIS America, Inc.","Nihon Falcom,PH3 GmbH,Engine Software BV","1351630","https://store.steampowered.com/app/1351630",""
"Sable","1632369600000","false","142990","24.99","1841879","5.868327090957286","87","AA","Raw Fury","Shedworks","757310","https://store.steampowered.com/app/757310",""
"Among the Sleep - Enhanced Edition","1401336000000","false","237738","16.99","1841523","4.038708883374575","88","Indie","Krillbite Studio","Krillbite Studio","250620","https://store.steampowered.com/app/250620",""
"Paper Dolls: Original / 纸人","1555646400000","false","261471","16.99","1840137","10.033808260494588","86","Indie","Beijing Litchi Culture Media Co., Ltd.,Gamera Game","Beijing Litchi Culture Media Co., Ltd.","1051310","https://store.steampowered.com/app/1051310",""
"Stray Gods: The Roleplaying Musical","1691553600000","false","71561","29.99","1839319","6.929122410604368","95","AA","Humble Games","Summerfall Studios","1920780","https://store.steampowered.com/app/1920780",""
"Space Crew: Legendary Edition","1602734400000","false","145421","24.99","1838927","6.30239051322137","76","AA","Curve Games","Runner Duck","1176710","https://store.steampowered.com/app/1176710",""
"Ben and Ed - Blood Party","1493596800000","false","232457","14.99","1838105","6.466876167514868","89","Indie","Sluggerfly","Sluggerfly","500260","https://store.steampowered.com/app/500260","1518498000000"
"MADiSON","1657166400000","false","66432","34.99","1837991","7.507209970423874","88","Indie","BLOODIOUS GAMES","BLOODIOUS GAMES","1670870","https://store.steampowered.com/app/1670870",""
"Damned","1377993600000","false","222744","8.99","1836999","6.867895273138555","71","Indie","9heads Game Studios","9heads Game Studios","251170","https://store.steampowered.com/app/251170","1412568000000"
"Black Skylands","1625803200000","false","152713","19.99","1836171","7.471682239789432","82","AA","tinyBuild","Hungry Couch Games","1143810","https://store.steampowered.com/app/1143810","1692072000000"
"Papa's Freezeria Deluxe","1680235200000","false","336521","5.99","1835404","6.957707520202829","99","Indie","Flipline Studios","Flipline Studios","2291760","https://store.steampowered.com/app/2291760",""
"Dealer's Life 2","1608094800000","false","248403","14.99","1834874","12.698282563519518","85","Indie","Abyte Entertainment","Abyte Entertainment","1343670","https://store.steampowered.com/app/1343670","1644901200000"
"Stronghold Crusader HD","1382328000000","false","339531","9.99","1833468","17.183278939019335","98","Indie","FireFly Studios","FireFly Studios","40970","https://store.steampowered.com/app/40970",""
"Survival: Fountain of Youth","1681876800000","false","93947","27.99","1830828","48.00219467883013","88","Indie","Twin Sails Interactive,CE-Asia","Odinsoft Inc.","1967630","https://store.steampowered.com/app/1967630","1716264000000"
"Vanishing Realms™","1459468800000","false","116775","19.99","1829970","2.748597843662506","90","Indie","Indimo Labs LLC","Indimo Labs LLC","322770","https://store.steampowered.com/app/322770","1566532800000"
"LEGO® The Hobbit™","1396929600000","false","334642","19.99","1827283","7.47754412695032","81","AA","Warner Bros. Interactive Entertainment,Feral Interactive (Mac)","Traveller's Tales,Feral Interactive (Mac)","285160","https://store.steampowered.com/app/285160",""
"SAMURAI WARRIORS 5","1627272000000","false","48433","59.99","1825993","21.92283091679895","83","AA","KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.","1591530","https://store.steampowered.com/app/1591530",""
"Audioshield","1459828800000","false","132658","19.99","1825307","8.23890587775836","81","Indie","Dylan Fitterer","Dylan Fitterer","412740","https://store.steampowered.com/app/412740",""
"Urban Empire","1484888400000","false","62604","29.99","1824981","13.422203245553543","34","Indie","Kalypso Media Digital","Reborn Games","352550","https://store.steampowered.com/app/352550",""
"Port Royale 4","1601006400000","false","65367","39.99","1822218","17.55755795018205","58","AA","Kalypso Media","Gaming Minds","1024650","https://store.steampowered.com/app/1024650",""
"FlatOut 2","1288569600000","false","1152993","9.99","1821080","6.828321690872035","96","Indie","Strategy First","Bugbear Entertainment,ZOOM Platform Media,Jordan Freeman Group","2990","https://store.steampowered.com/app/2990","1323752400000"
"Mount Your Friends","1406606400000","false","775501","4.99","1819490","3.062519072671583","95","Indie","Stegersaurus Software Inc.","Stegersaurus Software Inc.","296470","https://store.steampowered.com/app/296470",""
"Regiments","1660622400000","false","83603","29.99","1819218","10.599798637958846","87","Indie","MicroProse Software","Bird's Eye Games","1109680","https://store.steampowered.com/app/1109680",""
"Dead Estate","1634616000000","false","195181","14.99","1818783","8.362855775872003","95","Indie","2 Left Thumbs","Milkbar Lads","1484720","https://store.steampowered.com/app/1484720",""
"Red Faction®: Armageddon™","1307332800000","false","231917","19.99","1816701","5.834443185645915","73","AA","Deep Silver","Volition","55110","https://store.steampowered.com/app/55110",""
"Gas Guzzlers Extreme","1381204800000","false","274521","24.99","1815884","5.192622143265582","86","AA","Jagex Ltd","Gamepires","243800","https://store.steampowered.com/app/243800",""
