"name","firstReleaseDate","earlyAccessExitDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl"
"Massive Air Combat","1566000000000","1552622400000","false","54","1.99","193","1.216796336023083","33","Hobbyist","NS","Sonic-Alpha","1040900","https://store.steampowered.com/app/1040900"
"DEEP HOLE","1551330000000","","false","90","2.99","193","0.6503467784691278","100","Indie","AMG GAMES","AMG GAMES","1017240","https://store.steampowered.com/app/1017240"
"Knights Rubbish","1544072400000","","true","54","3.99","193","0.6760802891475013","50","Hobbyist","Yu Chao","Yu Chao","980440","https://store.steampowered.com/app/980440"
"Gems Kingdom","1541998800000","","false","72","2.99","193","1.8038977030501127","25","Hobbyist","ODBear Studios","ODBear Studios","972620","https://store.steampowered.com/app/972620"
"Papper Balls","1539230400000","","false","108","10.99","193","1.2675323745875053","50","Hobbyist","Greennine Games","Greennine Games","946170","https://store.steampowered.com/app/946170"
"Mio Garden","1538712000000","","false","72","2.99","193","0","50","Hobbyist","Nice Shoes","Nice Shoes","910400","https://store.steampowered.com/app/910400"
"Bikini Heaven","1538107200000","","false","108","1.99","193","0.44829687948951386","20","Hobbyist","MCON","MCON","929800","https://store.steampowered.com/app/929800"
"Mr Rabbit's Alphabet Forest Adventure","1498867200000","1531800000000","false","74","4.99","193","2.2983365071579915","64","Hobbyist","Alakhaine Specialist Consulting Limited","Alakhaine Specialist Consulting Limited","652390","https://store.steampowered.com/app/652390"
"Bitcoin Mining Tycoon","1548979200000","1530676800000","false","108","1.99","193","3.9428642324291316","33","Indie","Fury Games Production","Fury Games Production","884500","https://store.steampowered.com/app/884500"
"Zombie Hotel","1526702400000","","true","144","0.99","193","0.4047380748207013","50","Hobbyist","NifftyGameWorks","NifftyGameWorks","851570","https://store.steampowered.com/app/851570"
"Venture Arctic","1548892800000","1525147200000","false","108","1.99","193","1.501766592670246","50","Indie","Pocketwatch Games","Pocketwatch Games","795230","https://store.steampowered.com/app/795230"
"Nothing to God","1520744400000","","false","48","0.99","193","0.6950342995441665","75","Hobbyist","George Horta","George Horta","803520","https://store.steampowered.com/app/803520"
"Night Drive VR","1519966800000","","false","72","2.99","193","0.2896433967936397","29","Hobbyist","AntiAnti","AntiAnti","797420","https://store.steampowered.com/app/797420"
"Topdown Showdown","1504065600000","","true","72","0.99","193","1.164940640439322","50","Indie","Team Ryzal","Team Ryzal","679390","https://store.steampowered.com/app/679390"
"ThinkAhead","1499918400000","","false","186","1.99","193","0.9041965067265997","64","Indie","Indovers Studio","Radaev Valentine,Egor Magurin","655180","https://store.steampowered.com/app/655180"
"Lil' Blue Buddy","1498449600000","","false","108","1.99","193","0.33030574026201565","50","Hobbyist","Emerald Interactive Games","Emerald Interactive Games","658450","https://store.steampowered.com/app/658450"
"Weather Lord: In Search of the Shaman","1509494400000","1496894400000","false","264","4.99","193","6.70685581557297","75","Indie","ESDigital Games","Yustas Game Studio,Alawar Entertainment","637940","https://store.steampowered.com/app/637940"
"Hush Hush - Unlimited Survival Horror","1458878400000","","false","108","1.99","193","1.0920790847943","30","Indie","Libredia","MediaAtlas","449500","https://store.steampowered.com/app/449500"
"Shining in the Darkness","1296018000000","","false","105","0.99","193","0.3581230573581354","100","AA","SEGA","SEGA","71161","https://store.steampowered.com/app/71161"
"XenoFeud","1672635600000","","false","45","3.99","193","0.4465140644747419","100","Hobbyist","Downforce Games","Downforce Games","2250870","https://store.steampowered.com/app/2250870"
"Survivor:Stay In The Light","1674277200000","","true","72","3.99","193","1.9118857877410265","50","Hobbyist","Light Game","Light Game","2265130","https://store.steampowered.com/app/2265130"
"The Abyss","1676523600000","","false","48","4.99","193","0.7189947575716175","75","Hobbyist","Shaggles","Shaggles","2299270","https://store.steampowered.com/app/2299270"
"CyberHeroes Arena DX","1676610000000","","false","54","4.99","193","0.6357598918235928","33","Indie","Ratalaika Games S.L.","9Ratones,RainForest Games","2233240","https://store.steampowered.com/app/2233240"
"Hentai Festival","1678338000000","","false","247","0.99","193","3.2708476615355995","94","Indie","Hentai works","GentleDriver,Puzzle L Porject","2319830","https://store.steampowered.com/app/2319830"
"Hentai Queens","1609304400000","","false","108","1.99","193","0.2021557048998403","20","Hobbyist","Ero Team Triangle","Ero Team Triangle","1466750","https://store.steampowered.com/app/1466750"
"The Lost Game","1561003200000","","false","72","2.99","193","1.631820751734838","75","Hobbyist","Libidinal Fastfood","Libidinal Fastfood","1094100","https://store.steampowered.com/app/1094100"
"Search & Find - Hidden Objects","1693713600000","","false","54","3.99","193","1.5776361580468696","33","Hobbyist","Curioso Games Ltd","Curioso Games Ltd,Henshaw and Doyle","2527760","https://store.steampowered.com/app/2527760"
"Exit the Backrooms","1695096000000","","true","34","6.99","193","0.4021071458257906","57","Hobbyist","~Nutty~","~Nutty~","2574470","https://store.steampowered.com/app/2574470"
"Divine Journey: The Life of Jesus","1703566800000","","false","72","2.99","193","14.938681994383161","88","Hobbyist","BRAVEGIANT LTD","BRAVEGIANT LTD","2721090","https://store.steampowered.com/app/2721090"
"Inspection","1707973200000","","false","54","3.99","193","0.3033333333333334","80","Hobbyist","Shloppy Studios","Adam Crockford,William Hargrave-Pawson,Callum Skinner","2742800","https://store.steampowered.com/app/2742800"
"Manahex","1717560000000","","false","44","5.99","193","13.41543375503117","100","Indie","Erik Svedäng AB","Erik Svedäng","2774650","https://store.steampowered.com/app/2774650"
"Arsene Bomber: Cosmic","1712548800000","","false","23","9.99","193","2.6309356244102164","100","Hobbyist","Jam.gg","Jamlab","2792270","https://store.steampowered.com/app/2792270"
"FURRY Seduction","1712116800000","","false","90","3.99","193","0.9767641985925395","67","Hobbyist","LustyPawsGames","LustyPawsGames","2797250","https://store.steampowered.com/app/2797250"
"Harbor Captain","1712721600000","","false","43","4.99","193","3.9006124420357526","75","Hobbyist","Urban Isotope","Urban Isotope","2875480","https://store.steampowered.com/app/2875480"
"Lost Souls","1717732800000","","false","54","3.99","193","0","33","Hobbyist","D9MP entertainment","D9MP entertainment","2932590","https://store.steampowered.com/app/2932590"
"Chorus of the Night","1672117200000","","false","147","1.99","192","2.116227718183631","86","Hobbyist","Matt Sayer","Matt Sayer","2231630","https://store.steampowered.com/app/2231630"
"Overdriven Evolution","1662091200000","","false","30","14.99","192","0.9351034859028897","100","Hobbyist","TOMAGameStudio","TOMAGameStudio","1943160","https://store.steampowered.com/app/1943160"
"Monster Breakout","1660622400000","","false","105","2.99","192","1.5470199741176158","100","Hobbyist","Wokoha LLC","Wokoha LLC","1141330","https://store.steampowered.com/app/1141330"
"Tater Spud","1658980800000","","true","45","4.99","192","1.2741230993076709","100","Hobbyist","Nate DeHart","Nate DeHart","2064000","https://store.steampowered.com/app/2064000"
"Ante Mortem","1653969600000","","false","57","3.99","192","1.2746859892667555","57","Hobbyist","Coffee Interactive","Neil Augereau","1987900","https://store.steampowered.com/app/1987900"
"Klondike Solitaire Collection","1648526400000","","false","45","7.99","192","6.514877397893877","100","Hobbyist","eSolutions Nordic AB","eSolutions","1337840","https://store.steampowered.com/app/1337840"
"Mysterious Adventure of Michael 2","1646888400000","","false","75","3.99","192","0.6607031852215052","67","Hobbyist","HUNTERS","HUNTERS","1866840","https://store.steampowered.com/app/1866840"
"Escape The Living Nebula","1644555600000","","false","100","2.99","192","0.8303621786652977","67","Hobbyist","Plimmerton Games","Plimmerton Games","1881540","https://store.steampowered.com/app/1881540"
"Drop one NPC to another","1642741200000","","false","350","0.99","192","2.186896084623478","82","Hobbyist","Alright Peaches Studio","Alright Peaches Studio","1861700","https://store.steampowered.com/app/1861700"
