"name","firstReleaseDate","earlyAccessExitDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl"
"Heroine Anthem Zero 2 : Scalescars Oath","1559707200000","1645506000000","false","16262","19.99","177765","15.753957736228454","84","Indie","Skywalker HK","WindThunder Studio","787850","https://store.steampowered.com/app/787850"
"Homebody","1685592000000","","false","15817","19.99","177699","3.8338252498605323","95","Indie","Rogue Games, Inc.","Game Grumps","1959350","https://store.steampowered.com/app/1959350"
"Make America Great Again: The Trump Presidency","1474862400000","","false","101086","2.99","177664","6.573876316034799","86","Indie","Three Guys Game Studio","Maverick Game Studio","515040","https://store.steampowered.com/app/515040"
"Enclave","1380859200000","","false","154160","9.99","177659","4.741675282504528","79","Indie","Topware Interactive","Starbreeze","253980","https://store.steampowered.com/app/253980"
"Country Bumpkin Yutaka","1684468800000","","false","14255","14.99","177607","4.1638193672736765","77","Indie","Kagura Games","Ota Guchi Field","2287980","https://store.steampowered.com/app/2287980"
"Baten Kaitos I & II HD Remaster","1718596800000","","false","4718","49.99","177568","15.787606520736785","85","AAA","Bandai Namco Entertainment","logicalbeat Co., Ltd.","2146170","https://store.steampowered.com/app/2146170"
"Extremely Powerful Capybaras","1701752400000","","false","40675","5.99","177467","3.849767542713346","62","Indie","PM Studios, Inc.,Logoi Games","Studio Bravarda","2089980","https://store.steampowered.com/app/2089980"
"Anarchy: Wolf's law","1636084800000","1686196800000","false","24931","14.99","177408","5.437816305906621","81","Indie","Anarchy Games","Anarchy Games","1133060","https://store.steampowered.com/app/1133060"
"Squirrel Stapler","1694404800000","","false","25678","7.99","177398","1.5417842254976089","96","Indie","David Szymanski","David Szymanski","2535830","https://store.steampowered.com/app/2535830"
"Steel Crew","1635393600000","","true","15559","14.99","177352","3.016231338555847","85","Indie","Magnus Ander","Magnus Ander","905970","https://store.steampowered.com/app/905970"
"Solargene","1643605200000","","true","12633","24.99","177216","37.57406853731308","80","Indie","Alexander Semenov","Alexander Semenov","1638300","https://store.steampowered.com/app/1638300"
"TAISHO x ALICE episode 2","1600315200000","","false","13831","16.99","177137","7.621285238930103","87","Indie","pencil","Primula","1336060","https://store.steampowered.com/app/1336060"
"Draw a Stickman: EPIC","1386046800000","","false","117901","3.99","176997","2.748210489911174","78","Indie","Hitcents","Hitcents","248650","https://store.steampowered.com/app/248650"
"Tomoyo After ~It's a Wonderful Life~ English Edition","1467345600000","","false","25246","19.99","176992","15.67815620055752","92","Indie","VisualArts","VisualArts/Key","462990","https://store.steampowered.com/app/462990"
"Alien Shooter: Revisited","1243396800000","","false","34398","4.99","176900","3.812518701374656","65","Indie","Sigma Team Inc.","Sigma Team Inc.","33110","https://store.steampowered.com/app/33110"
"Deity Empires","1537848000000","","false","9978","24.99","176795","88.9532977618393","88","Indie","BaileyHausdorff Systems","BaileyHausdorff Systems","889080","https://store.steampowered.com/app/889080"
