"name","firstReleaseDate","earlyAccessExitDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl"
"Femboy Aim Trainer","1689652800000","1718769600000","false","4216","0.99","3553","16.78103861642544","91","Indie","Seito Games","Seito Games","2415960","https://store.steampowered.com/app/2415960"
"The Town of Nie","1726617600000","","false","73","59.99","3552","8.073373687937538","50","Indie","dramatic create","dramatic create","2862440","https://store.steampowered.com/app/2862440"
"FunkyMouse's ISO","1726185600000","","true","824","7.99","3552","0.4951322197356296","51","Hobbyist","FunkyMouse","FunkyMouse","3152530","https://store.steampowered.com/app/3152530"
"Dark Lord: Peacemaker","1627272000000","","false","494","10.99","3551","3.9373410478759445","97","Indie","Sounding Stone / 老奉毊,RMAsia","Sounding Stone / 老奉毊,MaouCat Studio / 魔王貓工作室","1294380","https://store.steampowered.com/app/1294380"
"城堡传说：魔王觉醒","1556164800000","","false","434","11.99","3551","28.332201271480177","71","Hobbyist","winwill工作室","winwill工作室","1042560","https://store.steampowered.com/app/1042560"
"Detective Sherlock Pug - Hidden Object. Relaxing games","1548997200000","","false","2385","1.99","3551","3.8576813738343314","67","Indie","Crisp App Studio","Crisp App Studio","966000","https://store.steampowered.com/app/966000"
"Frog Demon","1544504400000","","false","961","0.99","3551","5.843028081010989","31","Indie","SA Industry","White Dog Games","810770","https://store.steampowered.com/app/810770"
"Avalon: The Journey Begins","1477958400000","1508904000000","false","698","9.99","3550","2.7500801021774137","71","Hobbyist","NewHopeGames","NewHopeGames","502780","https://store.steampowered.com/app/502780"
"Bayou Island - Point and Click Adventure","1488258000000","","false","1972","1.99","3550","1.2411085285303036","48","Hobbyist","Andy Howard Games","Andy Howard Games","597210","https://store.steampowered.com/app/597210"
"HiveCorp","1691467200000","","true","591","4.99","3550","6.184499472981851","74","Hobbyist","Counterspell Studios","Counterspell Studios","2270120","https://store.steampowered.com/app/2270120"
"Super Lemonade Factory","1404878400000","","false","800","0.99","3549","1.4035274057930405","51","Hobbyist","initials","initials","307270","https://store.steampowered.com/app/307270"
"Survive Till Morning","1669698000000","","false","1120","1.99","3548","2.217514926083971","90","Hobbyist","Poleacov Grigorii","Poleacov Grigorii","2060320","https://store.steampowered.com/app/2060320"
"Hentai Thigh","1583211600000","","false","3999","0.99","3548","1.8601376188790646","84","Indie","Hentai works","GentleDriver,Genkung","1237220","https://store.steampowered.com/app/1237220"
"Double Turn","1523505600000","1604638800000","false","567","4.99","3547","0.375982929142484","45","Hobbyist","Inwave Labs","Inwave Labs","762680","https://store.steampowered.com/app/762680"
"Winged Sakura: Mindy's Arc 2","1556251200000","","false","442","9.99","3547","13.66118879568166","76","Indie","WINGED SAKURA GAMES","WINGED SAKURA GAMES","361790","https://store.steampowered.com/app/361790"
"WE ARE DOOMED","1429588800000","","false","761","9.99","3547","1.8608629966615395","100","Indie","Vertex Pop","Vertex Pop","360530","https://store.steampowered.com/app/360530"
"Proxy - Ultimate Hacker","1476417600000","","false","567","7.99","3546","11.617904633945642","88","Hobbyist","Ready Play Games","Ready Play Games","528860","https://store.steampowered.com/app/528860"
"How To Punish A Witch","1592884800000","","false","1980","1.99","3546","0.5131193013331495","70","Indie","Raging Usagi Corporation","Peach Beach","1314290","https://store.steampowered.com/app/1314290"
"Ultimate Protector","1664251200000","","false","1584","2.99","3545","5.878995121485202","91","Hobbyist","Dongguan Liuli Game Technology Co.,Ltd","Dongguan Liuli Game Technology Co.,Ltd","2123120","https://store.steampowered.com/app/2123120"
"The Kind Camomille","1625889600000","","false","444","9.99","3545","2.008737110365467","61","Hobbyist","Xavier Moiny","Xavier Moiny","1335680","https://store.steampowered.com/app/1335680"
"Guild of Darksteel","1626321600000","","false","671","12.99","3543","1.8924601588066776","64","Indie","Digerati","Igor Sandman","1356580","https://store.steampowered.com/app/1356580"
"Axe Cop","1606280400000","","false","576","9.99","3543","6.919899151373846","87","Hobbyist","Red Triangle Games","Red Triangle Games","1193300","https://store.steampowered.com/app/1193300"
"Alicia Quatermain 3: The Mystery of the Flaming Gold","1545195600000","","false","3762","2.99","3543","9.719231939956055","79","Indie","Jetdogs Studios","Jetdogs Studios,Whalebox","818030","https://store.steampowered.com/app/818030"
"One Eyed Kutkh","1490846400000","","false","2200","2.99","3543","1.525977930792576","81","Hobbyist","Baba Yaga Games","Baba Yaga Games","612170","https://store.steampowered.com/app/612170"
"C.A.R.L.","1664424000000","","false","437","14.99","3541","5.210833192336172","96","Indie","Morningstar Game Studio","Andrew Kenady,Morningstar Game Studio","513910","https://store.steampowered.com/app/513910"
"Taxi Driver - The Simulation","1644987600000","","false","540","14.99","3541","0.9812705040629076","58","Hobbyist","Enigma Entertainment","Enigma Entertainment,Delta Bright","1525760","https://store.steampowered.com/app/1525760"
"Railroad Engineer","1684468800000","","false","575","9.99","3541","10.215891985526948","88","Indie","SP Digital Arts Inc.","SP Digital Arts Inc.","1483320","https://store.steampowered.com/app/1483320"
"Murder on the Marine Express","1627617600000","","false","1296","4.99","3540","2.0998066279646665","98","Hobbyist","1564 Studio","1564 Studio","1673560","https://store.steampowered.com/app/1673560"
"Crossbow Crusade","1619755200000","","false","720","10.99","3540","1.2282706230471527","85","Indie","HugePixel","HugePixel","1527780","https://store.steampowered.com/app/1527780"
"I commissioned some dogs","1680148800000","","false","1116","3.99","3540","2.1180025553191912","100","Indie","I commissioned some series","Follow the fun","2327160","https://store.steampowered.com/app/2327160"
"Peekaboo Collection - 3 Tales of Horror","1586836800000","","false","1476","2.99","3536","1.1599935973099436","78","Indie","Vidas Salavejus","Vidas Salavejus","1273780","https://store.steampowered.com/app/1273780"
"Little One - A Visual Novel","1578978000000","","false","819","9.99","3536","6.115103242798337","77","Indie","Giiku Games","Dim Sum One","1071350","https://store.steampowered.com/app/1071350"
"CubeZ","1417410000000","","true","400","7.99","3536","0.689553451124146","28","Hobbyist","Indie Developer","Imaekgames [Imaek Limited]","314300","https://store.steampowered.com/app/314300"
"Otoko Cross: Pretty Boys Breakup!","1683086400000","","false","688","6.99","3536","2.004397777240391","100","Indie","Eastasiasoft Limited","Eastasiasoft Limited","2349490","https://store.steampowered.com/app/2349490"
"Office Elevator","1648872000000","","false","1170","4.99","3535","0.6931308980998422","83","Indie","Punx Studios","Punx Studios","1935580","https://store.steampowered.com/app/1935580"
"Occupation 2.5","1626753600000","","false","1107","3.99","3535","13.615073791431655","76","Indie","None","the3daction.com","1607400","https://store.steampowered.com/app/1607400"
"Outer Terror","1681963200000","","false","534","9.99","3535","2.831079618736127","85","Hobbyist","VoxPop Games, Inc.","Salt & Pixel LLC","2189860","https://store.steampowered.com/app/2189860"
"Alien Investigator","1694145600000","","false","379","11.99","3535","0.6147459520270554","42","Indie","Doky","Doky","2574270","https://store.steampowered.com/app/2574270"
"Survivor Of The Journey","1660276800000","1683432000000","false","3783","3.99","3534","7.780522062163696","67","Hobbyist","Enter the Game","Enter the Game","2095740","https://store.steampowered.com/app/2095740"
"Corner Cathouse / 街角的猫咪花园","1558756800000","1574830800000","false","638","6.99","3534","1.7207156498952996","48","Hobbyist","安堂小姐","安堂小姐","1079330","https://store.steampowered.com/app/1079330"
"Pivot XL","1526270400000","","false","6720","0.99","3534","2.8452745078625528","93","Indie","Adamvision Studios","Adamvision Studios","843440","https://store.steampowered.com/app/843440"
"Half Alive","1693886400000","","false","777","4.99","3534","1.4378671055103205","69","Hobbyist","Studio Tyro","Studio Tyro","2556810","https://store.steampowered.com/app/2556810"
"My Own Little Planet","1492142400000","","false","899","5.99","3533","4.463172619936319","55","Hobbyist","Lucas Parise,Mind Flayer Studios","Lucas Parise,Mind Flayer Studios","603250","https://store.steampowered.com/app/603250"
"Glyphs Apprentice","1489636800000","","false","672","0.99","3533","25.68575295932938","63","Hobbyist","inSPIRE Games","inSPIRE Games","592120","https://store.steampowered.com/app/592120"
"DragoDino","1497931200000","","false","476","11.99","3532","3.548595877127246","90","Indie","Plug In Digital","TealRocks Studio","561510","https://store.steampowered.com/app/561510"
"Flewfie's Adventure","1632369600000","","false","616","9.99","3531","3.182322993821084","100","Indie","Valorware","Cosmic Boop,Valorware","1327440","https://store.steampowered.com/app/1327440"
"Nightwalker","1588824000000","","false","1386","39.99","3531","0.6998366241732312","64","Indie","SA Industry","Useless Machines","1263700","https://store.steampowered.com/app/1263700"
"I will obey you, Mistress","1681963200000","","false","1576","5.99","3531","0.5524480062751324","36","Hobbyist","I will obey you, Mistress","I will obey you, Mistress","2355670","https://store.steampowered.com/app/2355670"
"Doko Roko","1662696000000","","false","420","9.99","3530","1.3178149734217812","31","Hobbyist","Eric Mack","Eric Mack","1411700","https://store.steampowered.com/app/1411700"
"Flying Hero X","1608267600000","","false","462","9.99","3530","1.6569788223169504","83","Indie","Red Android,EpiXR Games UG","Red Android,EpiXR Games UG","1461040","https://store.steampowered.com/app/1461040"
