"name","firstReleaseDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl"
"Kitchen Trials: Rush","1723680000000","false","76","0","0","0.2519891382911844","100","Hobbyist","Karma Array","Karma Array","3132110","https://store.steampowered.com/app/3132110"
"Peach","1724284800000","false","1366","0","0","4.564945199034153","52","Hobbyist","Yakno","Yakno","3060080","https://store.steampowered.com/app/3060080"
"あめいず","1723420800000","false","58","0","0","0.1977083333333333","100","Hobbyist","WCJ Engineering","WCJ Engineering","3132090","https://store.steampowered.com/app/3132090"
"Blood Sea","1723507200000","false","1","0.99","0","0","0","Hobbyist","挥挥手","挥挥手","3127800","https://store.steampowered.com/app/3127800"
"Dragon Clicker","1724371200000","false","221","0","0","2.443931277773884","36","Hobbyist","DragonClicker","DragonClicker","3132330","https://store.steampowered.com/app/3132330"
"Dungeon Divers Prologue","1723507200000","false","1543","0","0","1.9626531922342123","88","Indie","GIGATANK 3000","Wilson The Ball","3108900","https://store.steampowered.com/app/3108900"
"Invasion of the Mushroom Men of Planet Y!","1723507200000","false","29","0","0","0.2816666666666668","100","Hobbyist","iEATcrayons","iEATcrayons","2888590","https://store.steampowered.com/app/2888590"
"Loot Box","1724630400000","false","527","0","0","10.050639708478723","45","Hobbyist","Big Cox Games","Big Cox Games","3121070","https://store.steampowered.com/app/3121070"
"Malum Escape","1724803200000","false","3664","0","0","0.5710778682136252","44","Indie","MalumGames","MalumGames","3129370","https://store.steampowered.com/app/3129370"
"Prop Hunt Planet","1723507200000","false","1","0.99","0","0","0","Indie","Archor Games","Archor Wright","3135070","https://store.steampowered.com/app/3135070"
"Alphabet","1723593600000","false","1945","0","0","9.876593360166325","53","Hobbyist","DiSt1923","DiSt1923","3102380","https://store.steampowered.com/app/3102380"
"GuiGui","1723593600000","false","1019","0","0","38.28137411757913","70","Hobbyist","Indion","Indion","3079150","https://store.steampowered.com/app/3079150"
"In Your World (I Own)","1723507200000","false","227","0","0","1.0107591730444572","94","Hobbyist","Ece Tahta,Süeda Karaahmet","Ece Tahta,Süeda Karaahmet","3113060","https://store.steampowered.com/app/3113060"
"MoonBeam","1723680000000","false","1","0.99","0","0","0","Hobbyist","人生如梦","人生如梦","3134630","https://store.steampowered.com/app/3134630"
"Torture","1723593600000","false","1","0.99","0","0","0","Hobbyist","人生如梦","人生如梦","3134620","https://store.steampowered.com/app/3134620"
"Xenowars: Set Sail","1724371200000","false","199","0","0","0.46616883714607926","75","Hobbyist","Strategeion Studios","Strategeion Studios","3125490","https://store.steampowered.com/app/3125490"
"Bythzkel-Sombréa","1722384000000","false","45","0","0","1.7095678559430243","100","Hobbyist","Winordz inc","Winordz company","3081330","https://store.steampowered.com/app/3081330"
"Cards of Heart","1725580800000","false","343","0","0","1.3360469071319185","93","Hobbyist","GoodMind Games","GoodMind Games","3111140","https://store.steampowered.com/app/3111140"
"Frog World","1723680000000","false","999","0","0","0.7039600239496273","96","Hobbyist","Kabob Lover","Kabob Lover","3073290","https://store.steampowered.com/app/3073290"
"Pixeplorer","1723680000000","false","116","0","0","0.22394387849458952","63","Hobbyist","RadR1sh","RadR1sh","3135220","https://store.steampowered.com/app/3135220"
"Afternoon of Resurrection","1723680000000","false","1","0.99","0","0","0","Hobbyist","Kilmatsu","Kilmatsu","3036150","https://store.steampowered.com/app/3036150"
"Baguette Wars","1723766400000","false","1","0.99","0","0","100","Hobbyist","Askip Studio","Askip Studio","3131970","https://store.steampowered.com/app/3131970"
"Divine Light","1723766400000","false","1","0.99","0","0","0","Hobbyist","人生如梦","人生如梦","3140630","https://store.steampowered.com/app/3140630"
"Eggplant","1725753600000","false","1055","0","0","4.574338271610383","56","Hobbyist","Flying Rat Games","Flying Rat Games","3070920","https://store.steampowered.com/app/3070920"
"Nightmare","1723766400000","false","1","0.99","0","0","100","Hobbyist","人生如梦","人生如梦","3140640","https://store.steampowered.com/app/3140640"
"Perish","1723766400000","false","1","0.99","0","0","0","Hobbyist","人生如梦","人生如梦","3140650","https://store.steampowered.com/app/3140650"
"Slate","1723766400000","false","1","0.99","0","0","0","Hobbyist","junao","junao","3118780","https://store.steampowered.com/app/3118780"
"Sort of Justice - Chapter 1","1723766400000","false","1895","0","0","1.13263302145555","95","Hobbyist","Creator Tom","Creator Tom","3123320","https://store.steampowered.com/app/3123320"
"アリスのハニハニクラッシュ！","1724198400000","false","8649","0","0","1.2873043060601592","0","Hobbyist","Alicesoft","Alicesoft,Orgesta Inc.","3036480","https://store.steampowered.com/app/3036480"
"Capybara","1724976000000","false","1461","0","0","26.41679373362812","77","Hobbyist","Ventura","Ventura","3118290","https://store.steampowered.com/app/3118290"
"Rayadium","1724284800000","false","182","0","0","1.8291108449966327","100","Hobbyist","nobenx","nobenx","3101640","https://store.steampowered.com/app/3101640"
"YanYueDao Kill","1723852800000","false","349","0","0","1.1578986415745054","89","Hobbyist","TigDigGames","TigDigGames","3110000","https://store.steampowered.com/app/3110000"
"Frogs","1725062400000","false","1145","0","0","32.22658312436374","69","Hobbyist","Limeslices","Limeslices","3061650","https://store.steampowered.com/app/3061650"
"Go! Go! Hamster Chef!","1724025600000","false","4257","0","0","0.831837646753045","97","Hobbyist","Loafsoft","Loafsoft","2888860","https://store.steampowered.com/app/2888860"
"Clash of Swords and Beams","1724112000000","false","1","0.99","0","0","0","Indie","Boogygames Studios","Boogygames Studios","3142890","https://store.steampowered.com/app/3142890"
"Forest Dump: Prologue","1727308800000","false","135","0","0","0","100","Hobbyist","Smart Raven Studio","Smart Raven Studio","3139190","https://store.steampowered.com/app/3139190"
"Infiltrate & Extract","1724976000000","false","68","0","0","0.6213974815915807","100","Hobbyist","DigiPen Intsitute of Technology","Carlos Garrido","3137150","https://store.steampowered.com/app/3137150"
"Neon Fever","1724025600000","false","106","0","0","1.018237608930361","80","Hobbyist","Beam Boys","Beam Boys","3029450","https://store.steampowered.com/app/3029450"
"Orbit Puzzle","1724025600000","false","322","0","0","1.8946216978065404","100","Hobbyist","clrmt","clrmt","3135170","https://store.steampowered.com/app/3135170"
"Peach Clicker","1724025600000","false","1187","0","0","14.608428792559993","63","Hobbyist","Event Horizon Ltd","Event Horizon Ltd","3125030","https://store.steampowered.com/app/3125030"
"PEDRO!","1724025600000","false","910","0","0","5.334084009056659","55","Hobbyist","Stoyan Dardzhikov","Stoyan Dardzhikov,Titi Mitkov,Plamen Dardzhikov","3094350","https://store.steampowered.com/app/3094350"
"UFO","1727308800000","false","1","0.99","0","0","100","Hobbyist","gooodmon","jiangli","3134540","https://store.steampowered.com/app/3134540"
"Insects Awaken Prologue","1724025600000","false","2201","0","0","1.671546023141077","98","Hobbyist","HelloMeow","HelloMeow","3016170","https://store.steampowered.com/app/3016170"
"Animals","1724112000000","false","297","0","0","11.578528063913753","36","Hobbyist","maxi","Leonel Aimar,neo^k","3103760","https://store.steampowered.com/app/3103760"
"Cast Iron Flowers","1724025600000","false","100","0","0","0.1444444444444445","67","Hobbyist","WISHF","WISHF","3139720","https://store.steampowered.com/app/3139720"
"SpellBit","1724198400000","false","436","0","0","0.3085406578446072","92","Hobbyist","Nimbushka Games","Nimbushka Games","3133570","https://store.steampowered.com/app/3133570"
"World of Squares","1726790400000","false","40","0","0","0.4003144385751162","100","Hobbyist","Ashroo","Ashroo","3147260","https://store.steampowered.com/app/3147260"
"A Night With: Spirit","1725494400000","false","865","0","0","0.9148958044543228","88","Hobbyist","Naughty Narratives","Naughty Narratives","3146280","https://store.steampowered.com/app/3146280"
"Cycle of Steel","1724112000000","false","108","0","0","0.27281944444444445","100","Hobbyist","Team Steel","Team Steel","3136590","https://store.steampowered.com/app/3136590"
"Digital Influence","1725926400000","false","71","0","0","0.2365277777777778","75","Hobbyist","Sabiá Studios","Sabiá Studios","3146840","https://store.steampowered.com/app/3146840"
