"name","firstReleaseDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl"
"OneKind","1726099200000","true","4","2.99","9","35.74469089587418","100","Hobbyist","Dionysoft","Dionysoft","2978220","https://store.steampowered.com/app/2978220"
"Space Light","1717387200000","false","15","4.99","9","0","100","Hobbyist","Barabanshchykov Denys","Flex Unit","2991970","https://store.steampowered.com/app/2991970"
"Bloom Echo","1718337600000","false","1","10.99","9","0","0","Hobbyist","Vagramont Studios","Vagramont Studios","2992360","https://store.steampowered.com/app/2992360"
"ジグソーワールド","1720310400000","false","1","10.99","9","0","0","Hobbyist","Nippon Ichi Software, Inc.","Nippon Ichi Software, Inc.,Systemsoft beta, Inc.","2955010","https://store.steampowered.com/app/2955010"
"LivingForest","1719028800000","true","15","5.99","9","0","100","Hobbyist","LivingEveryday","LivingEveryday","3027490","https://store.steampowered.com/app/3027490"
"Kittens & Coffee","1721347200000","false","15","0.99","9","5.471913303991864","100","Hobbyist","M & J Games","M & J Games","2851630","https://store.steampowered.com/app/2851630"
"Multiplayer Survivors","1719547200000","false","15","0.99","9","0","0","Indie","Archor Games","Archor Wright","3049860","https://store.steampowered.com/app/3049860"
"Cricket Legends","1722124800000","true","1","10.99","9","0","0","Hobbyist","Ravi Gyani","Ravi Gyani","3091200","https://store.steampowered.com/app/3091200"
"SatelliTV サテライティービー","1722297600000","false","1","10.99","9","0","0","Hobbyist","Nippon Ichi Software, Inc.","Nippon Ichi Software, Inc.,Systemsoft beta, Inc.","2628050","https://store.steampowered.com/app/2628050"
"ジグソーアイランド","1722297600000","false","1","10.99","9","0","0","Hobbyist","Nippon Ichi Software, Inc.","Nippon Ichi Software, Inc.,Systemsoft beta, Inc.","2524280","https://store.steampowered.com/app/2524280"
"The 鬼退治！！目指せ！二代目桃太郎","1722297600000","false","1","10.99","9","0","0","Hobbyist","Nippon Ichi Software, Inc.","Nippon Ichi Software, Inc.,Systemsoft beta, Inc.","2795580","https://store.steampowered.com/app/2795580"
"Super beast activation","1722902400000","false","15","0.99","9","0","0","Hobbyist","Peigesang","Peigesang","3109500","https://store.steampowered.com/app/3109500"
"Fragment's Note+ AfterStory","1722470400000","false","1","10.99","9","0","0","Hobbyist","ULLUCUS HEAVEN Inc.","ULLUCUS HEAVEN Inc.,ALVION Inc.","2852400","https://store.steampowered.com/app/2852400"
"Glowie Rammer","1723161600000","false","4","2.99","9","69.33111122874067","100","Hobbyist","Pinaattikeitto","Pinaattikeitto","3115340","https://store.steampowered.com/app/3115340"
"University Tycoon - The College Management Simulator","1723161600000","false","1","10.99","9","0","0","Hobbyist","Robert Gould","Robert Gould","3083800","https://store.steampowered.com/app/3083800"
"Multiplayer Shooters","1724112000000","false","15","0.99","9","0","0","Indie","Archor Games","Archor Wright","3148590","https://store.steampowered.com/app/3148590"
"Mutable 50","1724544000000","false","12","0.99","9","5.53321492228887","100","Hobbyist","sashi","sashi","3147480","https://store.steampowered.com/app/3147480"
"Multiplayer Vikings","1724716800000","false","15","0.99","9","0","0","Indie","Archor Games","Archor Wright","3160910","https://store.steampowered.com/app/3160910"
"Multiplayer Bikini Brawlers","1725840000000","false","15","0.99","9","0","0","Indie","Archor Games","Archor Wright","3176740","https://store.steampowered.com/app/3176740"
