"name","firstReleaseDate","earlyAccessExitDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl"
"Princess Edge - Dragonstone","1456790400000","1463630400000","false","1406","7.99","8973","2.1328142597963997","79","Hobbyist","erobotan","erobotan","444190","https://store.steampowered.com/app/444190"
"LocoSoccer Classic","1449637200000","","false","15369","0.99","8971","4.5629510498765224","64","Indie","TheGamePublisher.com","Startreming Games","396360","https://store.steampowered.com/app/396360"
"Inua - A Story in Ice and Time","1644469200000","","false","1188","14.99","8969","1.9734150201686156","95","Indie","ARTE France","The Pixel Hunt,IKO,ARTE France","1479890","https://store.steampowered.com/app/1479890"
"Dragon Audit","1607403600000","","false","1107","9.99","8968","3.06438853340897","98","Indie","Archive Entertainment","Archive Entertainment","594380","https://store.steampowered.com/app/594380"
"MIGHT'N MOW'EM: CO-OP SURVIVORS ONLINE","1666584000000","","true","3566","2.99","8967","5.887857746119932","65","Hobbyist","ELEET GAMES","Evil Grog Games,ELEET GAMES","1969100","https://store.steampowered.com/app/1969100"
"ココロクローバー パート１/Kokoro Clover Part1","1593835200000","","false","2469","3.99","8967","1.0722620407558527","91","Indie","ひこてる","ひこてる","1353120","https://store.steampowered.com/app/1353120"
"Online Sparkler","1656043200000","","false","2253","4.99","8963","1.0865051488599435","88","Hobbyist","宮村あつき","宮村あつき","1965390","https://store.steampowered.com/app/1965390"
"Pixel Star","1432267200000","","false","4779","2.99","8962","3.373621026218237","85","Hobbyist","Soul Forge","Soul Forge","367300","https://store.steampowered.com/app/367300"
"Mayhem Intergalactic","1333238400000","1232600400000","false","1073","9.99","8962","8.399490572815203","52","Hobbyist","Inventive Dingo","Inventive Dingo","18600","https://store.steampowered.com/app/18600"
"Biba`s Adventures — Hardcore Platformer","1580360400000","","false","988","9.99","8960","1.840026758051045","85","Hobbyist","Volrest Games","Volrest","1197230","https://store.steampowered.com/app/1197230"
"Carpathian Night Starring Bela Lugosi","1711684800000","","false","599","16.99","8960","4.1237873275345125","91","Hobbyist","Tezcatek","Tezcatek","1445740","https://store.steampowered.com/app/1445740"
"Wild Frontier","1684728000000","1691985600000","false","852","13.99","8959","3.9146349582061055","57","Hobbyist","AMMC Games","AMMC","1871770","https://store.steampowered.com/app/1871770"
"Proton Pulse","1459828800000","","false","895","9.99","8958","0.7059368731557245","84","Indie","ZeroTransform","Justin Moravetz,Jake Kaufman","381310","https://store.steampowered.com/app/381310"
"Bunny Guntz","1707973200000","","false","5797","1.99","8953","1.8151773795894979","79","Hobbyist","SKYIDEAS","SKYIDEAS","2796230","https://store.steampowered.com/app/2796230"
"Steelborn","1678165200000","","false","738","14.99","8951","1.7565549637149","84","Indie","Take Aim Games","Vega Horizon Studio","1786930","https://store.steampowered.com/app/1786930"
"The Alto Collection","1709787600000","","false","1373","9.99","8951","5.645078254359243","96","Indie","Snowman","Land & Sea","2837600","https://store.steampowered.com/app/2837600"
"Tomb Explorer VR","1722470400000","","true","489","24.99","8950","2.9420632259474","85","Indie","Celeritas Games","Celeritas Games","1969920","https://store.steampowered.com/app/1969920"
"Tall Poppy","1637902800000","","false","4605","2.99","8949","0.5429587774800404","90","Hobbyist","Attainable Entertainment","Attainable Entertainment","1814770","https://store.steampowered.com/app/1814770"
"Your Future Self","1552021200000","","false","3526","2.99","8947","1.5919366737146574","81","Hobbyist","Contortionist Games","Contortionist Games","1030580","https://store.steampowered.com/app/1030580"
"Nifa's First Mission","1690516800000","","false","1099","9.99","8945","1.3335851819834048","67","Indie","Kagura Games","Ponkotsu Maker","1551600","https://store.steampowered.com/app/1551600"
"天下統一SSB","1706072400000","","false","142","69.99","8944","26.653427646185023","75","Indie","Systemsoft beta, Inc.","Systemsoft beta, Inc.","2536820","https://store.steampowered.com/app/2536820"
"Wizards Tourney","1537502400000","","false","1400","9.99","8943","1.7102612831256805","81","Hobbyist","a bonfire of souls","a bonfire of souls","725110","https://store.steampowered.com/app/725110"
"僕と彼の危険な同居生活","1656475200000","","false","810","18.99","8942","3.1109306096923626","38","Hobbyist","ひつじぐも","ひつじぐも","664130","https://store.steampowered.com/app/664130"
"Lost Cartridge - Cold Read","1673845200000","","false","1652","6.99","8939","5.4451074149026","95","Hobbyist","PureIceBlue","PureIceBlue","2171310","https://store.steampowered.com/app/2171310"
