"name","firstReleaseDate","earlyAccessExitDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl"
"Legacy: the last pure heart","1643691600000","1646629200000","false","36","9.99","323","0.32388493440491517","50","Hobbyist","Addie J. Lobruno","Addie J. Lobruno","1832010","https://store.steampowered.com/app/1832010"
"THE UNKNOWN HALLS","1646629200000","","false","72","4.99","323","0.3795842777222031","75","Hobbyist","8:95games","8:95games","1910560","https://store.steampowered.com/app/1910560"
"Spectrum","1646110800000","","false","90","3.99","323","3.8419929424165025","100","Hobbyist","HegyLabs","HegyLabs","1743220","https://store.steampowered.com/app/1743220"
"Survive","1645074000000","","true","30","11.99","323","0.41166666666666646","0","Hobbyist","Semitar Game","Semitar Game","1888460","https://store.steampowered.com/app/1888460"
"Deadly Nightmare","1644382800000","","false","72","4.99","323","0.48308292006350806","33","Hobbyist","Electrical Eagle Studio LTD","Electrical Eagle Studio LTD","1828010","https://store.steampowered.com/app/1828010"
"Van Van Up!","1643173200000","","false","363","0.99","323","1.8550803453745148","67","Hobbyist","","Conglomerate 5","1863650","https://store.steampowered.com/app/1863650"
"The Outbreak Guardian","1641531600000","","false","72","4.99","323","0","50","Hobbyist","Vanilla Cookys","Vanilla Cookys","1391430","https://store.steampowered.com/app/1391430"
"MMA Championship","1639976400000","","false","45","7.99","323","0.2535","100","Hobbyist","Karl Brown","Karl Brown","1825010","https://store.steampowered.com/app/1825010"
"Chetz!","1628222400000","1637989200000","false","72","4.99","323","1.0628257719610856","75","Hobbyist","LeblatGames","","1700330","https://store.steampowered.com/app/1700330"
"After the first station","1637211600000","","false","72","4.99","323","0.8368585265418214","78","Indie","Lsgamedev","Lsgamedev","1790760","https://store.steampowered.com/app/1790760"
"ENOH","1635307200000","","false","72","4.99","323","4.164355726356383","40","Hobbyist","STUDIO EBANS","STUDIO EBANS","1760420","https://store.steampowered.com/app/1760420"
"Scientific Shutdown","1633060800000","","false","30","11.99","323","2.014072892510689","100","Hobbyist","Define Logic Studios","Define Logic Studios","1571210","https://store.steampowered.com/app/1571210"
"Mini Kart Racing","1625544000000","1633147200000","false","90","3.99","323","0.4714735366900105","20","Hobbyist","IronyDev","IronyDev","1673520","https://store.steampowered.com/app/1673520"
"The Perplexing Orb","1643241600000","1630987200000","false","72","4.99","323","0.7067972505220173","75","Hobbyist","TreeFall Studios L.L.C.","TreeFall Studios L.L.C.","713930","https://store.steampowered.com/app/713930"
"Space Adventures","1630987200000","","false","36","9.99","323","0.1408333333333334","17","Indie","Neki4 Electronics","Neki4 Electronics","1731860","https://store.steampowered.com/app/1731860"
