"name","firstReleaseDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl","earlyAccessExitDate"
"Mystic Space","1517893200000","false","168","1.49","127","0.9014101892470584","53","Hobbyist","Fürst","Fürst","781000","https://store.steampowered.com/app/781000",""
"Eternal Champions™","1328054400000","false","105","0.99","127","0.15011904761904765","86","AA","SEGA","SEGA","34288","https://store.steampowered.com/app/34288","1284350400000"
"Traveler's Bastion","1678424400000","false","4311","0","127","1.919172624832711","82","Hobbyist","Honest Rogue Games","Jerome Labelle,Simon Labelle","2194980","https://store.steampowered.com/app/2194980",""
"Pixel Driver","1682049600000","false","75","5.99","127","3.1994743348362227","100","Hobbyist","Pretty Fly Games","Pretty Fly Games","2374040","https://store.steampowered.com/app/2374040",""
"Hentai Casual Swap 2","1681790400000","false","171","0.99","127","0.19259259259259248","89","Hobbyist","Utsukushii Games","Utsukushii Games","2366300","https://store.steampowered.com/app/2366300",""
"TITS OKAY TITS FINE: NEED MORE TITS CREAMPIE","1665633600000","false","54","2.99","127","0","25","Hobbyist","Titanium Armor","Titanium Armor","2148400","https://store.steampowered.com/app/2148400",""
"Kawaii Hentai Sexy Girls","1657512000000","false","158","0.99","127","8.100319643278894","78","Hobbyist","Kawaii Anime Girls","Kawaii Anime Girls","2063340","https://store.steampowered.com/app/2063340",""
"Hentai Jigsaw Girls 2","1628049600000","false","80","1.99","127","0.37105664011310846","55","Indie","DIG Publishing","LineArtBabe","1708390","https://store.steampowered.com/app/1708390",""
"Clay Monkey: The Master Potter and The Kiln God","1692417600000","false","32","4.99","127","1.9049278936779945","100","Hobbyist","Lost in Moss Studios","Xander Clinthorne","2471340","https://store.steampowered.com/app/2471340",""
"Quintus and the Formidable Curse","1720742400000","false","12","11.99","127","1.790770918677889","33","Hobbyist","Wreck Tangle Games","Wreck Tangle Games","2440100","https://store.steampowered.com/app/2440100",""
"Hell Grinder","1700024400000","false","30","3.99","127","0","0","Hobbyist","Mario Jacob","Mario Jacob","2264110","https://store.steampowered.com/app/2264110",""
"Suborbital","1709269200000","false","87","1.99","127","1.5593257229873212","83","Hobbyist","Pat Traynor","Pat Traynor","2528640","https://store.steampowered.com/app/2528640",""
"Laruaville 5","1694750400000","false","16","9.99","127","7.265566853260235","50","Indie","LGT SIA","LGT SIA","2535880","https://store.steampowered.com/app/2535880",""
"The Infirmity","1708405200000","true","27","4.99","127","0.6488556402967929","100","Hobbyist","Rashad Ibrahimli","Rashad Ibrahimli","2507700","https://store.steampowered.com/app/2507700",""
"Space Strider","1706936400000","false","58","2.99","127","1.1439938486138626","67","Hobbyist","Frost Moon Games","Frost Moon Games","2669210","https://store.steampowered.com/app/2669210",""
"烟花绘梦 Firework Survivor","1707282000000","false","91","1.99","127","0.910231045957589","82","Hobbyist","Firework Studio","Firework Studio","2795120","https://store.steampowered.com/app/2795120",""
"SKUFS AND ALT-GIRLS","1726358400000","false","158","4.99","127","2.1526371457486406","90","Indie","Sempiternal Rain","Sempiternal Rain","2843170","https://store.steampowered.com/app/2843170",""
"Horror of Victim","1712203200000","false","130","2.99","127","0.6605684685260069","78","Hobbyist","Soporific team","Soporific team","2800950","https://store.steampowered.com/app/2800950",""
"Hentai Girls","1712894400000","false","200","0.99","127","1.0693679578940145","88","Hobbyist","CggtGroup","CggtGroup","2901960","https://store.steampowered.com/app/2901960",""
"Find Cats2 吃货猫奇遇","1719547200000","false","152","0.99","127","0.5936051172247757","100","Hobbyist","Happy Fish","Happy Fish","2928390","https://store.steampowered.com/app/2928390",""
"Bunny Space Odyssey: The countdown","1717646400000","false","158","0.99","127","0.6042286803265542","96","Hobbyist","AinkOink","AinkOink","2954420","https://store.steampowered.com/app/2954420",""
"Exquisite Girls","1721865600000","false","79","1.99","127","0.7958815159305639","100","Indie","SimpleDes","SimpleDes","2140740","https://store.steampowered.com/app/2140740",""
"Boxed In","1723593600000","false","71","1.99","127","2.5997857506571425","100","Hobbyist","Cascade Software","Cascade Software","3136190","https://store.steampowered.com/app/3136190",""
"LOCOSOCCER 2","1670389200000","false","60","2.99","126","2.0934558023116043","100","Indie","TheGamePublisher.com","Startreming Games","2173530","https://store.steampowered.com/app/2173530",""
"Run Foxy, Run!","1668142800000","false","144","0.99","126","3.2883150892474706","71","Hobbyist","vk-game.studio","Victor Klepikov","2151150","https://store.steampowered.com/app/2151150",""
"Lunar Camp Glenn","1653278400000","false","30","4.99","126","6.409665458994046","100","Hobbyist","SIMWERX LLC","Christopher Shove","1984150","https://store.steampowered.com/app/1984150",""
"Heroes of Rome 2 - The Revenge of Discordia","1651723200000","false","15","9.99","126","3.219457890630127","100","Indie","magnussoft","magnussoft","1967550","https://store.steampowered.com/app/1967550",""
"SURVIVAL SISTERS:2048","1667865600000","false","115","5.99","126","1.2674939121244904","80","Hobbyist","EX-DESIGN GAMES","EX-DESIGN GAMES","1893980","https://store.steampowered.com/app/1893980","1649304000000"
"Holiday Jigsaw Christmas","1647489600000","false","90","4.99","126","0.49949138542999294","40","Indie","8floor","Creobit","1859110","https://store.steampowered.com/app/1859110",""
"1001 Jigsaw Castles And Palaces 2","1656201600000","false","108","4.99","126","1.4236215231467202","50","Indie","8floor","8floor","1909830","https://store.steampowered.com/app/1909830","1645333200000"
"Sphere Game Epic","1640581200000","false","135","1.99","126","1.4755109055553821","86","Hobbyist","D.P.L.D.S","D.P.L.D.S","1843750","https://store.steampowered.com/app/1843750",""
"Home Creator","1625803200000","false","286","0.99","126","0.1869750530816599","15","Indie","Boom Team","Boom Team","1551990","https://store.steampowered.com/app/1551990",""
"Lone Archer","1602734400000","false","36","4.99","126","0.863022830502551","50","Hobbyist","Matthew Davis","Matthew Davis","1414060","https://store.steampowered.com/app/1414060",""
"Steel Thunder","1599192000000","false","30","6.99","126","2.633493854527793","100","Indie","Ziggurat","Accolade, Inc","1341830","https://store.steampowered.com/app/1341830",""
"Altered Destiny","1596772800000","false","30","6.99","126","1.9322011715202172","100","Indie","Ziggurat","Accolade, Inc.","1357540","https://store.steampowered.com/app/1357540",""
"Arko","1587096000000","false","60","2.99","126","1.4451081142629683","100","Hobbyist","RawEgg","RawEgg","1269190","https://store.steampowered.com/app/1269190",""
"Pew Pew Puzzle Defense","1564027200000","false","150","3.99","126","2.321303752224449","67","Indie","Roppy Chop Studios","Roppy Chop Studios","1107160","https://store.steampowered.com/app/1107160","1581483600000"
"Legions At War","1575608400000","true","18","12.99","126","10.711980593547825","50","Hobbyist","Digital Legion","Digital Legion","799210","https://store.steampowered.com/app/799210",""
"Not So Heart","1631836800000","false","75","4.99","126","1.6468726690479365","67","Indie","Fewjix","Fewjix","1073620","https://store.steampowered.com/app/1073620","1562817600000"
"Mistero a Villa MilaFlora","1551589200000","false","176","0.99","126","2.8583716425558277","93","Hobbyist","Armando Old Style Games","Armando","1028880","https://store.steampowered.com/app/1028880",""
"AIDEN","1518152400000","false","256","2.99","126","1.341646332522604","40","Hobbyist","TheElvenTale Games","TheElvenTale Games","783060","https://store.steampowered.com/app/783060",""
