"name","firstReleaseDate","earlyAccessExitDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl"
"Danse Macabre: The Last Adagio Collector's Edition","1483228800000","1478667600000","false","180","9.99","905","3.2261187687452737","100","Indie","Big Fish Games","Eipix Entertainment","551380","https://store.steampowered.com/app/551380"
"Starlord","1447390800000","","false","436","6.99","905","2.822477620985516","54","Indie","Atari,Nightdive Studios","Third Millenium Software","410540","https://store.steampowered.com/app/410540"
"Automata","1681876800000","","false","116","12.99","905","0.2202777777777777","33","Hobbyist","Nyankofeti","Nyankofeti","2291160","https://store.steampowered.com/app/2291160"
"Orionide: Prologue","1564113600000","","false","144","6.99","905","0.45717379779146683","25","Hobbyist","Orionide","Orionide","1118590","https://store.steampowered.com/app/1118590"
"The Mystery of Blackthorn Castle 2","1708146000000","","false","168","5.99","905","2.6741468575319427","100","Hobbyist","Syntaxity","Syntaxity","2798210","https://store.steampowered.com/app/2798210"
"The JerryMaya Detective Agency","1721088000000","","false","53","18.99","905","1.226084268797327","100","Hobbyist","Cable Nest","Gro Play","3009540","https://store.steampowered.com/app/3009540"
"FunnyPizzaLand 2","1665115200000","","false","105","12.99","904","2.42461872985392","100","Hobbyist","GOBBOGOES","Roman","2000220","https://store.steampowered.com/app/2000220"
"The Alchemist Shop: An Apprentice's Life","1661140800000","","false","336","2.99","904","1.2570053923903546","100","Hobbyist","Lumo Entertainment","Lumo Entertainment","1746700","https://store.steampowered.com/app/1746700"
"CLT","1634356800000","","false","252","3.99","904","0.8247334252364905","75","Hobbyist","notagamestudio","notagamestudio","1502410","https://store.steampowered.com/app/1502410"
"Zombie camping","1600833600000","1603080000000","false","777","1.99","904","2.6725856048547536","76","Indie","Rabotiagi games","Rabotiagi games","1417670","https://store.steampowered.com/app/1417670"
"余烬","1601697600000","","false","252","3.99","904","0.7896803523983311","42","Hobbyist","宁夏华夏西部影视城有限公司","宁夏华夏西部影视城有限公司","1424640","https://store.steampowered.com/app/1424640"
"ENEFN","1595476800000","","false","336","2.99","904","1.0785153004970318","47","Hobbyist","Theago Liddell","Theago Liddell","1248710","https://store.steampowered.com/app/1248710"
"Under Water : Abyss Survival VR","1557806400000","","false","171","9.99","904","0.7689041415021901","89","Indie","Visual Light","Visual Light","1042130","https://store.steampowered.com/app/1042130"
"The Spook Inspectors","1548392400000","","true","252","14.99","904","0.8781971531573914","87","Hobbyist","StarvingIndieDeveloper","StarvingIndieDeveloper","651640","https://store.steampowered.com/app/651640"
"Pix","1504238400000","","true","336","2.99","904","3.094047327319113","78","Hobbyist","Pixel After Pixel","Pixel After Pixel","601200","https://store.steampowered.com/app/601200"
"Gunslinger Trainer","1459828800000","","true","252","3.99","904","0.19809523809523802","14","Hobbyist","HyperPub","Marcus Nichols","456420","https://store.steampowered.com/app/456420"
"Space Drifters 2D","1433116800000","1459137600000","false","1408","0.99","904","4.056923232632035","66","Hobbyist","Matthew Coyle","Matthew Coyle","377570","https://store.steampowered.com/app/377570"
"Incarnation","1701320400000","","false","367","2.99","904","0.42233917779686975","78","Indie","Idan Rooze","Idan Rooze","2680810","https://store.steampowered.com/app/2680810"
"You know my name?","1720051200000","","false","1040","0.99","904","0.45144481237877904","76","Hobbyist","Mystael studio","Mystael studio","3056420","https://store.steampowered.com/app/3056420"
"徹夜報告書 | Midnight Report","1661832000000","1703307600000","false","250","5.99","903","4.767454447672778","82","Hobbyist","むつむつプロジェクト（Mutsu'pro）","むつむつプロジェクト（Mutsu'pro）","2054060","https://store.steampowered.com/app/2054060"
"Streamer's Court","1658376000000","","false","252","4.99","903","2.401595640038516","92","Indie","Alcedo Games","Metehan SENER","2077800","https://store.steampowered.com/app/2077800"
"Valley of the Dead: MalnaZidos","1646974800000","","false","126","9.99","903","1.1434804024840743","42","Indie","Gammera Nest","Gammera Nest","1887730","https://store.steampowered.com/app/1887730"
"Legends of Snooker: One Shot","1631764800000","","false","1014","0.99","903","0.8471680966643189","78","Hobbyist","APC STUDIO","APC STUDIO","1736900","https://store.steampowered.com/app/1736900"
"Carperation","1608526800000","","false","60","14.99","903","2.3933044701898587","100","Hobbyist","Vastudio","Vastudio","1487730","https://store.steampowered.com/app/1487730"
"skidlocked","1579237200000","","false","540","2.99","903","0.5187710704509949","84","Indie","Sokpop Collective","Sokpop Collective","1163570","https://store.steampowered.com/app/1163570"
"RogueCraft Squadron","1550466000000","","false","69","14.99","903","0.7072112714327033","83","Hobbyist","Missing Sentinel Software","Missing Sentinel Software","1000810","https://store.steampowered.com/app/1000810"
"Taptiles","1572566400000","1548306000000","false","147","9.99","903","193.9145090615427","86","Hobbyist","Arkadium","Arkadium","940850","https://store.steampowered.com/app/940850"
"3 days: Zoo Mystery","1519862400000","1512104400000","false","310","4.99","903","2.935832013120028","47","Indie","Qumaron","Qumaron","573650","https://store.steampowered.com/app/573650"
"Golf 2D","1508212800000","","false","1496","1.99","903","7.308166374758053","49","Indie","RewindApp","RewindApp","725680","https://store.steampowered.com/app/725680"
"Asian Food Cart Tycoon","1675746000000","","false","144","9.99","903","3.684493845460568","33","Hobbyist","CRX Entertainment Pte Ltd,Soft Source Pte Ltd","Nexvel Entertainment","2224430","https://store.steampowered.com/app/2224430"
"The Summoning","1686024000000","","false","244","5.99","903","7.862506539173648","100","Indie","SNEG","Event Horizon Software","2414350","https://store.steampowered.com/app/2414350"
"Pornocrates: VHS","1649476800000","","false","72","14.99","903","1.0275414164307213","50","Hobbyist","","by Cassandra","1806690","https://store.steampowered.com/app/1806690"
"Femdom Game World: Stepsister","1711598400000","","false","285","5.99","903","0.47865604408461054","43","Hobbyist","Femdom Game World","Femdom Game World","2834220","https://store.steampowered.com/app/2834220"
"Space Love Delta","1603080000000","","false","297","5.99","902","1.1333536629515695","25","Hobbyist","Kavorkaplay","Kavorkaplay","1430980","https://store.steampowered.com/app/1430980"
"Steampunk Syndicate 2","1505966400000","","false","504","1.99","902","4.912055997941038","47","Indie","Stereo7 Games","Stereo7 Games","684420","https://store.steampowered.com/app/684420"
"Mahjong Stories: Vampire Romance","1683777600000","","false","259","4.99","902","2.3667909798644757","100","Indie","Jetdogs Studios","Jetdogs Studios","2385350","https://store.steampowered.com/app/2385350"
