"name","firstReleaseDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl","earlyAccessExitDate"
"METAL","1522382400000","true","30","7.99","674","0","0","Hobbyist","S.E.E.D.","S.E.E.D.","822840","https://store.steampowered.com/app/822840",""
"Defend Your Buttress","1513054800000","false","75","4.99","674","0.9402538946306456","100","Hobbyist","Rise of The Clack'n","Rise of The Clack'n","755610","https://store.steampowered.com/app/755610",""
"Bestseller: Curse of the Golden Owl","1507348800000","false","100","9.99","674","1.3130042967327307","67","Hobbyist","ECC GAMES SP. Z O.O.","ECC GAMES SP. Z O.O.","591090","https://store.steampowered.com/app/591090",""
"Chaos and the White Robot","1505448000000","false","424","0.99","674","6.165081198644868","73","Hobbyist","SDF games","SDF games","698950","https://store.steampowered.com/app/698950",""
"Renegade Grounds: Episode 1","1504152000000","false","456","4.99","674","1.3971821276480707","53","Indie","New Reality Games","Astronomic Games","661670","https://store.steampowered.com/app/661670",""
"Crimson Nights","1483333200000","false","100","9.99","674","0.8746278610087433","67","Hobbyist","The Crimson Nights Team","The Crimson Nights Team,Spiky Fish Games","538390","https://store.steampowered.com/app/538390",""
"Horizon Of History","1479272400000","false","100","4.99","674","0.24194444444444432","67","Indie","Immersion","Immersion","543300","https://store.steampowered.com/app/543300",""
"Ghrian","1464235200000","false","90","4.99","674","0.5749725268665684","0","Hobbyist","GHRIAN STUDIO","GHRIAN STUDIO","472740","https://store.steampowered.com/app/472740",""
"Mountain Alpaca","1676696400000","false","448","1.99","674","1.1857969565511697","88","Hobbyist","lss","lss","2277350","https://store.steampowered.com/app/2277350",""
"Terminal Velocity","1680580800000","false","25","29.99","674","0","67","Hobbyist","Ali101 Game Studio","Ali101 Game Studio","2361140","https://store.steampowered.com/app/2361140",""
"White Wolf - Treasure Hunter 2","1701493200000","false","15","4.99","674","0","0","Hobbyist","AXR-Studios","AXR-Studios","2518990","https://store.steampowered.com/app/2518990",""
"Check and Slash","1716782400000","false","144","4.99","674","1.450091765443566","100","Hobbyist","Gate of Madness","Gate of Madness","2610710","https://store.steampowered.com/app/2610710",""
"モンスターコマンダーズ - 混沌の戦略譚 -","1725062400000","false","2111","0","673.9028244426383","8.889142067439073","92","Hobbyist","huyu","Sumeragi","3029830","https://store.steampowered.com/app/3029830",""
"Darkness and Flame: The Dark Side f2p","1545800400000","false","21587","0","673.0049487470793","6.842822345006948","76","Indie","FIVE-BN GAMES","FIVE-BN GAMES","990250","https://store.steampowered.com/app/990250",""
"Eye of D'akess","1671166800000","false","92","8.99","673","2.9514181804855775","80","Indie","White Cat","White Cat","2220040","https://store.steampowered.com/app/2220040",""
"Muse&Barbarian","1668661200000","false","312","3.99","673","0.8839817526454675","65","Indie","Happy Max","Happy Max","2115400","https://store.steampowered.com/app/2115400",""
"Musical Range","1654574400000","false","60","9.99","673","5.412341215804861","100","Hobbyist","Rockhopper Studios","Rockhopper Studios","547670","https://store.steampowered.com/app/547670","1712030400000"
"Minigolf Adventure","1652414400000","false","150","4.99","673","0.4608220377609232","67","Hobbyist","Revulo Games","Revulo Games","1830640","https://store.steampowered.com/app/1830640",""
"OOZEscape","1645074000000","false","150","4.99","673","1.5795685336659016","100","Hobbyist","Team Ooze","Team Ooze","1890010","https://store.steampowered.com/app/1890010",""
"Vandalhalla","1635998400000","false","125","5.99","673","45.97266543794493","67","Hobbyist","Sandstorm Gamestudio","Sandstorm Gamestudio","1662270","https://store.steampowered.com/app/1662270",""
"- R E F L E C T E D -","1628654400000","false","1110","1.99","673","1.1394077716059525","84","Hobbyist","Fluffy Brain","Fluffy Brain","1692280","https://store.steampowered.com/app/1692280",""
"Weltreich: Political Strategy Simulator","1628136000000","true","161","5.99","673","2.577051270086269","63","Hobbyist","Light Game Studio","Light Game Studio","1481150","https://store.steampowered.com/app/1481150",""
"Look and Find - Curiosity","1607490000000","false","115","7.99","673","1.6693929273648276","83","Hobbyist","Lime Wedge Games","Lime Wedge Games","1432310","https://store.steampowered.com/app/1432310",""
