"name","firstReleaseDate","earlyAccessExitDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl"
"WildIsland","1607558400000","1578114000000","false","15","2.99","40","11.242029268732367","0","Hobbyist","teeth","teeth","1141340","https://store.steampowered.com/app/1141340"
"Summoner VR","1608681600000","1577077200000","false","15","5.99","40","0","100","Hobbyist","waycoder","Broadway Entertainment Group Interactive","1198340","https://store.steampowered.com/app/1198340"
"History Racers 2","1609027200000","1577250000000","false","15","1.99","40","0","0","Hobbyist","Bandprice S.A.","Bandprice S.A.","1200870","https://store.steampowered.com/app/1200870"
"Dodge If you Can!","1575608400000","","false","45","1.99","40","1.0169224396188896","100","Hobbyist","Pacific Investment and Consulting, Pte. Ltd.","Andre H.P. Lee","1186280","https://store.steampowered.com/app/1186280"
"El Culto: edición completa","1668902400000","1575522000000","false","15","2.99","40","17.303433320278856","0","Hobbyist","Homeworks Studios","Homeworks Studios","1191700","https://store.steampowered.com/app/1191700"
"ERMO","1509494400000","1574658000000","false","30","2.99","40","1.1241077686678898","100","Hobbyist","Nonostante Games","Nonostante Games","731670","https://store.steampowered.com/app/731670"
"Darkour","1573448400000","","false","45","0.99","40","1.9164226051257087","100","Hobbyist","Brian Egana","Brian Egana","1164860","https://store.steampowered.com/app/1164860"
"Danger Course VR","1573448400000","","false","15","11.99","40","0","0","Hobbyist","Cesar G.","Cesar G.","1166100","https://store.steampowered.com/app/1166100"
"Useless Box: The Game","1606780800000","1573016400000","false","30","2.99","40","2.117264237343556","100","Hobbyist","Vigorous Apathy","Vigorous Apathy","1176800","https://store.steampowered.com/app/1176800"
"The Delirium Vacation","1629331200000","1572843600000","false","15","2.99","40","0","100","Hobbyist","Ex Conspectu","Ex Conspectu","1152890","https://store.steampowered.com/app/1152890"
"Lost","1575590400000","1570680000000","false","15","2.99","40","0","0","Hobbyist","Tiny Beluga","Tiny Beluga","1095360","https://store.steampowered.com/app/1095360"
"Night Guardian","1569816000000","","false","15","2.99","40","0","100","Hobbyist","Dapper Rabbit Games","Dapper Rabbit Games","1151370","https://store.steampowered.com/app/1151370"
"Breeza Budgie Bill","1608336000000","1569211200000","false","45","0.99","40","0.5818056332100264","100","Hobbyist","Wampee","Wampee","1150800","https://store.steampowered.com/app/1150800"
"SURVIVORS LEFT: X","1568865600000","","false","30","1.99","40","1.0373841859485677","100","Hobbyist","WINE WITH DISCOUNT GAMES","WINE WITH DISCOUNT GAMES","961000","https://store.steampowered.com/app/961000"
"Tonetaker VR","1568779200000","","false","15","2.99","40","1.8294080864166828","100","Hobbyist","Fungamesvr","Daniel Rychlý,Milan Matonok","1145050","https://store.steampowered.com/app/1145050"
