"name","firstReleaseDate","earlyAccessExitDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl"
"Let's Pet Pets","1673845200000","1711944000000","false","1010","4.99","4407","18.746570136860797","94","Hobbyist","Mathew Kelly","Mathew Kelly","2254600","https://store.steampowered.com/app/2254600"
"Cruise Ship Handling","1639544400000","","false","770","6.99","4406","5.6570287294707144","82","Indie","Aleksandr Turkin","Aleksandr Turkin","1824020","https://store.steampowered.com/app/1824020"
"GrandMa Badass - a crazy point and click adventure","1620187200000","","false","486","9.99","4406","6.765642854245483","100","Hobbyist","Adipson Studio","Adipson Studio","1606640","https://store.steampowered.com/app/1606640"
"Allison's Diary: Rebirth","1544158800000","","false","384","9.99","4406","1.0819323365184688","47","Indie","Star Consult S.r.l.","KR Games","979890","https://store.steampowered.com/app/979890"
"Lootbox Lyfe","1582866000000","","false","1131","4.99","4405","5.100833794303555","84","Indie","Conradical Games","Conradical Games","1033780","https://store.steampowered.com/app/1033780"
"Story Of the Survivor","1455598800000","","false","1479","2.99","4405","1.8796666834121174","60","Hobbyist","Akamari Games","Kamil Szczepanik,Bartosz Zajkowski","440950","https://store.steampowered.com/app/440950"
"Pleasure Puzzle:Sexy Girls 趣拼拼：性感少女","1538366400000","","false","7524","0.99","4404","3.2611456005253885","82","Indie","冷笑黑妖","冷笑黑妖","934540","https://store.steampowered.com/app/934540"
"Sky Jump","1506139200000","","false","11421","0.99","4403","2.587290950025344","76","Indie","Game for people","Easy game","710780","https://store.steampowered.com/app/710780"
"VALENS","1455771600000","","false","648","7.99","4403","1.3088952322337033","32","Hobbyist","Digitallion","Digitallion","441640","https://store.steampowered.com/app/441640"
"Citor3 Hallucinations VR Adult XXX Game","1614229200000","","false","1122","4.99","4403","0.6137168043511249","57","Indie","Citor3","Citor3","1548600","https://store.steampowered.com/app/1548600"
"HOT GIRLS VR","1540526400000","","false","594","11.99","4402","0.5573286808455863","47","Hobbyist","tomimar","tomimar","953610","https://store.steampowered.com/app/953610"
"World Championship Boxing Manager™","1589256000000","","false","1004","6.99","4401","3.2103819761418197","64","Indie","Ziggurat","Goliath Games","1254860","https://store.steampowered.com/app/1254860"
"The Devil's Chosen","1655352000000","","true","612","7.99","4400","0.7768574479053099","75","Indie","Opala Project","Opala Project","1988600","https://store.steampowered.com/app/1988600"
"Every Day's Different","1589947200000","1644555600000","false","500","9.99","4399","6.967269705794995","100","Hobbyist","Snowfall Studio","Snowfall Studio","1141600","https://store.steampowered.com/app/1141600"
"Booobjz","1597377600000","1614488400000","false","760","0.99","4399","1.316631445886535","68","Indie","Conglomerate 5","FreeAnimals_Software,Dnovel","1190820","https://store.steampowered.com/app/1190820"
"BH Trials","1586491200000","","false","391","8.99","4399","34.570242937070965","95","Hobbyist","Pico Sacro Games","Pico Sacro Games","1067080","https://store.steampowered.com/app/1067080"
"冒险的路上总在为爱鼓掌 Adventure road","1622433600000","","false","836","6.99","4398","2.5900586356963684","70","Indie","Hera Games","Hera Games","1544090","https://store.steampowered.com/app/1544090"
"The Secret Of Hildegards","1395892800000","","false","2254","2.99","4397","1.6329069311013358","21","Indie","Libredia","Komar Games","283470","https://store.steampowered.com/app/283470"
"Expansion VR","1710993600000","","true","350","14.99","4397","1.5169812985259035","81","Hobbyist","Plazma Studio","Plazma Studio","2669520","https://store.steampowered.com/app/2669520"
"T. B. P.","1613019600000","","false","224","24.99","4396","0.5049400514733828","60","Indie","Laush Studio","Laush Dmitriy Sergeevich","1533300","https://store.steampowered.com/app/1533300"
"Raindancer","1572408000000","","false","9792","0.99","4396","1.6689904194808936","90","Hobbyist","Strange Creatures Studio LLC","Strange Creatures Studio LLC","1156000","https://store.steampowered.com/app/1156000"
"RPGolf","1525838400000","","false","1813","3.99","4396","1.8281419342264769","61","Indie","Chorus Worldwide Games","ArticNet","797710","https://store.steampowered.com/app/797710"
"Still Heroes","1650600000000","","false","1692","4.99","4395","0.8228223799747248","88","Hobbyist","exaheva,Plug In Digital","exaheva","1962540","https://store.steampowered.com/app/1962540"
"Access Denied: Escape","1690430400000","","false","1493","4.99","4395","3.346880636725754","97","Indie","Stately Snail","Stately Snail","2317300","https://store.steampowered.com/app/2317300"
"Midnight Legends","1627012800000","1641445200000","false","933","1.99","4394","1.8706465352381283","89","Hobbyist","Mihanikus Games","Mihanikus Games","1482870","https://store.steampowered.com/app/1482870"
"ZIC: Survival","1560830400000","","false","1419","4.99","4394","1.813459597093002","70","Indie","IO Games","IO Games","1065210","https://store.steampowered.com/app/1065210"
"Snowcat Simulator","1416978000000","","false","1462","3.99","4394","0.7058817161525618","27","Indie","United Independent Entertainment","United Independent Entertainment","273860","https://store.steampowered.com/app/273860"
"Paccsu","1672981200000","","false","611","7.99","4393","9.269251263386995","95","Hobbyist","Zem","Zem","2246490","https://store.steampowered.com/app/2246490"
"Cars and Girls","1604725200000","","false","2640","0.99","4392","0.5815446382726854","79","Indie","Kotovodk Studio","Kotovodk Studio","1442460","https://store.steampowered.com/app/1442460"
"ALONE","1622433600000","","false","6437","0.99","4391","0.7851707581394507","86","Indie","PsychoFlux Entertainment","DakeCraft","1544540","https://store.steampowered.com/app/1544540"
"Minigame Madness","1699851600000","","true","410","9.99","4391","14.607353182846001","83","Hobbyist","Chaotic Entertainment","Chaotic Entertainment","1408080","https://store.steampowered.com/app/1408080"
"Super Jet Juck","1542430800000","1542862800000","false","760","0.99","4390","6.458980064179271","67","Indie","Conglomerate 5","Dnovel","774121","https://store.steampowered.com/app/774121"
"Keiko-san (47) my co-worker, is a single mother","1676437200000","","false","734","6.99","4390","1.7646020728321512","70","Hobbyist","Hot Bamboo","HotBamboo","1834420","https://store.steampowered.com/app/1834420"
"Dungeon and Gravestone","1619064000000","","false","300","24.99","4387","11.75226531810083","57","Hobbyist","Wonderland Kazakiri inc.","Wonderland Kazakiri inc.","1579100","https://store.steampowered.com/app/1579100"
"Royal Romances: Endless Winter Collector's Edition","1694491200000","","false","601","9.99","4387","1.1056643847318723","25","Indie","Do Games Limited","Do Games Limited","2555040","https://store.steampowered.com/app/2555040"
"Winexy","1484283600000","","false","9696","4.99","4384","6.033811104593228","67","Indie","GrabTheGames","Heaven Brotherhood","577740","https://store.steampowered.com/app/577740"
