"name","firstReleaseDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl"
"Ravva and the Cyclops Curse","1547528400000","false","1705","2.99","3409","2.4850311253633124","93","Hobbyist","Galope Studios","Galope Studios","945340","https://store.steampowered.com/app/945340"
"My Jigsaw Adventures - A Lost Story","1590120000000","false","1015","4.99","3408","4.538337434728311","88","Hobbyist","CCS","CCS","1297230","https://store.steampowered.com/app/1297230"
"WEscape","1534478400000","true","1560","2.99","3408","1.959186986781348","79","Hobbyist","Xerologik","Xerologik","843640","https://store.steampowered.com/app/843640"
"Nazi Bunker","1532059200000","false","6528","0.99","3408","16.674166666526396","73","Indie","Ghost_RUS Games","Nikita ""Ghost_RUS""","897040","https://store.steampowered.com/app/897040"
"The Dark: Survival RPG","1600833600000","true","798","8.99","3407","3.050234412810953","70","Hobbyist","Joseph Murray","Joseph Murray","1416000","https://store.steampowered.com/app/1416000"
"Car Puzzler","1516856400000","false","1183","4.99","3407","1.972873002583501","79","Hobbyist","Boris Zapotocky","Boris Zapotocky","774191","https://store.steampowered.com/app/774191"
"My First Horse: Adventures on Seahorse Island","1712548800000","false","181","24.99","3407","3.3840576281160044","77","Hobbyist","Snick Snack Games","Snick Snack Games","2272870","https://store.steampowered.com/app/2272870"
"The Vampire","1711684800000","false","701","5.99","3407","1.884576619420217","83","Hobbyist","SJ Games","SJ Games","2884020","https://store.steampowered.com/app/2884020"
"Power Grid","1720396800000","false","379","9.99","3407","3.3661869433250935","57","Hobbyist","Brettspielwelt GmbH,Thunderworks Games","Brettspielwelt GmbH","2983910","https://store.steampowered.com/app/2983910"
"Legends of Time","1474862400000","true","875","4.99","3406","1.5228535361104578","61","Hobbyist","VidovicArts","VidovicArts","514400","https://store.steampowered.com/app/514400"
"The Cherry Orchard","1605848400000","false","600","6.99","3405","1.1628648325362243","100","Hobbyist","Team Dogpit","Team Dogpit","1109490","https://store.steampowered.com/app/1109490"
"The Homestead Invasion","1515560400000","true","777","8.99","3405","1.0657358744030379","76","Hobbyist","Ore","Ore","588990","https://store.steampowered.com/app/588990"
"BACKROOMS INVASION","1714536000000","false","3803","1.99","3405","1.2044221291061572","58","Indie","Grand Technology Associates,Rosa Special Studio","Rosa Special Studio,Unreal Quality Games,Grand Technology Associates","2928660","https://store.steampowered.com/app/2928660"
"Beaver Clicker","1675746000000","true","865","4.99","3404","144.3631381450759","80","Hobbyist","Temmie","Temmie","1718240","https://store.steampowered.com/app/1718240"
"Bunny Girl Cumming for my Carrot","1711944000000","false","389","11.99","3404","1.3521221932319258","90","Indie","Cherry Kiss Games","Norn","2888290","https://store.steampowered.com/app/2888290"
"BJORN","1654228800000","false","836","12.99","3403","0.7685167914563676","61","Hobbyist","IgnatGame","Ignatev Artem","1682200","https://store.steampowered.com/app/1682200"
"SUPER UFO FIGHTER","1657684800000","false","540","11.99","3402","5.764125374173738","92","Indie","Phoenixx Inc.","VV-LABO","1277870","https://store.steampowered.com/app/1277870"
"Arm of Revenge Re-Edition","1610600400000","false","1260","4.99","3402","7.203164770958528","76","Hobbyist","MagicWing","MagicWing","1503630","https://store.steampowered.com/app/1503630"
"My Jigsaw Adventures - Roads of Life","1585713600000","false","1232","4.99","3402","2.834426220380397","96","Hobbyist","CCS","CCS","1224450","https://store.steampowered.com/app/1224450"
