"name","firstReleaseDate","earlyAccessExitDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl"
"Bebok Invasion","1669870800000","1677214800000","false","1","4.99","4","1.5182590553017543","100","Hobbyist","Mediakomp","Mediakomp","2200930","https://store.steampowered.com/app/2200930"
"Battle Billiards","1669784400000","","false","1","4.99","4","0","0","Hobbyist","Petricore, Inc.","Petricore, Inc.","2172090","https://store.steampowered.com/app/2172090"
"D.H.M.","1669611600000","","false","1","4.99","4","0","0","Hobbyist","Outcorp","Guillaume Opoix","2175110","https://store.steampowered.com/app/2175110"
"Repossession","1669352400000","","true","1","5","4","0","0","Hobbyist","Stephen Thach","Stephen Thach","2174940","https://store.steampowered.com/app/2174940"
"BLOCK SLIME CAVE","1669352400000","","false","1","4.99","4","0","100","Hobbyist","WINGLAY","WINGLAY","2212280","https://store.steampowered.com/app/2212280"
"Sweet Holiday Jigsaws: Trick or Treat","1669266000000","","false","1","4.99","4","0","0","Hobbyist","Denda Games","Graphium Studio","2167930","https://store.steampowered.com/app/2167930"
"LookForDanger","1669266000000","","false","1","4.99","4","0","0","Hobbyist","LIANGJIANGPING","LIANGJIANGPING","1589300","https://store.steampowered.com/app/1589300"
"Reflex King of Elements","1669179600000","1681617600000","false","1","4.99","4","0","0","Hobbyist","Quayterez Brawlwy,Quayterez Brawley","Quayterez Brawley,Quayterez Brawley,Quayterez Brawley","1901330","https://store.steampowered.com/app/1901330"
"Lims","1669006800000","","false","1","4.99","4","0","0","Hobbyist","Liam Clift","Liam Clift","2210410","https://store.steampowered.com/app/2210410"
"Sokobear: Summer","1668747600000","","false","1","4.99","4","0","0","Indie","Bad Kid Games","Bad Kid Games","1907810","https://store.steampowered.com/app/1907810"
"Sokobear: Goo","1668747600000","","false","1","4.99","4","0","0","Indie","Bad Kid Games","Bad Kid Games","1907830","https://store.steampowered.com/app/1907830"
"Manav","1668747600000","","false","1","4.99","4","0","0","Hobbyist","Yuksel Kagan","Yuksel Kagan","2204410","https://store.steampowered.com/app/2204410"
"Sokobear: Autumn","1668747600000","","false","1","4.99","4","0","0","Indie","Bad Kid Games","Bad Kid Games","1775720","https://store.steampowered.com/app/1775720"
"Sokobear: Spring","1668747600000","","false","1","4.99","4","0","0","Indie","Bad Kid Games","Bad Kid Games","1907800","https://store.steampowered.com/app/1907800"
"Metal Miners","1668747600000","","false","1","4.99","4","0","0","Hobbyist","KNTA Studios","KNTA Studios","1870670","https://store.steampowered.com/app/1870670"
"Christmas Fever!","1667970000000","","false","1","4.99","4","0","0","Hobbyist","Mediakomp","Mediakomp","2178470","https://store.steampowered.com/app/2178470"
"External-Dimension: Mainframe","1667970000000","","true","1","4.99","4","0","0","Hobbyist","Creative Virtual Magic","Creative Virtual Magic","1805990","https://store.steampowered.com/app/1805990"
"Eyo - Jump 'n' Run RPG","1667534400000","1721088000000","false","1","4.99","4","4.831495135020714","100","Hobbyist","Softwareentwicklung Wuest","Softwareentwicklung Wuest","1871840","https://store.steampowered.com/app/1871840"
