"name","firstReleaseDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl"
"The Hunt for the Lost Treasure","1708146000000","false","15","5.99","80","1.886286669273721","100","Hobbyist","Syntaxity","Syntaxity","2798180","https://store.steampowered.com/app/2798180"
"Carbón Hearts","1719201600000","false","15","7.99","80","0","100","Hobbyist","Reborn Zone Studio","Reborn Zone Studio","2757690","https://store.steampowered.com/app/2757690"
"Quadrillion","1715140800000","true","14","8.99","80","2.4184024370588535","75","Hobbyist","PROMAL group s. r. o.","RE:WOLVES Studio","2817950","https://store.steampowered.com/app/2817950"
"EMPYRE: Earls of the Deep Earth","1710216000000","false","6","14.99","80","1.97451272332523","50","Indie","Work Shift Play Inc.","Coin Operated Games","2649500","https://store.steampowered.com/app/2649500"
"SwordSpin: Arena of Blades","1711598400000","false","15","1.99","80","0","0","Hobbyist","TwoKhan","DarkhanDev13,CelTradat","2798990","https://store.steampowered.com/app/2798990"
"Full Speed Animals - Disorder","1709096400000","false","15","5.99","80","3.0254373175582256","100","Hobbyist","APOLLON COMPANY LIMITED","APOLLON COMPANY LIMITED","2821120","https://store.steampowered.com/app/2821120"
"Wrath of the Roothless","1710216000000","false","30","2.99","80","1.947262954192221","100","Hobbyist","DKat Games","DKat Games","2827490","https://store.steampowered.com/app/2827490"
"Forgotten Secrets: Escape Room","1714449600000","false","18","4.99","80","0.47024695581416753","50","Hobbyist","SteamyCup Games","SteamyCup Games","2830320","https://store.steampowered.com/app/2830320"
"The Big Below","1709701200000","false","15","5.99","80","0.9922505333818188","100","Hobbyist","Steve Aucott","Steve Aucott","2848260","https://store.steampowered.com/app/2848260"
"Start Running","1720396800000","false","10","8.99","80","3.1517814884002155","100","Hobbyist","beepsoft industries","beepsoft industries","2544330","https://store.steampowered.com/app/2544330"
"Super Kye","1710388800000","false","30","2.99","80","0.4514518538872314","100","Hobbyist","BrainX Soft","BrainX Soft","2859540","https://store.steampowered.com/app/2859540"
"Keep The House Warm","1710993600000","false","30","2.99","80","0.6740586215478698","100","Hobbyist","jounistudios","jounistudios","2865890","https://store.steampowered.com/app/2865890"
"Largo","1710993600000","false","30","2.99","80","0.9853254610299097","100","Hobbyist","Minus Landscape","Minus Landscape","2870910","https://store.steampowered.com/app/2870910"
