"name","firstReleaseDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl"
"The Hole Town","1719460800000","false","441","0","0","2.405820711464264","97","Hobbyist","Millchan Games","imayui","2996100","https://store.steampowered.com/app/2996100"
"Volcanewt","1718596800000","false","78","0","0","1.693225380721106","100","Hobbyist","Lizard Lair Games","Lizard Lair Games","2966970","https://store.steampowered.com/app/2966970"
"Airport Antiterror","1718424000000","false","1","0.99","0","0","0","Hobbyist","RealGamesInteractive","RealGamesInteractive","2992200","https://store.steampowered.com/app/2992200"
"Ball Bulét","1721347200000","false","322","0","0","1.097746355008742","95","Hobbyist","AIV - Accademia Italiana Videogiochi","Team Girollo","2767540","https://store.steampowered.com/app/2767540"
"Bananametr","1719028800000","false","32929","0","0","6.3235554395666425","47","Hobbyist","Banana Master","Banana Master","3013470","https://store.steampowered.com/app/3013470"
"Brick Breaker Infinity","1718424000000","false","1","0.99","0","0","0","Hobbyist","Wending Studio","Wending Studio","3003670","https://store.steampowered.com/app/3003670"
"Dead War Rise of Combat","1718424000000","false","1","0.99","0","0","0","Hobbyist","Top Games","Crazy Games","2992170","https://store.steampowered.com/app/2992170"
"Lost Girl Platformer","1718424000000","false","1","0.99","0","0","0","Hobbyist","KickFireGames","KickFireGames","3027160","https://store.steampowered.com/app/3027160"
"Monstrosity","1718596800000","false","149","0","0","1.8627724780098465","75","Hobbyist","KGGameDesigns","KGGameDesigns","2948980","https://store.steampowered.com/app/2948980"
"Crack it Up! - Prologue","1720483200000","false","1069","0","0","1.6992241072524386","86","Indie","Somnambulist Games","Somnambulist Games","3017090","https://store.steampowered.com/app/3017090"
"Knock","1718510400000","false","775","0","0","2.1886408765212817","74","Hobbyist","MacabreM","MacabreM","3016640","https://store.steampowered.com/app/3016640"
"End The World","1718596800000","false","39","0","0","2.466713071081661","100","Hobbyist","SimpleShutIn Productions","SimpleShutIn Productions","3026620","https://store.steampowered.com/app/3026620"
"Glow up 1","1718596800000","false","1","0.99","0","0","100","Hobbyist","JinCycle","JinCycle","3011620","https://store.steampowered.com/app/3011620"
"Hero's Survival","1718596800000","false","223","0","0","1.492604423606056","89","Hobbyist","HrimStudio","HrimStudio","2973520","https://store.steampowered.com/app/2973520"
"Irang","1718596800000","true","627","0","0","1.4103895660133825","92","Hobbyist","BREMEN","BREMEN","2987730","https://store.steampowered.com/app/2987730"
"NoteCaptor","1721001600000","false","80","0","0","0.9199758062712136","100","Hobbyist","devGONG","devGONG","2986940","https://store.steampowered.com/app/2986940"
"8minSurvival","1718683200000","false","113","0","0","2.0331112420940833","86","Hobbyist","Aosato","Aosato","2926890","https://store.steampowered.com/app/2926890"
"Apocalypse Delivery Service","1718683200000","false","1","0.99","0","0","0","Hobbyist","RealGamesInteractive","RealGamesInteractive","2992180","https://store.steampowered.com/app/2992180"
"Beetle Ninja","1719547200000","false","287","0","0","3.384233956379721","100","Indie","2 Left Thumbs","ProsciuttoMan,PostElvis","2997890","https://store.steampowered.com/app/2997890"
"DAYOU SPACE","1721001600000","false","81","0","0","0.45499999999999996","50","Hobbyist","大有空间科技有限公司","大有空间科技有限公司","2947620","https://store.steampowered.com/app/2947620"
"Dune Mechanic : Survive The Steampunk Era Prologue","1718251200000","false","1704","0","0","1.171485442288551","58","Indie","TheGamesFortress","Heaven Brotherhood","2118520","https://store.steampowered.com/app/2118520"
"Get off Work","1718683200000","false","799","0","0","0.27484100972991427","54","Hobbyist","1tempobro","1tempobro","3025200","https://store.steampowered.com/app/3025200"
"Hazardous island","1718769600000","false","156","0","0","1.3219311792361272","100","Hobbyist","Zarina Mamajonova G'ulomjon Qizi","Zarina Mamajonova G'ulomjon Qizi","3023380","https://store.steampowered.com/app/3023380"
"Insert Item Apocalypse","1718683200000","false","1","0.99","0","0","0","Hobbyist","RealGamesInteractive","RealGamesInteractive","2991730","https://store.steampowered.com/app/2991730"
"Into the Wild","1722816000000","false","699","0","0","2.677887618246144","69","Hobbyist","Persephone Dawson","Persephone Dawson","3015260","https://store.steampowered.com/app/3015260"
"Moonshine Madness","1724198400000","true","1","0.99","0","0.40967531650039934","100","Hobbyist","AviXeL","AviXeL","2927470","https://store.steampowered.com/app/2927470"
