"name","firstReleaseDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl","earlyAccessExitDate"
"Saints Row IV: Re-Elected","1376884800000","false","4269198","19.99","23669562","19.75635352618984","88","AA","Deep Silver","Deep Silver Volition","206420","https://store.steampowered.com/app/206420",""
"Sniper Elite 5","1653451200000","false","961636","49.99","23587733","35.97525466932397","82","AA","Rebellion","Rebellion","1029690","https://store.steampowered.com/app/1029690",""
"Idle Champions of the Forgotten Realms","1504224000000","false","1506576","0","23567605.699875858","222.3715670100193","78","Indie","Codename Entertainment Inc.","Codename Entertainment Inc.","627690","https://store.steampowered.com/app/627690","1585108800000"
"Crush Crush","1462060800000","false","1068728","0","23511618.652926028","62.28683634245245","90","Indie","Sad Panda Studios","Sad Panda Studios","459820","https://store.steampowered.com/app/459820","1476763200000"
"Tales of Arise","1631160000000","false","802381","39.99","23450799","31.444696897364665","89","AAA","Bandai Namco Entertainment","Bandai Namco Studios Inc.","740130","https://store.steampowered.com/app/740130",""
"Lords of the Fallen","1697169600000","false","488636","59.99","23408169","22.364215523398137","63","AA","CI Games","HEXWORKS","1501750","https://store.steampowered.com/app/1501750",""
"Black Mesa","1430438400000","false","2947571","19.99","23375340","13.737829384087041","95","Indie","Crowbar Collective","Crowbar Collective","362890","https://store.steampowered.com/app/362890","1583470800000"
"Call of Duty®: Modern Warfare® 3 (2011)","1320728400000","false","777024","39.99","23364743","14.771223845274319","89","AAA","Activision","Infinity Ward,Sledgehammer Games","115300","https://store.steampowered.com/app/115300",""
"Magic: The Gathering Arena","1684814400000","false","945964","0","23309975","72.46648211428126","66","Indie","Wizards of the Coast LLC","Wizards of the Coast LLC","2141910","https://store.steampowered.com/app/2141910",""
"Serious Sam 3: BFE","1321938000000","false","2183108","29.99","23272330","9.288874321042243","88","AA","Devolver Digital","Croteam","41070","https://store.steampowered.com/app/41070",""
"Assassin's Creed 2","1268110800000","false","2821176","19.99","23248623","19.99903240661839","90","AAA","Ubisoft","Ubisoft Montreal","33230","https://store.steampowered.com/app/33230",""
"Dwarf Fortress","1670302800000","false","847670","29.99","23205048","24.67529308321199","95","Indie","Kitfox Games","Bay 12 Games","975370","https://store.steampowered.com/app/975370",""
"Wizard101","1536206400000","false","752682","0","23157931.784549523","23.431646690942216","82","Indie","KingsIsle Entertainment,gamigo group","KingsIsle Entertainment","799960","https://store.steampowered.com/app/799960",""
"Crash Bandicoot™ N. Sane Trilogy","1530244800000","false","939404","39.99","22929216","9.499973872847766","93","AAA","Activision","Vicarious Visions,Iron Galaxy","731490","https://store.steampowered.com/app/731490",""
"Enter the Gungeon","1459828800000","false","3243791","14.99","22847843","32.88120515770754","96","AA","Devolver Digital","Dodge Roll","311690","https://store.steampowered.com/app/311690",""
"The Escapists 2","1503288000000","false","2802440","19.99","22686805","9.271232040157566","91","AA","Team17","Team17,Mouldy Toof Studios","641990","https://store.steampowered.com/app/641990",""
"Alan Wake","1329368400000","false","2284161","14.99","22639715","7.616879116822007","91","Indie","Remedy Entertainment","Remedy Entertainment","108710","https://store.steampowered.com/app/108710",""
"This War of Mine","1415941200000","false","4072775","19.99","22452546","15.878635472281857","95","AA","11 bit studios","11 bit studios","282070","https://store.steampowered.com/app/282070",""
"Metro 2033 Redux","1408939200000","false","4839450","19.99","22448090","14.481331326995981","90","AA","Deep Silver","4A Games","286690","https://store.steampowered.com/app/286690",""
