"name","firstReleaseDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl"
"Growth Fish","1721606400000","false","1","3.99","3","0","0","Hobbyist","2QFARM","2QFARM","3060600","https://store.steampowered.com/app/3060600"
"Momentum Mayhem","1721260800000","false","1","3.99","3","0","0","Hobbyist","UnscriptedLogic","UnscriptedLogic","3051110","https://store.steampowered.com/app/3051110"
"Path of Hero. Story of Dartes","1721952000000","false","1","3.99","3","1.0604252834307835","100","Hobbyist","ZTS studio","ZTS studio","3070490","https://store.steampowered.com/app/3070490"
"タイピング × 音ゲー BeatTyping","1720742400000","false","1","3.99","3","0","0","Hobbyist","YN K.K.","YN K.K.","3052850","https://store.steampowered.com/app/3052850"
"ゴーストパーティー　眠り姫","1721260800000","false","1","3.99","3","0","0","Hobbyist","ラビスタH","ラビスタH","3064000","https://store.steampowered.com/app/3064000"
"ポーラー エクスプローラー: 北極への VR そり遊び","1727222400000","false","1","3.99","3","0","0","Hobbyist","Thoth VR Health","Thoth VR Health","3065910","https://store.steampowered.com/app/3065910"
"Slime Scramble","1721174400000","true","1","3.99","3","3.1625637099550183","100","Hobbyist","Caglar Tas","Caglar Tas","3022510","https://store.steampowered.com/app/3022510"
"Dorf the Dwarf","1721433600000","false","1","3.99","3","0","100","Hobbyist","utStudio","utStudio","3045440","https://store.steampowered.com/app/3045440"
"Realm Drifter","1721692800000","false","1","3.99","3","0","0","Hobbyist","Atomic Isotope Studios","Atomic Isotope Studios","3084200","https://store.steampowered.com/app/3084200"
"Necuratu","1721865600000","false","1","3.99","3","0","0","Hobbyist","Tobop Productions","Tobop Productions","3044920","https://store.steampowered.com/app/3044920"
"Magman","1722038400000","false","1","3.99","3","0","0","Hobbyist","Martin Havelka","Martin Havelka","3081540","https://store.steampowered.com/app/3081540"
"As A Vampire","1723507200000","true","1","4","3","0","0","Hobbyist","Vahtishmac","Vahtishmac","3087970","https://store.steampowered.com/app/3087970"
"Galaxy Clicker","1722470400000","false","1","3.99","3","0","0","Hobbyist","Aspio Games","Aspio Games","3109310","https://store.steampowered.com/app/3109310"
"Green Horizon: VR Golf","1722902400000","false","1","3.99","3","0","0","Hobbyist","Dinosaur workshop","Dinosaur workshop","3040810","https://store.steampowered.com/app/3040810"
"僕の駒山を守って","1722470400000","false","1","3.99","3","0","0","Hobbyist","ChiveGames","ChiveGames","3094780","https://store.steampowered.com/app/3094780"
"Inertial Craft","1722470400000","false","1","3.99","3","0","0","Hobbyist","GCHohrow","GCHohrow","3061450","https://store.steampowered.com/app/3061450"
