"name","firstReleaseDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl","earlyAccessExitDate"
"Buy Low Sell High","1538107200000","false","494","4.99","2718","1.6079427094027303","56","Indie","Red Fox Studios","Red Fox Studios","934220","https://store.steampowered.com/app/934220",""
"BladeShield","1480309200000","false","1232","2.99","2718","1.850718934804608","92","Indie","Rank17","Rank17,Silicon Storm","554470","https://store.steampowered.com/app/554470",""
"逆乱封神之武王伐纣","1704085200000","false","790","4.99","2718","34.826731964782795","93","Hobbyist","赚大钱工作室","赚大钱工作室","2730650","https://store.steampowered.com/app/2730650",""
"Galacticon","1653019200000","false","1026","4.99","2717","1.725276478577407","100","Indie","Flynn's Arcade","Radin Games","1737980","https://store.steampowered.com/app/1737980",""
"Dungeon Lad","1648699200000","false","504","5.99","2717","3.3980555953113223","96","Hobbyist","Ghost Goats Games","Ghost Goats Games","1659410","https://store.steampowered.com/app/1659410",""
"Great Naval Battles: The Final Fury","1703134800000","false","370","9.99","2717","5.548000644911167","78","Indie","SNEG","IO Design Group,Divide By Zero Software","2702080","https://store.steampowered.com/app/2702080",""
"ChaosTower","1456203600000","false","735","1.99","2716","1.8176702276548748","85","Indie","CashcowGames","CashcowGames","354280","https://store.steampowered.com/app/354280",""
"Chacara","1666152000000","false","1530","2.99","2715","1.5625641023861094","93","Indie","David Pateti","David Pateti","2147640","https://store.steampowered.com/app/2147640",""
"Outmode","1655870400000","false","920","7.99","2715","1.9719848672639146","72","Hobbyist","Rockateer","Rockateer","1860700","https://store.steampowered.com/app/1860700",""
"Hookbots","1566878400000","false","253","14.99","2715","3.0612801548949036","96","Hobbyist","Tree Interactive","Tree Interactive","668650","https://store.steampowered.com/app/668650",""
"Spooky Chase","1603425600000","false","1184","4.99","2714","2.7521907425416146","91","Hobbyist","Burning Goat Studio","Burning Goat Studio","1286670","https://store.steampowered.com/app/1286670",""
"Time Carnage","1536724800000","false","705","12.99","2714","1.0022567849900117","65","Indie","Wales Interactive","Wales Interactive","912650","https://store.steampowered.com/app/912650",""
"Wastelander","1693886400000","false","400","9.99","2714","8.935421684354079","92","Hobbyist","Appstronaut Studios","Appstronaut Studios","1688350","https://store.steampowered.com/app/1688350","1720742400000"
"Bitcoin","1519862400000","false","4795","1.99","2713","18.69592183881067","37","Indie","RewindApp","RewindApp","819650","https://store.steampowered.com/app/819650","1541998800000"
"Project G","1463112000000","false","585","2.99","2713","2.200627217417277","65","Hobbyist","Nebula Interactive","Nebula Interactive","465670","https://store.steampowered.com/app/465670",""
"Cave Crawlers","1688961600000","true","113077","0","2712.642057873223","7.000104676258807","94","Hobbyist","Heroic Pyxel LLC","Heroic Pyxel LLC","2143030","https://store.steampowered.com/app/2143030",""
"The Silent Sky Part I","1658980800000","false","396","13.99","2712","4.120809978036426","75","Hobbyist","KAPA","KAPA","1632590","https://store.steampowered.com/app/1632590",""
"她3 : 复乐园之曦 Her3 : The Light of Paradise Regained","1587700800000","false","783","4.99","2712","2.2203276758127926","93","Hobbyist","她3 : 复乐园之曦","她3 : 复乐园之曦","1099140","https://store.steampowered.com/app/1099140",""
"Dog Jam","1539316800000","false","832","4.99","2712","3.530133445682683","87","Indie","D4 Laboratory","D4 Laboratory","895120","https://store.steampowered.com/app/895120",""
"Strangers of the Power 2","1526875200000","false","1050","3.99","2711","3.39360417620912","86","Indie","Tuomo's games","Tuomo Laine","851840","https://store.steampowered.com/app/851840",""
"Paulo's Wing","1487826000000","false","252","6.99","2711","2.3286186268671933","50","Hobbyist","Angry Array","Angry Array","592720","https://store.steampowered.com/app/592720",""
"Running on Magic","1657857600000","false","1080","4.99","2710","1.3968880011528475","87","Indie","Meteorbyte Studios","Gusarapo Games","1961260","https://store.steampowered.com/app/1961260",""
"Boom Blaster","1594958400000","false","1271","3.99","2710","1.3725331202411593","63","Hobbyist","BigBread","BigBread","1246230","https://store.steampowered.com/app/1246230",""
"Flat Worlds","1532059200000","true","180","14.99","2710","1.5291414671749672","92","Hobbyist","","Che","703490","https://store.steampowered.com/app/703490",""
"InfiniPicross","1488776400000","false","4032","1.99","2710","4.811322096189393","70","Indie","Reverse Impact","Reverse Impact","583490","https://store.steampowered.com/app/583490",""
"Milky Way TD SURVIVORS AUTOBATTLER RTS","1711684800000","false","466","7.99","2710","1.1295067198926045","88","Indie","MyDreamForever","MyDreamForever,Tazdraperm","2837330","https://store.steampowered.com/app/2837330",""
"CowboysShowdown","1653451200000","false","308","24.99","2709","1.9804740403865864","52","Indie","Gamesforgames","Gamesforgames","1970700","https://store.steampowered.com/app/1970700",""
"Tactical Soccer The New Season","1447995600000","false","870","9.99","2709","4.295837334235461","37","Indie","KISS ltd","EGCL","400380","https://store.steampowered.com/app/400380",""
"Showing Tonight: Mindhunters Incident","1447304400000","false","1476","4.99","2709","5.925495702586497","57","Indie","phime studio LLC","phime studio LLC","416370","https://store.steampowered.com/app/416370",""
"The Monster PIMP","1644469200000","false","350","9.99","2709","1.0699280021055781","29","Indie","WASABI entertainment","レンジでチン","1789130","https://store.steampowered.com/app/1789130",""
"Star Hunter DX","1628136000000","false","576","9.99","2708","4.013213892929306","87","Indie","Chorus Worldwide Games","1CC Games","1451030","https://store.steampowered.com/app/1451030",""
