"name","firstReleaseDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl"
"Dragonfly Chronicles","1533873600000","false","1","8.99","8","1.343089046730721","75","Hobbyist","Marco Antonio Ayala Virrueta","Marco Ayala Games","888760","https://store.steampowered.com/app/888760"
"Rogue Along Way","1533700800000","true","1","9.99","8","0","0","Hobbyist","GumRobot","GumRobot","905440","https://store.steampowered.com/app/905440"
"The Z Axis: Continuum","1532923200000","false","1","9.99","8","2.151207022963075","100","Hobbyist","Lazerpants Studios LLC","Lazerpants Studios LLC","748990","https://store.steampowered.com/app/748990"
"Sage 3D","1532923200000","false","1","9.99","8","0","0","Hobbyist","Empire Games Wisconsin","Michael Sean Mackay","670760","https://store.steampowered.com/app/670760"
"Beard & Axe","1531368000000","false","1","9.99","8","1.2380113886137214","67","Hobbyist","Dwarfaparte","Dwarfaparte","761570","https://store.steampowered.com/app/761570"
"Exploration Pro","1530763200000","false","1","9.99","8","0","0","Hobbyist","Exploration Pro","Exploration Pro","833760","https://store.steampowered.com/app/833760"
"Data Ball","1529985600000","true","1","9.99","8","1.1025470942056597","100","Hobbyist","Munkyfoot Gaming","Munkyfoot Gaming","840810","https://store.steampowered.com/app/840810"
"Egony","1530072000000","true","1","8.99","8","0.9974636373908468","75","Hobbyist","BoomTownGames","BoomTownGames","881820","https://store.steampowered.com/app/881820"
"Free the Animation","1528430400000","false","1","9.99","8","0","0","Hobbyist","WHMSOFT","GEORGES SAMAKE","851220","https://store.steampowered.com/app/851220"
"Zombie Town : Online","1528084800000","false","1","8.99","8","0","50","Hobbyist","Moonster Studio","Moonster Studio","810190","https://store.steampowered.com/app/810190"
"荒野寻踪","1527825600000","false","1","9.99","8","0.09479166666666669","25","Hobbyist","Wu Zhang","Wu Zhang","855670","https://store.steampowered.com/app/855670"
"Zombie Teacher","1526356800000","false","1","9.99","8","0.6694678904113005","100","Hobbyist","Edgy Games","Edgy Games","826020","https://store.steampowered.com/app/826020"
"Wars Across The World: Russian Battles","1525838400000","false","1","9.99","8","0","0","Indie","Plug In Digital","Strategiae","853150","https://store.steampowered.com/app/853150"
"CrazyHousePlanes","1524801600000","true","1","9.99","8","0","0","Hobbyist","Peter Manfreda","Peter Manfreda","823320","https://store.steampowered.com/app/823320"
"Dungeons of the dead","1523505600000","false","33","0.99","8","3.8608418277849945","36","Indie","azimuth team","azimuth team","828230","https://store.steampowered.com/app/828230"
"Frol Blok","1522555200000","false","1","9.99","8","0","0","Hobbyist","GDL,Harbor","GDL,Harbor","787160","https://store.steampowered.com/app/787160"
"HeadON!","1522382400000","true","1","9.99","8","1.2314156420041433","83","Hobbyist","ZREALITY GmbH","ZREALITY GmbH","816730","https://store.steampowered.com/app/816730"
"Collide","1521000000000","false","1","9.99","8","12.90909041111787","100","Hobbyist","Miniwit Studios","Brandon Slade,Braden Van Wagenen","725910","https://store.steampowered.com/app/725910"
"Volotic","1520571600000","true","1","9.99","8","0.21125000000000005","75","Hobbyist","Scott Garner","Scott Garner","807570","https://store.steampowered.com/app/807570"
"RadianVR","1520485200000","false","1","9.99","8","0","0","Hobbyist","Grand Unified LLC","Grand Unified LLC","656170","https://store.steampowered.com/app/656170"
"Angles","1520398800000","true","1","9.99","8","1.00774405818604","100","Hobbyist","Bio Punk Games","Bio Punk Games","799570","https://store.steampowered.com/app/799570"
"Temple of Spikes","1520485200000","false","1","9.99","8","2.0990744004920288","100","Hobbyist","Tigrido Inc","Tigrido Inc","743420","https://store.steampowered.com/app/743420"
"Mad Zombie","1519448400000","false","1","9.99","8","0","0","Hobbyist","OranCG","OranCG","800710","https://store.steampowered.com/app/800710"
"Committed: Mystery at Shady Pines - Premium Edition","1519102800000","false","1","8.99","8","2.9068396090232764","100","Hobbyist","Fugazo, Inc.","Fugazo, Inc.","772210","https://store.steampowered.com/app/772210"
"Bubble Blast Rescue VR","1518066000000","false","1","9.99","8","0","0","Hobbyist","Magma Mobile","Magma Mobile","780370","https://store.steampowered.com/app/780370"
"Neon","1517893200000","false","1","9.99","8","2.0672404379033464","100","Hobbyist","Galactig,Rondo Media Cyf","Galactig","783090","https://store.steampowered.com/app/783090"
"Planet Guardian VR","1516683600000","true","1","8.99","8","0","100","Hobbyist","Shy Robot Games","Shy Robot Games","759040","https://store.steampowered.com/app/759040"
"Cubians : Rescue Princess","1516078800000","false","1","9.99","8","0","0","Indie","IKINAGAMES","IKINAGAMES","712910","https://store.steampowered.com/app/712910"
"Gilded","1516251600000","false","1","9.99","8","0","0","Hobbyist","Dark Cellar Studios, LLC","Dark Cellar Studios, LLC","767860","https://store.steampowered.com/app/767860"
"Web of Deceit: Deadly Sands Collector's Edition","1515992400000","false","1","9.99","8","0","0","Indie","Big Fish Games","Blam! Games","770890","https://store.steampowered.com/app/770890"
"Rheksetor","1514869200000","true","1","9.99","8","0","0","Hobbyist","Trokardia","Trokardia","769600","https://store.steampowered.com/app/769600"
"Bizarre Tale","1513314000000","false","1","9.99","8","0","0","Hobbyist","Cesar G.","Cesar G.","759180","https://store.steampowered.com/app/759180"
"Power Supplied","1513054800000","false","1","9.99","8","3.0146699863425988","100","Hobbyist","King's Lance Games","King's Lance Games","755760","https://store.steampowered.com/app/755760"
"Medieval Mayhem","1512104400000","true","1","9.99","8","0","0","Hobbyist","Liquid Light Games","Liquid Light Games","725090","https://store.steampowered.com/app/725090"
"Clash of Robots","1510203600000","false","1","9.99","8","0.5893425542096294","33","Hobbyist","Timuz Games","Timuz Games","651560","https://store.steampowered.com/app/651560"
"Reprogram","1510203600000","false","1","9.99","8","0","0","Hobbyist","Kompiler","Kompiler","710670","https://store.steampowered.com/app/710670"
"Starzine","1507089600000","false","1","9.99","8","3.475081735651001","100","Hobbyist","Intersect Games","Intersect Games","701890","https://store.steampowered.com/app/701890"
"RageBall","1506657600000","false","1","9.99","8","0.6630093465641674","17","Hobbyist","Hebi Studios","Hebi Studios","660390","https://store.steampowered.com/app/660390"
