"name","firstReleaseDate","earlyAccessExitDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl"
"The last Baron's stunt (Anime)","1527811200000","1521777600000","false","1024","3.99","502","0.6980763338293667","58","Hobbyist","SharF Co.","SharF Co.","801900","https://store.steampowered.com/app/801900"
"Wonder Boy III: Monster Lair","1296018000000","","false","225","0.99","502","0.10697916666666667","100","AA","SEGA","","71168","https://store.steampowered.com/app/71168"
"Amazing Maze","1682913600000","","false","294","2.99","502","1.1589276909673227","0","Hobbyist","Lucky Raccoon Games","Lucky Raccoon Games","2107580","https://store.steampowered.com/app/2107580"
"Backrooms: The Phobolore","1707541200000","","true","475","1.99","502","0.6429605236812006","38","Hobbyist","SUDT Games","SUDT Games","2561680","https://store.steampowered.com/app/2561680"
"Code Zodiac","1709010000000","","false","59","9.99","502","0.8846359778316183","88","Hobbyist","Bike Ride Games","Morgan Walkup","2403880","https://store.steampowered.com/app/2403880"
"Whispers in the Moss","1717128000000","","false","120","4.99","502","3.7219758938569636","100","Hobbyist","Uncultured Games","Uncultured Games","1944310","https://store.steampowered.com/app/1944310"
"Metro PD: Close to You","1701234000000","","false","21","29.99","502","8.971830797058695","100","Indie","Voltage Inc.","UNICO INC.","2581210","https://store.steampowered.com/app/2581210"
"I got GOONED by a FEMBOY","1711944000000","","false","728","0.99","502","9.69266889690765","81","Indie","owlyboi","owlyboi","2772650","https://store.steampowered.com/app/2772650"
"Area 19","1709614800000","","false","49","7.99","502","0.5577155556686973","60","Hobbyist","98 REDD GAMES","Braden Reddell","2792510","https://store.steampowered.com/app/2792510"
"TEEFAX: Cold Case","1709787600000","","false","175","3.99","502","0.9878894039675976","83","Hobbyist","div","div","2843530","https://store.steampowered.com/app/2843530"
"Lexicon","1724371200000","","true","140","3.99","502","1.0361456103259163","100","Hobbyist","Illum Softworks LLC","Illum Softworks LLC","2559350","https://store.steampowered.com/app/2559350"
"Tower Numbers","1668142800000","","false","374","2.99","501","1.4075792881383409","94","Hobbyist","Company Not Found","Company Not Found","2141720","https://store.steampowered.com/app/2141720"
"Gloomy Tales: Horrific Show Collector's Edition","1666584000000","","false","144","6.99","501","3.2384659957857034","25","Indie","Do Games Limited","Do Games Limited","2176640","https://store.steampowered.com/app/2176640"
"Age of Heroes: The Beginning","1666584000000","","false","190","9.99","501","4.039242894510901","90","Indie","Green Sauce Games","Green Sauce Games","2173200","https://store.steampowered.com/app/2173200"
"Coldage","1651032000000","1656648000000","false","60","13.99","501","9.905640582431094","100","Hobbyist","Roosterlandia","Roosterlandia","1680890","https://store.steampowered.com/app/1680890"
"Thomas' Tales","1655352000000","","false","220","4.99","501","1.7002646030358473","92","Hobbyist","Toodoo Studio LLC","Toodoo Studio LLC","1698750","https://store.steampowered.com/app/1698750"
"Jigsaw Souls","1644555600000","","false","280","1.99","501","0.815302981542866","100","Hobbyist","Mr Tomatus","Mr Tomatus","1847860","https://store.steampowered.com/app/1847860"
"Voyagers","1574485200000","","false","90","12.99","501","1.02635084506053","50","Hobbyist","Enki","Enki","1155800","https://store.steampowered.com/app/1155800"
"Drop Up","1533614400000","","false","280","1.99","501","1.0313813727098815","92","Hobbyist","Aaron Angert","Aaron Angert","895170","https://store.steampowered.com/app/895170"
"Hidden Animals: English - Spanish","1497499200000","","false","481","0.99","501","0.9073598927914027","71","Indie","Progorion","Progorion","656480","https://store.steampowered.com/app/656480"
"Backrooms - Surreality","1674968400000","","true","165","3.99","501","0.43946192048395266","43","Hobbyist","Big Deal Studios","Big Deal Studios","2204810","https://store.steampowered.com/app/2204810"
"The Guard","1677560400000","","false","829","0.99","501","0.906502906289423","56","Hobbyist","STuNT","STuNT","2320620","https://store.steampowered.com/app/2320620"
"The Crimping","1678424400000","","false","180","4.99","501","0.8974851446807405","84","Hobbyist","MMG Company","MMG Company","2290310","https://store.steampowered.com/app/2290310"
"Bottle","1683259200000","","false","733","0.99","501","0.552599564081363","81","Indie","Tonguç Bodur","Tonguç Bodur","2384850","https://store.steampowered.com/app/2384850"
"People Jumping Tower","1684036800000","","false","129","199.99","501","1.0303573528630823","78","Indie","Gamesforgames","Gamesforgames","2387830","https://store.steampowered.com/app/2387830"
"Kill The Cute","1689566400000","1717128000000","false","154","4.99","501","6.196332571308014","88","Hobbyist","Witchcraft Entertainment","Witchcraft Entertainment","2294950","https://store.steampowered.com/app/2294950"
"One Life - Parkour Project","1690430400000","","false","73","6.99","501","0.894766235253113","78","Hobbyist","Loyalty Interactive","Loyalty Interactive","2418480","https://store.steampowered.com/app/2418480"
"Rhentsu","1640149200000","","false","186","3.29","501","1.2070074966643725","71","Hobbyist","MANGA GAMES STUDIO","Marcinho Manga","1807980","https://store.steampowered.com/app/1807980"
"HOT VIEW ECCHI GIRLS","1559793600000","1559880000000","false","576","0.99","501","1.3557421829752012","57","Hobbyist","NEXION X INC.","NEXION","1086070","https://store.steampowered.com/app/1086070"
"Evil Officer","1692331200000","","false","170","3.99","501","1.6549457167232184","85","Hobbyist","aitchGames","aitchGames","2461600","https://store.steampowered.com/app/2461600"
"Morbid Inhale","1722902400000","","false","62","9.99","501","2.235771232029841","85","Hobbyist","Vokeev","Vokeev","1724100","https://store.steampowered.com/app/1724100"
"Midnight Arrow","1701320400000","","false","118","5.99","501","1.2533196010481424","96","Hobbyist","Low Level Game Dev","Low Level Game Dev","2310670","https://store.steampowered.com/app/2310670"
"True Colours","1696392000000","","false","41","13.99","501","4.563819249280833","100","Hobbyist","Borealis","Borealis","2205230","https://store.steampowered.com/app/2205230"
"Penis Hero - Adult Only","1698120000000","","false","656","0.99","501","0.9638981151702353","59","Hobbyist","ERO ACTION","ERO PIXEL","2609120","https://store.steampowered.com/app/2609120"
"101 Cats Hidden in Dubai","1708923600000","","false","910","0.99","501","0.44726705047400067","95","Hobbyist","NaipSoft","NaipSoft","2834780","https://store.steampowered.com/app/2834780"
"She Could Fly: Documentary Escape Game","1720656000000","","false","93","5.99","501","1.1093238808464678","87","Hobbyist","Wowbagger Productions","Wowbagger Productions","2679650","https://store.steampowered.com/app/2679650"
"HopDodge","1654056000000","1693368000000","false","166","9.99","500","6.358369647175859","100","Hobbyist","BlankGamesOnline","BlankGamesOnline","1965680","https://store.steampowered.com/app/1965680"
"Bad animals - rabbit","1634875200000","","false","310","1.99","500","2.9177309465279806","80","Hobbyist","Zerobit","Zerobit","1737280","https://store.steampowered.com/app/1737280"
"Dark Harvest","1623384000000","","false","126","4.99","500","0.33014866547361016","50","Hobbyist","Kitungo Studios","Kitungo Studios","1633550","https://store.steampowered.com/app/1633550"
"Velocity Vector","1615438800000","","false","319","1.99","500","1.0633028711638428","59","Hobbyist","Alpha Lyrae","Alpha Lyrae","1537470","https://store.steampowered.com/app/1537470"
"Hanapon Princess","1595131200000","","false","196","4.99","500","0.592765542779132","32","Hobbyist","Kavorkaplay","Kavorkaplay","1362980","https://store.steampowered.com/app/1362980"
"Super Hero League of Hoboken","1585699200000","1562126400000","false","120","6.99","500","6.979137369918916","100","Indie","Ziggurat","Legend Entertainment","1104470","https://store.steampowered.com/app/1104470"
"牝喰いダンジョン - MeguiDungeon -","1647835200000","","false","15","39.99","500","0","0","Hobbyist","Rideon Works Co. Ltd,","Rideon Works Co. Ltd,","1917600","https://store.steampowered.com/app/1917600"
"Fantasy Jigsaw Puzzle 5","1632542400000","","false","234","2.99","500","1.7727473721138736","56","Indie","DIG Publishing","Lolita LineArt","1771600","https://store.steampowered.com/app/1771600"
"Aery - Peace of Mind","1717732800000","","false","58","11.99","500","1.9442520091845747","100","Indie","EpiXR Games UG","EpiXR Games UG","2887660","https://store.steampowered.com/app/2887660"
"WEAPONEER","1667970000000","","false","150","6.99","499","1.3061305655621571","100","Hobbyist","PLUG_WORLD","PLUG_WORLD","2190880","https://store.steampowered.com/app/2190880"
"The Last Man","1653019200000","","false","176","6.99","499","8.341049392335222","100","Hobbyist","CGevo","Pitigamedev","1953530","https://store.steampowered.com/app/1953530"
"GrubDash Driver: Food Delivery Driver Simulator","1648008000000","","false","125","7.99","499","3.4767409303782224","70","Hobbyist","EF Universe Games LLC","EF Universe Games LLC","1658450","https://store.steampowered.com/app/1658450"
"Survivor Day","1647921600000","","false","60","9.99","499","1.2508694880601487","100","Hobbyist","Tony Chan","Tony Chan,Hugo Fu","1869990","https://store.steampowered.com/app/1869990"
"死亡编码-Death Code","1638939600000","","false","280","2.99","499","1.9065168883748798","75","Indie","橙光游戏","橙光游戏","1819120","https://store.steampowered.com/app/1819120"
