"name","firstReleaseDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl","earlyAccessExitDate"
"STAR WARS™: The Old Republic™","1595304000000","false","3657665","0","89318248.9274648","59.171768366509","90","AAA","Electronic Arts","Broadsword","1286830","https://store.steampowered.com/app/1286830",""
"Tom Clancy's Ghost Recon® Wildlands","1488776400000","false","3740905","49.99","88122339","45.0566124628339","80","AAA","Ubisoft","Ubisoft Paris,Ubisoft Annecy,Ubisoft Bucharest,Ubisoft Montpellier,Ubisoft Milan,Reflections,Ubisoft Belgrade","460930","https://store.steampowered.com/app/460930",""
"V Rising","1652760000000","false","4868370","34.99","85395040","33.689246786040385","89","AA","Stunlock Studios","Stunlock Studios","1604030","https://store.steampowered.com/app/1604030","1715140800000"
"Half-Life: Alyx","1584936000000","false","2031763","59.99","84837406","12.502713193090312","98","AAA","Valve","Valve","546560","https://store.steampowered.com/app/546560",""
"Crusader Kings III","1598932800000","false","2567607","49.99","84682674","102.45297579486024","92","AAA","Paradox Interactive","Paradox Development Studio","1158310","https://store.steampowered.com/app/1158310",""
"NieR:Automata™","1489723200000","false","3005368","39.99","83890153","27.528569886171073","86","AA","Square Enix","Square Enix,PlatinumGames Inc.","524220","https://store.steampowered.com/app/524220",""
"Tom Clancy’s The Division™","1457326800000","false","3254282","29.99","82976294","72.2028722588969","0","AAA","Ubisoft","Massive Entertainment","365590","https://store.steampowered.com/app/365590",""
"Kingdom Come: Deliverance","1518498000000","false","3774990","29.99","82399835","42.68442344466013","83","AA","Warhorse Studios,Prime Matter","Warhorse Studios","379430","https://store.steampowered.com/app/379430",""
"ARMORED CORE™ VI FIRES OF RUBICON™","1692849600000","false","1544761","59.99","82028698","27.851994301330482","91","AAA","FromSoftware, Inc.,Bandai Namco Entertainment Inc.","FromSoftware, Inc.","1888160","https://store.steampowered.com/app/1888160",""
"Euro Truck Simulator 2","1356998400000","false","18367764","19.99","81074934","101.85959836949357","98","AA","SCS Software","SCS Software","227300","https://store.steampowered.com/app/227300","1350014400000"
"Farming Simulator 22","1637470800000","false","2701594","29.99","80299629","134.36882171180983","92","AA","Giants Software","Giants Software","1248130","https://store.steampowered.com/app/1248130",""
"Marvel’s Spider-Man Remastered","1660276800000","false","2015821","59.99","78974582","24.50530651727425","96","AAA","PlayStation Publishing LLC","Insomniac Games,Nixxes Software","1817070","https://store.steampowered.com/app/1817070",""
"Star Trek Online","1288569600000","false","1564565","0","78870367.2276984","92.66477228861584","79","AA","Arc Games","Cryptic Studios","9900","https://store.steampowered.com/app/9900","1327986000000"
"DOOM","1463025600000","false","5307055","19.99","77585315","14.902008922363205","95","AAA","Bethesda Softworks","id Software","379720","https://store.steampowered.com/app/379720",""
"ARK: Survival Ascended","1698206400000","true","2009900","44.99","77395233","76.62784755704135","58","AA","Studio Wildcard,Snail Games USA","Studio Wildcard,Grove Street Games,Instinct Games","2399830","https://store.steampowered.com/app/2399830",""
"PAYDAY 2","1370044800000","false","17386301","9.99","77317813","130.80130141202835","90","AA","Starbreeze Publishing AB","OVERKILL - a Starbreeze Studio.","218620","https://store.steampowered.com/app/218620","1376366400000"
"Assassin’s Creed® IV Black Flag™","1384837200000","false","2536278","39.99","77058891","19.68656071292986","89","Hobbyist","","Ubisoft Montreal","242050","https://store.steampowered.com/app/242050",""
