"name","firstReleaseDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl","earlyAccessExitDate"
"SMITE®","1441684800000","false","9779129","0","148861808.78988776","98.0356434227243","79","AA","Hi-Rez Studios","Titan Forge Games","386360","https://store.steampowered.com/app/386360",""
"World of Tanks Blitz","1478667600000","false","7609966","0","148757357.05454555","84.84907669721412","80","AA","Wargaming Group Limited","Wargaming Group Limited","444200","https://store.steampowered.com/app/444200",""
"World of Warships","1510722000000","false","9164741","0","148225312.92262712","51.16827479355095","77","AA","Wargaming Group Limited","Wargaming Group Limited","552990","https://store.steampowered.com/app/552990",""
"Starfield","1693886400000","false","2320153","69.99","145955064","60.11750450465805","59","AAA","Bethesda Softworks","Bethesda Game Studios","1716740","https://store.steampowered.com/app/1716740",""
"STAR WARS Jedi: Survivor™","1682568000000","false","2905938","69.99","145659076","9.188119031487442","67","AAA","Electronic Arts","Respawn","1774580","https://store.steampowered.com/app/1774580",""
"New World","1632801600000","false","5688910","29.99","143521973","145.08003044844904","70","AAA","Amazon Games","Amazon Games","1063730","https://store.steampowered.com/app/1063730",""
"EA SPORTS FC™ 24","1695873600000","false","4703034","69.99","139786322","69.03502763366441","55","AAA","Electronic Arts","EA Canada & EA Romania","2195250","https://store.steampowered.com/app/2195250",""
"Terraria","1305518400000","false","28427753","9.99","138553905","109.37664275040024","98","AA","Re-Logic","Re-Logic","105600","https://store.steampowered.com/app/105600",""
"Mount & Blade II: Bannerlord","1585540800000","false","3860356","49.99","138067022","112.92447737884757","88","AA","TaleWorlds Entertainment","TaleWorlds Entertainment","261550","https://store.steampowered.com/app/261550","1666670400000"
"Project Zomboid","1383886800000","true","11905515","19.99","137970953","46.31865778345539","94","AA","The Indie Stone","The Indie Stone","108600","https://store.steampowered.com/app/108600",""
"Garry's Mod","1164776400000","false","27714812","9.99","137859931","164.33019981553792","97","AAA","Valve","Facepunch Studios","4000","https://store.steampowered.com/app/4000",""
"Total War: WARHAMMER III","1644987600000","false","3302651","59.99","135880918","118.02435748050046","67","AA","SEGA,Feral Interactive","CREATIVE ASSEMBLY,Feral Interactive","1142710","https://store.steampowered.com/app/1142710",""
"DARK SOULS™ III","1460347200000","false","6244377","59.99","135772947","78.6459949486252","94","AAA","FromSoftware, Inc.,Bandai Namco Entertainment","FromSoftware, Inc.","374320","https://store.steampowered.com/app/374320",""
"Far Cry® 5","1522036800000","false","5863311","59.99","135335018","37.96348490942124","81","AAA","Ubisoft","Ubisoft Montreal,Red Storm,Ubisoft Shanghai,Ubisoft Toronto,Ubisoft Kiev","552520","https://store.steampowered.com/app/552520",""
"Battlefield™ 2042","1637298000000","false","6261347","59.99","129632883","50.42387245074414","43","AAA","Electronic Arts","DICE","1517290","https://store.steampowered.com/app/1517290",""
"Squad","1450069200000","false","4875108","49.99","128642033","78.22821565821693","82","AA","Offworld","Offworld","393380","https://store.steampowered.com/app/393380","1600833600000"
"It Takes Two","1616644800000","false","7232703","39.99","128631361","17.7387745431786","95","AAA","Electronic Arts","Hazelight Studios","1426210","https://store.steampowered.com/app/1426210",""
"Warhammer 40,000: Space Marine 2","1725840000000","false","2286180","59.99","123433144","12.526983648746354","81","AA","Focus Entertainment","Saber Interactive","2183900","https://store.steampowered.com/app/2183900",""
"Dead by Daylight","1465876800000","false","12438131","19.99","121814137","163.38287833554364","80","AA","Behaviour Interactive Inc.","Behaviour Interactive Inc.","381210","https://store.steampowered.com/app/381210",""
"Satisfactory","1591574400000","false","5462544","39.99","119615980","69.02538898659786","97","AA","Coffee Stain Publishing","Coffee Stain Studios","526870","https://store.steampowered.com/app/526870","1725926400000"
"DOOM Eternal","1584590400000","false","4066998","39.99","118998765","21.364557325465107","91","AAA","Bethesda Softworks","id Software","782330","https://store.steampowered.com/app/782330",""
"Portal 2","1303099200000","false","19987497","9.99","116124346","15.623583733588847","99","AAA","Valve","Valve","620","https://store.steampowered.com/app/620",""
"Dying Light 2 Stay Human: Reloaded Edition","1643864400000","false","3632850","59.99","114815455","39.485261006082744","79","AA","Techland","Techland","534380","https://store.steampowered.com/app/534380",""
"RimWorld","1467331200000","false","4003157","34.99","112686661","200.1825367913703","98","AA","Ludeon Studios","Ludeon Studios","294100","https://store.steampowered.com/app/294100","1539748800000"
"Hunt: Showdown 1896","1517443200000","false","5648377","29.99","112661687","117.565205171288","79","AA","Crytek","Crytek","594650","https://store.steampowered.com/app/594650","1566878400000"
"Factorio","1454284800000","false","4116699","35","111537328","138.93892023785574","97","AA","Wube Software LTD.","Wube Software LTD.","427520","https://store.steampowered.com/app/427520","1597377600000"
"Dragon's Dogma 2","1710993600000","false","1802164","69.99","111327748","30.542197235521467","60","AAA","CAPCOM Co., Ltd.","CAPCOM Co., Ltd.","2054970","https://store.steampowered.com/app/2054970",""
