"name","firstReleaseDate","earlyAccessExitDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl"
"Making it Home","1596686400000","1630641600000","false","425","14.99","1981","4.807726641951937","97","Indie","Pill Bug Interactive","Pill Bug Interactive","1098220","https://store.steampowered.com/app/1098220"
"Kamile: The Fall","1571198400000","1584331200000","false","722","4.99","1981","0.8614061421827414","74","Indie","Gluk Media","Bartosh Polonski","1142410","https://store.steampowered.com/app/1142410"
"DREAM GIRLS VR","1542430800000","","false","234","11.99","1981","0.49378640607399166","50","Hobbyist","tomimar","tomimar","974670","https://store.steampowered.com/app/974670"
"Tactical AR","1510030800000","","true","266","12.99","1981","54.32606829517585","89","Hobbyist","Tactical AR","Tactical AR","720510","https://store.steampowered.com/app/720510"
"Jupiteration","1489122000000","","false","741","2.99","1981","1.1527439700881625","73","Hobbyist","Bartoš Studio","Bartoš Studio","592240","https://store.steampowered.com/app/592240"
"Alone K.W.","1456722000000","","false","1947","0.99","1981","5.245613080869153","34","Hobbyist","TeamWaterFly","TeamWaterFly","442000","https://store.steampowered.com/app/442000"
"The Pit","1685073600000","","false","199","6.99","1981","1.996344327335789","96","Hobbyist","ABGAST","ABGAST","2335590","https://store.steampowered.com/app/2335590"
"Pixel Artist","1646802000000","","false","414","12.99","1980","9.679649966326977","95","Indie","Potion Junkies","Potion Junkies","1910610","https://store.steampowered.com/app/1910610"
"Takorita Meets Fries","1601438400000","","false","496","4.99","1980","1.1966391987239777","90","Indie","ROSEVERTE,Pleasant Rain Ltd","ROSEVERTE","1394700","https://store.steampowered.com/app/1394700"
"NitroRage","1499140800000","","false","2176","4.99","1980","0.9908385341393108","48","Hobbyist","XXXgames","XXXgames","649870","https://store.steampowered.com/app/649870"
"Glaive","1469505600000","","false","967","0.99","1980","0.7179634645067362","69","Hobbyist","Nest Egg Games, LLC","Nest Egg Games, LLC","505680","https://store.steampowered.com/app/505680"
"Fossil Finder","1664755200000","1659412800000","false","384","6.99","1979","0.8308086310926229","63","Indie","Phoenixxx Games","Phoenixxx Games","2069420","https://store.steampowered.com/app/2069420"
"Trivia Vault: Toy Trivia","1527220800000","","false","2040","9.99","1979","27.131817245667364","51","Indie","Ripknot Systems","Ripknot Systems","860340","https://store.steampowered.com/app/860340"
"ConcPerfect 2017","1501387200000","","false","1380","0.99","1979","1.8478412631330854","69","Hobbyist","Swimdog Co.","David Bohan,Jacob Alfaro,Nyles Avey,Wesley King","651550","https://store.steampowered.com/app/651550"
"God Simulator","1470196800000","","false","676","5.99","1979","0.2083312448824556","22","Hobbyist","Mateusz Kulis","Mateusz Kulis","509440","https://store.steampowered.com/app/509440"
"Castle Invasion: Throne Out","1469592000000","","false","700","5.99","1979","2.9606235228008337","80","Hobbyist","Cat Trap Studios","Cat Trap Studios","504850","https://store.steampowered.com/app/504850"
"Atlantic Quest Solitaire","1434945600000","","false","768","8.99","1979","4.200494369630509","61","Hobbyist","","familyplay","379260","https://store.steampowered.com/app/379260"
"The Flying Dutchman","1410494400000","","false","2249","6.99","1979","0.5682481085039308","16","Indie","Strategy First","Snack Games","321600","https://store.steampowered.com/app/321600"
"Flowers of Satsunai","1668747600000","","false","234","9.99","1979","4.4860831554015","100","Hobbyist","Minami chan","Minami chan","2107710","https://store.steampowered.com/app/2107710"
"Froggie","1667534400000","","false","3161","0.99","1978","1.2164109424262575","97","Hobbyist","Vergiu","Vergiu","1965610","https://store.steampowered.com/app/1965610"
"Operation Zeta","1598241600000","1642050000000","false","220","9.99","1978","1.3121047996349684","94","Indie","SFS Studios","SFS Studios","1289750","https://store.steampowered.com/app/1289750"
"Aegis","1475726400000","","false","1024","2.99","1978","2.3864409029569713","42","Hobbyist","Innuendo Squad Studios","Innuendo Squad Studios","530520","https://store.steampowered.com/app/530520"
"bugTDX","1686801600000","","false","766","2.99","1978","2.634430771234594","92","Hobbyist","progress","progress","2336160","https://store.steampowered.com/app/2336160"
"The Elision Effect","1717128000000","","false","1009","2.99","1978","0.612059529286342","97","Hobbyist","teamakes.games","teamakes.games","2621420","https://store.steampowered.com/app/2621420"
"Senet","1667534400000","","false","216","12.49","1977","4.580906828569606","100","Hobbyist","Crinoid","Crinoid","2094480","https://store.steampowered.com/app/2094480"
"Star Maidens Chronicle: Definitive Edition","1603944000000","","false","120","19.99","1977","9.11207986414347","71","Indie","PROJECT YNP","PROJECT YNP","1405090","https://store.steampowered.com/app/1405090"
"Chess Cubed","1535688000000","","true","275","9.99","1977","3.4525572721855506","70","Hobbyist","Default Software LLC","Default Software LLC","762950","https://store.steampowered.com/app/762950"
"Quest of Vidhuraa","1524801600000","","false","648","0.99","1977","1.0266394994972508","84","Hobbyist","FirstSeed","FirstSeed","683870","https://store.steampowered.com/app/683870"
"Shogun Curse","1715918400000","","true","230","9.99","1977","3.566436031238479","79","Indie","Oh Baby Games","Oh Baby Games","2800170","https://store.steampowered.com/app/2800170"
"Crystal Plague","1661832000000","","true","231","9.99","1976","1.7070992209109288","93","Hobbyist","Ravelin Games","Ravelin Games","1633140","https://store.steampowered.com/app/1633140"
"Neon Warp","1469764800000","","false","4092","1.99","1975","4.364074008168895","79","Indie","Axel Sonic","Axel Sonic","485920","https://store.steampowered.com/app/485920"
"The Hallway - Escape Room","1693886400000","","true","465","8.99","1975","0.9852697931953465","96","Hobbyist","uqGames","uqGames","2541740","https://store.steampowered.com/app/2541740"
"Theocracy","1669266000000","","false","352","14.89","1974","22.05599075293158","100","Hobbyist","Atlantis Workshop","Marcel Strbak","2195530","https://store.steampowered.com/app/2195530"
"Dragon Lapis","1601524800000","","false","200","14.99","1974","11.013297740980024","92","Indie","KEMCO","Exe Create Inc.","1369740","https://store.steampowered.com/app/1369740"
"魔龙之戒","1681963200000","1688529600000","false","852","0","1974","10.377180611594921","37","Hobbyist","魔龙之戒","魔龙之戒","2281460","https://store.steampowered.com/app/2281460"
"2D Brick Breaker Game | REMASTERED","1656993600000","","false","210","0.99","1973","26.658223280661648","81","Hobbyist","Cypsy1714","Cypsy1714","1994630","https://store.steampowered.com/app/1994630"
"Calvin Tucker's Farm Animal Racing","1520571600000","","false","2638","2.99","1973","0.8612584838807625","80","Indie","Funbox Media Ltd","Team 6 Studios","809900","https://store.steampowered.com/app/809900"
"Bunny Bash","1461816000000","","true","196","6.99","1973","0.6529828056841008","62","Indie","DarkArts Studios","DarkArts Studios","340680","https://store.steampowered.com/app/340680"
"From Lex to Rex","1647576000000","","false","528","6.99","1972","2.717209180931439","83","Hobbyist","RexCorp","RexCorp","1794030","https://store.steampowered.com/app/1794030"
"Boston AInamics","1589774400000","","false","189","199.99","1972","1.0287103284084693","55","Indie","Hede","Hede","1306210","https://store.steampowered.com/app/1306210"
"Futanari of the Amazon","1617854400000","","false","2565","0.99","1972","19.907468108737714","76","Indie","owlyboi","owlyboi","1579320","https://store.steampowered.com/app/1579320"
"鑽石俱樂部-皇家尊爵","1723334400000","","false","100","0","1971.6023658323984","74.88848210204843","100","Hobbyist","Chinesegamer International Corp.","Chinesegamer International Corp.","2931920","https://store.steampowered.com/app/2931920"
"Claustrophobia","1644469200000","","false","608","4.99","1971","1.3901241043016273","74","Hobbyist","Sentinel Studios","Sentinel Studios","1667170","https://store.steampowered.com/app/1667170"
"StepX","1506398400000","","false","4421","0.99","1971","5.543472187580423","79","Indie","Bitlock Studio","LillyWelland inc.","711210","https://store.steampowered.com/app/711210"
"Planet Defender","1490846400000","","false","368","6.99","1971","2.726673015041783","63","Hobbyist","Fevolution Innovation Inc.","Fevolution Innovation Inc.","593260","https://store.steampowered.com/app/593260"
"Uootoy 3671","1710302400000","","false","156","14.99","1971","6.3245126714783435","90","Indie","Mindware Co.,Ltd.","Mindware Co.,Ltd.","1947440","https://store.steampowered.com/app/1947440"
"Bibi & Tina - New adventures with horses","1668470400000","1658203200000","false","416","17.99","1970","4.302359522215322","81","Indie","Markt+Technik Verlag GmbH","Korion Interactive","1926110","https://store.steampowered.com/app/1926110"
"TIERRA - Mystery Point & Click Adventure","1626753600000","","false","434","6.99","1970","1.0611039810466825","64","Indie","M9 Games","M9 Games","1686980","https://store.steampowered.com/app/1686980"
"Cold Call","1608786000000","","false","2212","0.99","1970","0.8114908995051049","96","Indie","Moonbit","Moonbit","1401570","https://store.steampowered.com/app/1401570"
"The Backrooms Simulator","1563854400000","","false","1330","1.99","1970","0.464928928283432","61","Hobbyist","Pixel Plant LLC","Pixel Plant LLC","1119430","https://store.steampowered.com/app/1119430"
