"name","firstReleaseDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl","earlyAccessExitDate"
"OverKill","1508731200000","false","300","0.99","161","2.0644269520294727","82","Indie","Kezarus","Kezarus","740950","https://store.steampowered.com/app/740950",""
"Space Geekz - The Crunchy Flakes Conspiracy","1507867200000","false","30","4.99","161","2.0046368633361515","100","Hobbyist","x86-Games","x86-Games","661550","https://store.steampowered.com/app/661550",""
"Yerah","1526169600000","false","30","5.99","161","0","0","Hobbyist","DigitalWolfByte","DigitalWolfByte","717380","https://store.steampowered.com/app/717380","1507780800000"
"Owl's Midnight Journey","1507176000000","false","60","2.99","161","22.91137518777389","100","Hobbyist","Dextrit","Dextrit","710940","https://store.steampowered.com/app/710940",""
"The Mines of Morseph","1569888000000","false","54","0.99","161","0.5262520344937768","33","Hobbyist","Nuts and Volts Electronics","Nuts and Volts Electronics","691850","https://store.steampowered.com/app/691850","1507003200000"
"TriElement","1523923200000","false","60","2.99","161","0.9459784459133038","100","Hobbyist","Infinity Arc Studios","Infinity Arc Studios","708140","https://store.steampowered.com/app/708140","1506312000000"
"SPIIIDERS","1505966400000","false","30","19.99","161","1.1399175805997046","0","Hobbyist","Texas Interactive","Chickenpig Software","711310","https://store.steampowered.com/app/711310",""
"Otto the Odd Ostrich","1505793600000","false","60","0.99","161","0.7053485536683682","100","Hobbyist","Masondogg Studios, LLC.","Team Poodle","670210","https://store.steampowered.com/app/670210",""
"ColorCode","1503979200000","false","60","2.99","161","0.6297672996674654","100","Hobbyist","MeRo Games","Tecsi Aron,Szocs Robert","671750","https://store.steampowered.com/app/671750",""
"Solar System Journey VR","1500868800000","false","90","1.99","161","0.3069444444444443","33","Hobbyist","Amusitronix","Amusitronix","670020","https://store.steampowered.com/app/670020",""
"The Elmian Warrior","1500523200000","false","36","2.99","161","1.4282673634152379","50","Hobbyist","Sammio the Hammio","Sammio the Hammio","667510","https://store.steampowered.com/app/667510",""
"LASER STRIKERS","1501977600000","false","60","0.99","161","1.2897697709837956","100","Hobbyist","Koth Studio","Koth Studo","600500","https://store.steampowered.com/app/600500","1492401600000"
"Desert Battle","1491883200000","false","30","5.99","161","0","0","Hobbyist","威震天科技","威震天科技","602150","https://store.steampowered.com/app/602150",""
"Play with Balloon","1490328000000","true","30","5.99","161","0","0","Hobbyist","Funystone Inc.","Funystone Inc.","586890","https://store.steampowered.com/app/586890",""
"The Source of Evil","1487739600000","false","30","0.99","161","0","0","Hobbyist","Tenhere Games","Sureal","579580","https://store.steampowered.com/app/579580",""
"Pleasure in Dream","1484197200000","false","30","5.99","161","0","0","Hobbyist","Upineleed","Upineleed","575080","https://store.steampowered.com/app/575080",""
"Scary Humans","1490745600000","false","60","9.99","161","3.3334323956441576","100","Hobbyist","Gabhel Studios","Gabhel Games","533960","https://store.steampowered.com/app/533960","1477454400000"
"Return Zero VR","1488672000000","false","30","5.99","161","0","0","Hobbyist","Ground Control Studios","Ground Control Studios","496160","https://store.steampowered.com/app/496160","1473652800000"
"Infinite Mirror","1673499600000","false","105","0.99","161","0.8107299373441684","100","Hobbyist","HexedCyana","HexedCyana","2264700","https://store.steampowered.com/app/2264700",""
"Project Sail","1673586000000","false","15","9.99","161","0","100","Hobbyist","Lukas Kuppers","Lukas Kuppers","2234720","https://store.steampowered.com/app/2234720",""
"Game Cycle","1674190800000","false","45","4.99","161","2.2894362135810584","100","Hobbyist","Ryan Silberman","Ryan Silberman","2014220","https://store.steampowered.com/app/2014220",""
"草食系男子の言いなり入院生活- A passive boy at the Huntress clinic -","1674709200000","false","15","19.99","161","0","100","Indie","CyberStep, Inc.","CyberStep, Inc.,Rideon Works Co. Ltd,","2265010","https://store.steampowered.com/app/2265010",""
"Kindergarten secret","1675054800000","false","75","2.99","161","1.1328648872053748","67","Hobbyist","DeilRoXEntertainment","DeilRoXEntertainment","2275230","https://store.steampowered.com/app/2275230",""
"Metal Punch","1675573200000","false","90","1.99","161","2.4447576634424086","50","Hobbyist","Seed Game","Seed Game","2270700","https://store.steampowered.com/app/2270700","1677992400000"
"Sigformation","1676005200000","true","18","9.99","161","2.330826001021817","100","Hobbyist","AnotherKnife Games Studio","AnotherKnife Games Studio","2287030","https://store.steampowered.com/app/2287030",""
"Stay in","1676091600000","false","36","4.99","161","1.3309754468058557","50","Hobbyist","ill List Studio","ill List Studio","2297130","https://store.steampowered.com/app/2297130",""
"Vacation Adventures: Park Ranger 13 Collector's Edition","1677128400000","false","18","9.99","161","10.203856436849424","100","Indie","Casual Arts","Casual Arts","2277770","https://store.steampowered.com/app/2277770",""
"Pop Journey","1677387600000","false","89","0.99","161","1.0167892061427277","78","Hobbyist","Aged Immortals","Aged Immortals","2140840","https://store.steampowered.com/app/2140840",""
"Failure Drill","1678510800000","false","30","5.99","161","0.7802390745997109","0","Hobbyist","Blacc Ski Weekend Industries","Rookbird Games","2243150","https://store.steampowered.com/app/2243150",""
"Eftu","1679025600000","true","15","19.99","161","0","0","Hobbyist","Ticking Candle LLC","Ticking Candle LLC","1915900","https://store.steampowered.com/app/1915900",""
"Friends World","1682308800000","false","15","14.99","161","200","100","Hobbyist","KakaoVX","KakaoVX","2361340","https://store.steampowered.com/app/2361340",""
"Axolotl Kingdom","1683259200000","false","15","11.99","161","8.485123706291523","100","Hobbyist","Sunflower Games Publisher","Sunflower Games Studio","2377140","https://store.steampowered.com/app/2377140",""
