"name","firstReleaseDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl","earlyAccessExitDate"
"Forgotton Anne","1526356800000","false","61275","19.99","650270","6.035614143129044","91","Indie","Throughline Games","Throughline Games","542050","https://store.steampowered.com/app/542050",""
"Wonderful Everyday Down the Rabbit-Hole","1504065600000","false","38198","29.99","650191","28.511422167318134","93","Indie","Frontwing USA","KeroQ","658620","https://store.steampowered.com/app/658620",""
"Corpse Party (2021)","1634702400000","false","48232","19.99","649269","7.873508868853409","93","AA","XSEED Games,Marvelous USA, Inc.","MAGES.","1273260","https://store.steampowered.com/app/1273260",""
"TransOcean 2: Rivals","1462852800000","false","41845","19.99","649138","13.59761462144786","54","AA","astragon Entertainment","Deck13 Hamburg","350110","https://store.steampowered.com/app/350110",""
"FortressCraft Evolved!","1385856000000","false","189409","12.99","648910","29.10011862370824","73","Indie","Digital Tribe","ProjectorGames","254200","https://store.steampowered.com/app/254200","1447045200000"
"Serious Sam 3 VR: BFE","1510203600000","false","35962","29.99","647989","2.684376737389406","86","AA","Devolver Digital,Croteam Publishing","Croteam VR","567670","https://store.steampowered.com/app/567670",""
"Baldur's Gate: Dark Alliance II","1658289600000","false","31581","29.99","647190","13.605224350076039","80","Indie","Interplay Entertainment Corp.","Square One Games Inc.,Black Isle Studios","1889930","https://store.steampowered.com/app/1889930",""
"Frontlines™: Fuel of War™","1204261200000","false","73892","19.99","647121","9.21295336949043","67","AA","THQ Nordic","Kaos Studios","9460","https://store.steampowered.com/app/9460",""
"Rake","1436760000000","false","230620","4.99","646736","1.5333586980437481","71","Indie","Konsordo","Konsordo","386880","https://store.steampowered.com/app/386880",""
"Viscera Cleanup Detail: Santa's Rampage","1386910800000","false","463067","2.49","646542","4.894336585544268","91","Indie","RuneStorm","RuneStorm","265210","https://store.steampowered.com/app/265210",""
"Hylics 2","1592798400000","false","54116","14.99","646262","4.720429578563698","97","Indie","Mason Lindroth","Mason Lindroth","1286710","https://store.steampowered.com/app/1286710",""
"Into The Flames","1590552000000","false","52817","19.99","646000","21.851387654920764","87","AA","PlayWay S.A.","Fully Involved Game Studios","1222300","https://store.steampowered.com/app/1222300","1673326800000"
"Devil Slayer - Raksasi","1573534800000","false","79455","14.99","645799","14.427984346869225","85","Indie","GlassesCatGames,indienova","GlassesCatGames","1016600","https://store.steampowered.com/app/1016600","1619064000000"
"The Ranch of Rivershine","1683864000000","true","25846","29.99","645695","36.429527091789836","94","Indie","Cozy Bee Games","Cozy Bee Games","1559600","https://store.steampowered.com/app/1559600",""
"MotoGP™19","1559793600000","false","35401","19.99","644575","27.218542015652556","89","Indie","Milestone S.r.l.","Milestone S.r.l.","984780","https://store.steampowered.com/app/984780",""
