"name","firstReleaseDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl"
"L'Île Archéo","1707886800000","false","367","0","0","1.0166964785574522","100","Hobbyist","Team Archéo","Team Archéo","2732970","https://store.steampowered.com/app/2732970"
"Arkanoid - Eternal Battle : Battle Royale F2P Edition","1703134800000","false","1791","0","0","1.4486655544753533","59","Indie","Microids","Pastagames","2535820","https://store.steampowered.com/app/2535820"
"FUCK STALIN","1705035600000","false","31817","0","0","1.4209265803782416","85","Indie","Sunday's Games","Sunday's Games","2711350","https://store.steampowered.com/app/2711350"
"Fantastic Haven: Prologue","1717819200000","false","17180","0","0","1.2890106371991574","79","Indie","Goblinz Publishing,Gamera Games","Piece of Cake Fabulous","2719840","https://store.steampowered.com/app/2719840"
"Milo and the Christmas Gift","1703221200000","false","53265","0","0","0.7354538625283406","94","Indie","Second Maze","","2716140","https://store.steampowered.com/app/2716140"
"My Friend The Spider","1704344400000","false","2142","0","0","0.5012614250578542","88","Hobbyist","MCA","MCA","2743220","https://store.steampowered.com/app/2743220"
"Rings of Harmony","1704603600000","false","138","0","0","1.9157009087188794","88","Hobbyist","IAD 3D","Totin Games","2549440","https://store.steampowered.com/app/2549440"
"Tiny Battles: Prologue","1705640400000","false","950","0","0","1.6548140135698899","89","Indie","MyDreamForever","MyDreamForever","2746200","https://store.steampowered.com/app/2746200"
"Za češtiny ve hrách!","1705381200000","false","94","0","0","0.688842832938922","83","Hobbyist","Pařanský ráj","Pařanský ráj","2737160","https://store.steampowered.com/app/2737160"
"Memary: Memory of the nameless one","1706850000000","false","809","0","0","1.8870342448139195","97","Hobbyist","AstralSeal","AstralSeal","2742620","https://store.steampowered.com/app/2742620"
"NOVA CORE CHAOS","1709528400000","false","1142","0","0","1.4697808523819584","97","Hobbyist","ROGUE6","ROGUE6","2738480","https://store.steampowered.com/app/2738480"
"Time To Morp: First Contact","1705986000000","false","3266","0","0","2.0389415587160173","91","Indie","Yogscast Games","Team HalfBeard","2741290","https://store.steampowered.com/app/2741290"
"TRUFFLE","1706245200000","false","3044","0","0","1.1128652634015794","87","Hobbyist","Vultive Entertainment","Ethan Robichaux","2684930","https://store.steampowered.com/app/2684930"
"Before The Sun Rises","1704690000000","false","505","0","0","1.6938375007493456","81","Hobbyist","Ai Xia","Ai Xia","2648370","https://store.steampowered.com/app/2648370"
"Pow Vista","1717646400000","false","291","0","0","47.785648686483825","64","Hobbyist","Aram Audio LLC","Aram Audio LLC","2512620","https://store.steampowered.com/app/2512620"
"Crystal Guardians Prologue","1704690000000","false","3860","0","0","6.826552416140393","93","Indie","Green Pine Studios","Green Pine Studios","2744890","https://store.steampowered.com/app/2744890"
"DOLL EYE: CHAPTER ONE","1704776400000","false","4665","0","0","1.6296539410102646","94","Hobbyist","DREAMSTEED Media LLC","DREAMSTEED Media LLC","2575360","https://store.steampowered.com/app/2575360"
"Elemental Engagements","1704776400000","false","174","0","0","2.109928829538585","90","Hobbyist","Unpronounceable Studios","Unpronounceable Studios","2748400","https://store.steampowered.com/app/2748400"
"Legendary Road Online","1719633600000","false","1564","0","0","3.9957029949113805","58","Hobbyist","LRO","LRO","2725160","https://store.steampowered.com/app/2725160"
"Supreme Fighters","1707800400000","false","1174","0","0","1.0846818656558965","88","Hobbyist","ClutchUp Games","ClutchUp Games","1393680","https://store.steampowered.com/app/1393680"
"HHHalloween","1706590800000","false","414","0","0","1.248023121585405","95","Hobbyist","黑格子工作室","黑格子工作室","2722860","https://store.steampowered.com/app/2722860"
"CODEDOOR","1704862800000","false","220","0","0","2.002034992868405","83","Hobbyist","Yazeed Al-Faris","Yazeed Al-Faris,Mohammad Al-Faris","2577320","https://store.steampowered.com/app/2577320"
"Genjiro: Samurai Defense","1705035600000","false","243","0","0","1.0178169579410903","70","Hobbyist","GGEZ Games","GGEZ Games","2381310","https://store.steampowered.com/app/2381310"
"Gun vs. Zombies","1705035600000","false","87","0","0","1.4042365989942114","100","Hobbyist","IonForce Studio","IonForce Studio","2734750","https://store.steampowered.com/app/2734750"
"Rogue Galleon and the Haunted Treasure","1704862800000","false","179","0","0","2.0235442506040595","90","Hobbyist","UnitGolem","UnitGolem","2716750","https://store.steampowered.com/app/2716750"
"DriveSafely","1705035600000","false","1","0.99","0","0","0","Hobbyist","Lijun","Lijun","2747370","https://store.steampowered.com/app/2747370"
"Game Tester Quest","1705899600000","true","1","1","0","0","0","Hobbyist","SilSoft Oyun","SilSoft Oyun","2696430","https://store.steampowered.com/app/2696430"
"Intergalactic Pawn Shop: Prologue","1711425600000","false","175","0","0","2.149362949634993","100","Indie","Warlock Arts","Warlock Arts","2747240","https://store.steampowered.com/app/2747240"
"Legendary Hoplite: Arachne’s Trial","1705035600000","false","27839","0","0","2.0659410349731377","77","Indie","Ravenage Games","TripleBricksGames","2738430","https://store.steampowered.com/app/2738430"
"LUNARBALL","1717473600000","false","139","0","0","2.614082680250468","100","Hobbyist","Final Guard Studios","swiift","2012590","https://store.steampowered.com/app/2012590"
"Secrets Under Eco","1705640400000","false","91","0","0","4.5088682776238675","67","Hobbyist","Evil Doer Entertainment","Evil Doer Entertainment","2751850","https://store.steampowered.com/app/2751850"
"The Children of The Woods - Lost Tape","1711425600000","false","553","0","0","0.8361919770820845","48","Hobbyist","Another Dev Company","Another Dev Company","2752660","https://store.steampowered.com/app/2752660"
"Trupki","1705467600000","false","1","0.99","0","0.9692877825966772","100","Hobbyist","BDash","Plug'n'Plug","2422310","https://store.steampowered.com/app/2422310"
"Grim's Gambit","1705554000000","false","455","0","0","1.0423453971318375","100","Hobbyist","Christopher Baboolal","Christopher Baboolal","2748880","https://store.steampowered.com/app/2748880"
"Groove that Goob","1705122000000","false","276","0","0","1.8706224317211733","100","Hobbyist","StudiYO","StudiYO","2632630","https://store.steampowered.com/app/2632630"
"Liquid Light","1705122000000","false","631","0","0","0.7906651423086897","97","Hobbyist","Sicosiber","Sicosiber","2750690","https://store.steampowered.com/app/2750690"
"The Complex IV","1705122000000","false","270","0","0","1.6231274274792844","90","Hobbyist","SC","SC","2460770","https://store.steampowered.com/app/2460770"
"The Last of the Summer Tank","1705294800000","false","113","0","0","2.124261890804942","88","Hobbyist","capta1nlz","capta1nlz","2742190","https://store.steampowered.com/app/2742190"
"Dodecadone","1705294800000","false","1050","0","0","2.2722807028756664","86","Hobbyist","coding398","coding398","2754840","https://store.steampowered.com/app/2754840"
"Funny Football","1706072400000","false","1","0.99","0","0","100","Hobbyist","Meilong","Meilong","2742550","https://store.steampowered.com/app/2742550"
"Fusion Fling","1709528400000","false","1","0.99","0","1.1490735566029529","0","Hobbyist","Michael Richard Lannon","Michael Richard Lannon","2756030","https://store.steampowered.com/app/2756030"
"Solemn Knights: Entirely Ours Definitive Edition","1705294800000","false","208","0","0","4.157998205048518","100","Hobbyist","Soft Hour Studios","Soft Hour Studios","2750430","https://store.steampowered.com/app/2750430"
"神魔决之九黎剑EA","1706158800000","false","1460","0","0","14.831135342539852","93","Hobbyist","水狗工作室","水狗工作室","2732240","https://store.steampowered.com/app/2732240"
"OBSCURIA","1708059600000","false","1700","0","0","0.9280858342277767","63","Hobbyist","ARANJA STUDIO","ARANJA GAMES","2756780","https://store.steampowered.com/app/2756780"
