"name","firstReleaseDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl"
"Echo","1724025600000","false","291","0","0","0.7219054589294374","80","Hobbyist","GameLoop","GameLoop","3132180","https://store.steampowered.com/app/3132180"
"NugQuest","1725667200000","false","1493","0","0","1.006319364562255","86","Hobbyist","AxeKick Studios","Drew Dobransky,Eddie Armbruster","3099430","https://store.steampowered.com/app/3099430"
"Potato Vs Potato","1724630400000","false","456","0","0","0.8169218164288036","29","Hobbyist","Mage Studioz","Mage Studioz","3122740","https://store.steampowered.com/app/3122740"
"Private Military Manager: Prologue","1725753600000","false","9437","0","0","1.7707268146395883","88","Indie","HypeTrain Digital","5minlab Corp.","3068430","https://store.steampowered.com/app/3068430"
"Sheepers","1724976000000","false","124","0","0","2.439017510138855","86","Hobbyist","Shimagara Games","Shimagara Games","1965090","https://store.steampowered.com/app/1965090"
"The Depths of Avalon","1724976000000","false","451","0","0","0.5128613897548926","78","Hobbyist","Ad Astra Studios","Butler CC 2024 Capstone","2977590","https://store.steampowered.com/app/2977590"
"Eggplant","1724371200000","false","501","0","0","4.505087208963185","41","Hobbyist","di3i","di3i","3070180","https://store.steampowered.com/app/3070180"
"Banana Girls","1725926400000","false","839","0","0","18.371775929622075","63","Hobbyist","Blue Game Devs","Blue Game Devs","3084590","https://store.steampowered.com/app/3084590"
"Cadaver","1724371200000","false","1","0.99","0","0","0","Hobbyist","junao","junao","3148750","https://store.steampowered.com/app/3148750"
"City Bus Simulator 2024 Prologue","1724371200000","false","2282","0","0","0.827050595481925","44","Indie","OTTO Games","OTTO Games","3073250","https://store.steampowered.com/app/3073250"
"DOOM Eternal: idStudio","1723075200000","false","2671","0","0","8.237525709882787","96","AAA","Bethesda Softworks","id Software","2545650","https://store.steampowered.com/app/2545650"
"Dragon Soul","1724371200000","false","1","0.99","0","0","0","Hobbyist","junao","junao","3148760","https://store.steampowered.com/app/3148760"
"Guard","1724371200000","false","1","0.99","0","0","0","Hobbyist","junao","junao","3148680","https://store.steampowered.com/app/3148680"
"My Dear Delirium","1724284800000","false","247","0","0","0.6748232079964028","100","Hobbyist","Averona","Averona","3108060","https://store.steampowered.com/app/3108060"
"The New Sheriff","1725062400000","false","716","0","0","1.7788912636201226","96","Hobbyist","Bitfoot Studio","Bitfoot Studio","2893970","https://store.steampowered.com/app/2893970"
"WGV: Dreamcatcher","1724284800000","false","283","0","0","1.793788545305055","100","Hobbyist","Wargavi48","Wargavi48","3037900","https://store.steampowered.com/app/3037900"
"Would You Call Him a Bad Man?","1724976000000","false","294","0","0","0.9515979126637453","94","Hobbyist","Garb Age Collection Limited","Ian Hinden","3014070","https://store.steampowered.com/app/3014070"
"아스타나 이야기 ~누가 다키마쿠라 만들었어!~","1725494400000","false","65","0","0","0.6958143443957098","100","Hobbyist","개발자 슈발리에","개발자 슈발리에","3102410","https://store.steampowered.com/app/3102410"
"Birdcage: A Tale of Sorrow","1727049600000","false","63","0","0","0.501736437642517","100","Hobbyist","Médicos del Mundo","Quantum Box Games","3025910","https://store.steampowered.com/app/3025910"
"Compass of Destiny: Istanbul Prologue","1724371200000","false","169","0","0","0","67","Hobbyist","5Deniz","M11Studio","3130940","https://store.steampowered.com/app/3130940"
