"name","firstReleaseDate","earlyAccessExitDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl"
"Halloween Riddles Mysterious Griddlers","1654905600000","1631073600000","false","168","4.99","550","5.8774467879771155","71","Indie","8floor","Creobit","1716210","https://store.steampowered.com/app/1716210"
"Shin Lotion Samurai","1627617600000","","false","368","2.99","550","1.3622720968649833","95","Hobbyist","Retsu Teikoku","Retsu Teikoku","1655920","https://store.steampowered.com/app/1655920"
"窓の中の先にあるもの","1624248000000","","false","483","1.99","550","1.8289250682982607","100","Hobbyist","とぶ","とぶ","1618220","https://store.steampowered.com/app/1618220"
"The Runaway Feijoão","1617249600000","","false","840","0.99","550","0.7609628729879934","86","Hobbyist","Koi Productions","Koi Productions","1521600","https://store.steampowered.com/app/1521600"
"Sniper Ships: Shoot'em Up on Rails","1616731200000","","false","640","1.99","550","0.7723355522435488","88","Indie","Sensen Games","Sensen Games","1555080","https://store.steampowered.com/app/1555080"
"Planet Bash","1504843200000","1605848400000","false","190","4.99","550","1.0003513417925964","89","Hobbyist","Big Red Planet","Killerkun","700400","https://store.steampowered.com/app/700400"
"Isotiles 2","1562904000000","","false","352","2.99","550","6.231621229623362","100","Indie","Robert Alvarez","Robert Alvarez","1089770","https://store.steampowered.com/app/1089770"
"Astonishing Baseball 2019","1560744000000","","false","72","9.99","550","2.4988014841246016","25","Hobbyist","Aerilys","Aerilys","1092190","https://store.steampowered.com/app/1092190"
"Splotches","1543813200000","","false","72","2.99","550","3.487974695257804","47","Hobbyist","Jolly Crouton Media Ltd.","Jolly Crouton Media Ltd.","373640","https://store.steampowered.com/app/373640"
"The Way Of Love: Sub Zero","1522540800000","1508212800000","false","216","7.99","550","1.8767042495846529","50","Indie","Strategy First","RSK Entertainment","461590","https://store.steampowered.com/app/461590"
"Grim Tales: The Time Traveler Collector's Edition","1673586000000","","false","60","13.99","550","2.798621188258441","100","Indie","Big Fish Games","Elephant Ar","2270640","https://store.steampowered.com/app/2270640"
"G-MODEアーカイブス+ 探偵・癸生川凌介事件譚 Vol.10「永劫会事件」","1678251600000","","false","49","14.99","550","2.736207086711492","100","Indie","G-MODE","G-MODE","2308430","https://store.steampowered.com/app/2308430"
"the another world","1722038400000","","false","18","3.99","550","2.8847839804174","50","Hobbyist","Dragon Studio","Dragon Studio","2980910","https://store.steampowered.com/app/2980910"
"FootPool","1664078400000","","false","126","2.99","549","0.19964285714285707","29","Hobbyist","R. D. Szymek","R. D. Szymek,Matias Benjamin","2092710","https://store.steampowered.com/app/2092710"
"Coffee Break: A sip away from doom","1660190400000","","false","126","4.99","549","1.6496153807911245","86","Hobbyist","RENEGADOS PRODUZINDO GAMES LTDA","RENEGADOS PRODUZINDO GAMES LTDA","2095010","https://store.steampowered.com/app/2095010"
"Panmorphia: Awakened","1651118400000","","false","120","6.99","549","3.6756353280019876","100","Hobbyist","LKMAD","LKMAD","1603970","https://store.steampowered.com/app/1603970"
"Bro, where's My head???","1616644800000","","false","451","1.99","549","1.3721303861941436","79","Indie","Airem","Airem","1564760","https://store.steampowered.com/app/1564760"
"Project Entertainment System","1614315600000","","false","140","4.99","549","2.4721205672486164","88","Hobbyist","Curlee Fro","Curlee Fro","1409260","https://store.steampowered.com/app/1409260"
"Flaky Bakery","1563854400000","1579582800000","false","175","4.99","549","2.1667818738732136","82","Hobbyist","PhatRobit","PhatRobit","980190","https://store.steampowered.com/app/980190"
"Lost Letters (of Seraphina)","1540958400000","","false","90","3.99","549","0.4226146988236559","50","Hobbyist","Wicked Alley","Wicked Alley,LUXI","911180","https://store.steampowered.com/app/911180"
"Alone","1525147200000","","false","1071","0.99","549","2.0430104425631446","75","Hobbyist","Killed Pixel Games","Killed Pixel Games","837930","https://store.steampowered.com/app/837930"
"Square Head Zombies - FPS Game","1506816000000","1521691200000","false","884","9.99","549","3.573010185931574","32","Indie","Sabrina Aridi","Sabrina Aridi","711930","https://store.steampowered.com/app/711930"
"Watchlist","1499313600000","","false","368","1.99","549","0.8877585035556285","86","Hobbyist","Fletcher's Games","Fletcher's Games","652760","https://store.steampowered.com/app/652760"
"Haunted Train: Spirits of Charon Collector's Edition","1533772800000","1494388800000","false","90","9.99","549","2.4214457060912573","33","Indie","Big Fish Games","Deep Shadows Games","631240","https://store.steampowered.com/app/631240"
"[ R.U.M.A ]","1478318400000","","false","231","0.99","549","0.47768806107104667","82","Hobbyist","Jonathan Bartram,Thomas Bartram","Jonathan Bartram,Thomas Bartram","552380","https://store.steampowered.com/app/552380"
