"name","firstReleaseDate","earlyAccessExitDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl"
"Shadow Life","1659139200000","1652068800000","false","15","2.99","40","22.438910649181818","100","Hobbyist","Pirate Dog Games","Pirate Dog Games","1781760","https://store.steampowered.com/app/1781760"
"Bounda","1651550400000","","false","15","2.99","40","0","100","Hobbyist","Pan Bi Zheng","Pan Bi Zheng","1968530","https://store.steampowered.com/app/1968530"
"It's high noon","1651464000000","","false","45","0.99","40","0","100","Hobbyist","Popera Studio","Popera Studio","1965670","https://store.steampowered.com/app/1965670"
"Tank Sudoku","1651204800000","","false","15","2.99","40","0","100","Hobbyist","Meekrab Games","Meekrab Games","1776860","https://store.steampowered.com/app/1776860"
"Sweet Solitaire. School Witch 2","1654473600000","1650772800000","false","15","2.99","40","0","100","Indie","8floor","Melon Games","1950610","https://store.steampowered.com/app/1950610"
"LAETUS.","1650600000000","","false","15","2.99","40","2.0329133805943886","100","Hobbyist","AjSpeed","AjSpeed,Filip Budd","1897510","https://store.steampowered.com/app/1897510"
"CatMxn: Chapter 1","1650600000000","","false","15","2.99","40","0","100","Hobbyist","Jacob Maxwell Denker","Jacob Maxwell Denker","1837840","https://store.steampowered.com/app/1837840"
"Tick","1649217600000","","false","45","0.99","40","1.202289150895238","100","Hobbyist","一抹红茶","一抹红茶","1884160","https://store.steampowered.com/app/1884160"
"Nova Slash: Unparalleled Power","1648094400000","","false","46","0.99","40","0.13649999999999998","80","Hobbyist","Icuzo","Icuzo","1896510","https://store.steampowered.com/app/1896510"
"Voxquest: The Firebird","1647489600000","","false","45","0.99","40","1.0924649577758536","100","Hobbyist","Lierinwait Games","Lierinwait","1918340","https://store.steampowered.com/app/1918340"
"Reset Memory","1651017600000","1647403200000","false","15","2.99","40","1.591480453294632","100","Hobbyist","Skell Games","Skelhat","1920460","https://store.steampowered.com/app/1920460"
"Dumb Bomb Game","1656028800000","1646888400000","false","15","2.99","40","0","100","Hobbyist","Banshee Cat","Banshee Cat","1687460","https://store.steampowered.com/app/1687460"
"Get Off My Space!","1651190400000","1646802000000","false","15","2.99","40","0","0","Hobbyist","Yasho Salamander","Yasho Salamander","1887280","https://store.steampowered.com/app/1887280"
"Dotto Botto","1646802000000","","false","15","2.99","40","1.8937805782374408","100","Hobbyist","CGevo","Pitigamedev","1912660","https://store.steampowered.com/app/1912660"
"Escape To School","1646542800000","","false","15","2.99","40","0","100","Hobbyist","snazzans","MadCat Studios","1902040","https://store.steampowered.com/app/1902040"
"Cube","1646456400000","","false","45","0.99","40","2.6902675220998327","100","Hobbyist","Boreal Games","Vilson J Santos","1615870","https://store.steampowered.com/app/1615870"
"Find The Murderer 2","1646283600000","","false","15","2.99","40","0.8136148823639217","100","Hobbyist","Ilmir Nasertdinov","Ilmir Nasertdinov","1893210","https://store.steampowered.com/app/1893210"
"Razed Earth","1646197200000","","false","15","2.99","40","0","0","Hobbyist","Lone Data Studios","Lone Data Studios","1893490","https://store.steampowered.com/app/1893490"
"Maze Twister","1646110800000","","false","80","0.99","40","0.9176322616149232","88","Hobbyist","InsVolcStudio","InsVolcStudio","1881850","https://store.steampowered.com/app/1881850"
"Unnamed Arcade Engine","1646024400000","","false","15","2.99","40","0","0","Hobbyist","Pixent interactive private limited","Pixent Interactive private limited","1803440","https://store.steampowered.com/app/1803440"
"La Maledizione dell'Uccello Serpente","1645506000000","","false","15","2.99","40","2.7230840269621917","100","Hobbyist","Gian Luca De Michelis","Gian Luca De Michelis","723720","https://store.steampowered.com/app/723720"
"Blinky","1645419600000","","false","15","2.99","40","0","0","Hobbyist","QuickBobber","QuickBobber","1842130","https://store.steampowered.com/app/1842130"
"Mystic Cards","1644987600000","","false","1","44.99","40","0","0","Hobbyist","Washington Lopes","Washignton Lopes","1879130","https://store.steampowered.com/app/1879130"
"素数ガール","1644901200000","","false","45","0.99","40","0.7727661299640038","100","Hobbyist","radiuthree","radiuthree","1868980","https://store.steampowered.com/app/1868980"
"Reef Rumble","1644555600000","","false","15","2.99","40","0.6736921806450253","100","Hobbyist","Rhapsodie","Paul Leduc,Maxime Martens","1678980","https://store.steampowered.com/app/1678980"
"Mr.Empathy: The Canceled Game.","1643950800000","","false","15","2.99","40","1.231213593550034","100","Hobbyist","NexxeN GaminG","NexxeN GaminG","1808920","https://store.steampowered.com/app/1808920"
"SquareMan","1638334800000","1644037200000","false","45","0.99","40","3.633098295669408","100","Hobbyist","RaphMoite","RaphMoite","1778520","https://store.steampowered.com/app/1778520"
"Chromarena","1643691600000","","false","15","2.99","40","2.5036105201136816","100","Hobbyist","Kingsnake Games","Kingsnake Games","1832260","https://store.steampowered.com/app/1832260"
"Run Ninja Run","1643691600000","","false","45","0.99","40","0.23111111111111102","100","Hobbyist","Kevin Gargitter","Kevin Gargitter","1716860","https://store.steampowered.com/app/1716860"
"Planet Hotpot","1632974400000","1642222800000","false","15","2.99","40","3.9826034157807455","100","Hobbyist","Attyc Games","Attyc Games","1734970","https://store.steampowered.com/app/1734970"
