"name","firstReleaseDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl","earlyAccessExitDate"
"Shadows: Awakening","1535688000000","false","115224","29.99","1748835","6.281355460710055","75","AA","Kalypso Media","Games Farm","585450","https://store.steampowered.com/app/585450",""
"Closers","1509494400000","false","579279","0","1747979.6885181132","48.96631504640144","74","Indie","Naddic Games","Naddic Games","215830","https://store.steampowered.com/app/215830","1517893200000"
"The Red Strings Club","1516597200000","false","304088","14.99","1747256","3.873724501967594","94","AA","Devolver Digital","Deconstructeam","589780","https://store.steampowered.com/app/589780",""
"SHENZHEN I/O","1475280000000","false","178574","14.99","1746979","9.507980080474553","95","Indie","Zachtronics","Zachtronics","504210","https://store.steampowered.com/app/504210","1479358800000"
"I Was a Teenage Exocolonist","1661400000000","false","92673","24.99","1746751","25.39453860114744","97","Indie","Finji","Northway Games","1148760","https://store.steampowered.com/app/1148760",""
"Waven","1692158400000","true","288674","0","1744610","45.31438445038761","80","Indie","Ankama Games,New Tales","Ankama Studio","2343650","https://store.steampowered.com/app/2343650",""
"Red Faction Guerrilla Re-Mars-tered","1530590400000","false","175444","19.99","1744349","7.884226821601413","81","AA","Deep Silver","","667720","https://store.steampowered.com/app/667720",""
"Project: Gorgon","1520827200000","true","61413","19.99","1744006","53.3982545272218","85","Indie","Elder Game, LLC","Elder Game, LLC","342940","https://store.steampowered.com/app/342940",""
"Lost Ruins","1620878400000","false","163119","19.99","1740663","5.755263170602705","87","Indie","DANGEN Entertainment","ALTARI GAMES","1306630","https://store.steampowered.com/app/1306630",""
"The Battle of Polytopia","1596513600000","false","188034","14.99","1738899","13.978327575413722","94","Indie","Midjiwan AB","Midjiwan AB","874390","https://store.steampowered.com/app/874390",""
"Sairento VR","1480550400000","false","82169","29.99","1738674","2.5063552529231132","85","Indie","Mixed Realms Pte Ltd","Mixed Realms Pte Ltd,Swag Soft Holdings Pte Ltd","555880","https://store.steampowered.com/app/555880","1517893200000"
"Party Panic","1467331200000","false","281195","16.99","1734932","3.7844294529838463","76","Indie","Everglow Interactive Inc.","Everglow Interactive Inc.","506500","https://store.steampowered.com/app/506500","1502078400000"
"Lake","1630468800000","false","154181","19.99","1732652","4.012216894983767","87","Indie","Whitethorn Games,Gamious","Gamious","1118240","https://store.steampowered.com/app/1118240",""
"Duskers","1438387200000","false","129753","19.99","1732214","11.156158149960199","90","Indie","Misfits Attic","Misfits Attic","254320","https://store.steampowered.com/app/254320","1463544000000"
"Haydee","1474862400000","false","368488","14.99","1729835","5.281353475510214","85","Indie","Haydee Interactive","Haydee Interactive","530890","https://store.steampowered.com/app/530890",""
"Outlaws of the Old West","1552363200000","true","141641","19.99","1729531","23.654529855086253","60","Indie","Wandering Wizard","Virtual Basement LLC","840800","https://store.steampowered.com/app/840800",""
"Sacred 3","1407211200000","false","119309","14.99","1729315","8.520388927364435","26","AA","THQ Nordic","Keen Games","247950","https://store.steampowered.com/app/247950",""
"Cat Quest II","1569297600000","false","296782","14.99","1728806","8.146527022232304","96","Indie","Kepler Interactive","The Gentlebros","914710","https://store.steampowered.com/app/914710",""
"Tactical Breach Wizards","1724284800000","false","102865","19.99","1726145","10.23446086884744","98","Indie","Suspicious Developments","Suspicious Developments Inc","1043810","https://store.steampowered.com/app/1043810",""
"GRIME","1627876800000","false","108035","24.99","1725161","11.164257619515304","86","Indie","Akupara Games","Clover Bite","1123050","https://store.steampowered.com/app/1123050",""
"Aerofly FS 2 Flight Simulator","1462060800000","false","41070","49.99","1721994","20.883231924674853","79","Indie","IPACS","IPACS","434030","https://store.steampowered.com/app/434030","1511154000000"
